n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
16,continuous,lv,,,,robot13-sidecar,90,2.0,81.13,0.0,0.266,0.971,0.556
16,continuous,lv,,,,robot13-sidecar,91,1.37,81.15,0.0,0.27,0.982,0.563
16,continuous,lv,,,,robot13-sidecar,93,1.97,81.14,0.0,0.27,0.992,0.568
16,continuous,lv,,,,robot13-sidecar,94,1.65,81.15,0.0,0.273,1.011,0.585
16,continuous,lv,,,,robot13-sidecar,95,2.06,81.15,0.0,0.273,1.021,0.589
16,continuous,lv,,,,robot13-sidecar,96,2.27,81.29,0.0,0.281,1.033,0.593
16,continuous,lv,,,,robot13-sidecar,97,1.95,81.18,0.0,0.281,1.041,0.595
16,continuous,lv,,,,robot13-sidecar,98,1.81,81.15,0.0,0.285,1.049,0.598
16,continuous,lv,,,,robot13-sidecar,99,1.79,81.16,0.0,0.285,1.054,0.6
16,continuous,lv,,,,robot13-sidecar,100,2.26,81.18,0.0,0.297,1.063,0.607
16,continuous,lv,,,,robot13-sidecar,101,1.35,81.18,0.0,0.297,1.071,0.614
16,continuous,lv,,,,robot13-sidecar,102,1.32,81.18,0.0,0.301,1.082,0.62
16,continuous,lv,,,,robot13-sidecar,103,1.83,81.43,0.0,0.301,1.092,0.625
16,continuous,lv,,,,robot13-sidecar,104,2.21,81.19,0.0,0.305,1.113,0.643
16,continuous,lv,,,,robot13-sidecar,105,2.18,81.19,0.0,0.305,1.123,0.647
16,continuous,lv,,,,robot13-sidecar,106,1.86,81.2,0.0,0.316,1.134,0.65
16,continuous,lv,,,,robot13-sidecar,107,1.91,81.2,0.0,0.316,1.142,0.652
16,continuous,lv,,,,robot13-sidecar,108,1.78,81.2,0.0,0.32,1.149,0.655
16,continuous,lv,,,,robot13-sidecar,109,1.65,81.2,0.0,0.32,1.155,0.657
16,continuous,lv,,,,robot13-sidecar,110,3.0,79.58,0.0,0.332,1.164,0.664
16,continuous,lv,,,,robot13-sidecar,111,1.34,79.58,0.0,0.332,1.172,0.671
16,continuous,lv,,,,robot13-sidecar,112,2.08,79.58,0.0,0.336,1.184,0.677
16,continuous,lv,,,,robot13-sidecar,113,1.91,79.58,0.0,0.336,1.193,0.682
16,continuous,lv,,,,robot13-sidecar,114,2.29,79.59,0.0,0.34,1.214,0.7
16,continuous,lv,,,,robot13-sidecar,115,1.94,79.59,0.0,0.348,1.224,0.704
16,continuous,lv,,,,robot13-sidecar,116,1.81,79.59,0.0,0.352,1.235,0.707
16,continuous,lv,,,,robot13-sidecar,117,1.35,79.6,0.0,0.352,1.244,0.709
16,continuous,lv,,,,robot13-sidecar,118,1.15,79.6,0.0,0.355,1.25,0.712
16,continuous,lv,,,,robot13-sidecar,119,1.91,79.61,0.0,0.355,1.256,0.714
16,continuous,lv,,,,robot13-sidecar,120,2.59,79.62,0.0,0.375,1.26,0.719
16,continuous,lv,,,,robot13-sidecar,121,1.53,79.62,0.0,0.375,1.26,0.719
16,continuous,lv,,,,robot13-sidecar,122,1.59,79.61,0.0,0.375,1.26,0.719
16,continuous,lv,,,,robot14-sidecar,0,1.54,55.69,0.543,0.016,0.08,0.043
16,continuous,lv,,,,robot14-sidecar,1,1.57,56.54,0.543,0.016,0.088,0.05
16,continuous,lv,,,,robot14-sidecar,2,1.45,57.21,0.543,0.02,0.1,0.055
16,continuous,lv,,,,robot14-sidecar,3,2.18,58.25,0.543,0.02,0.113,0.063
16,continuous,lv,,,,robot14-sidecar,4,2.28,60.05,0.543,0.023,0.129,0.077
16,continuous,lv,,,,robot14-sidecar,5,2.08,60.93,0.543,0.031,0.14,0.081
16,continuous,lv,,,,robot14-sidecar,6,1.26,61.09,0.543,0.031,0.149,0.084
16,continuous,lv,,,,robot14-sidecar,7,2.11,61.47,0.543,0.035,0.158,0.087
16,continuous,lv,,,,robot14-sidecar,8,1.74,61.77,0.543,0.035,0.163,0.089
16,continuous,lv,,,,robot14-sidecar,9,2.94,76.51,0.543,0.039,0.171,0.094
16,continuous,lv,,,,robot14-sidecar,10,1.84,76.63,0.543,0.039,0.179,0.101
16,continuous,lv,,,,robot14-sidecar,11,1.98,76.59,0.543,0.043,0.19,0.108
16,continuous,lv,,,,robot14-sidecar,12,2.29,76.6,0.543,0.043,0.2,0.113
16,continuous,lv,,,,robot14-sidecar,13,1.56,76.69,0.543,0.047,0.219,0.13
16,continuous,lv,,,,robot14-sidecar,14,1.93,76.85,0.543,0.047,0.229,0.134
16,continuous,lv,,,,robot14-sidecar,15,1.96,76.71,0.543,0.055,0.241,0.139
16,continuous,lv,,,,robot14-sidecar,16,1.73,76.74,0.543,0.055,0.249,0.141
16,continuous,lv,,,,robot14-sidecar,17,1.77,76.75,0.543,0.059,0.257,0.144
16,continuous,lv,,,,robot14-sidecar,18,1.08,76.77,0.543,0.059,0.262,0.146
16,continuous,lv,,,,robot14-sidecar,19,2.0,76.79,0.543,0.066,0.27,0.151
16,continuous,lv,,,,robot14-sidecar,20,1.48,76.8,0.543,0.066,0.278,0.158
16,continuous,lv,,,,robot14-sidecar,21,1.38,76.82,0.543,0.07,0.289,0.165
16,continuous,lv,,,,robot14-sidecar,22,1.35,76.84,0.543,0.07,0.3,0.17
16,continuous,lv,,,,robot14-sidecar,23,2.4,78.27,0.543,0.074,0.319,0.187
16,continuous,lv,,,,robot14-sidecar,24,1.91,78.79,0.543,0.074,0.329,0.191
16,continuous,lv,,,,robot14-sidecar,25,2.06,79.46,0.543,0.082,0.34,0.196
16,continuous,lv,,,,robot14-sidecar,26,1.17,79.79,0.543,0.082,0.349,0.198
16,continuous,lv,,,,robot14-sidecar,27,1.86,80.25,0.543,0.086,0.357,0.201
16,continuous,lv,,,,robot14-sidecar,28,1.66,80.48,0.543,0.086,0.362,0.203
16,continuous,lv,,,,robot14-sidecar,29,3.0,81.2,0.543,0.094,0.37,0.209
16,continuous,lv,,,,robot14-sidecar,30,2.08,81.28,0.543,0.094,0.378,0.216
16,continuous,lv,,,,robot14-sidecar,32,1.35,80.96,0.543,0.098,0.39,0.223
16,continuous,lv,,,,robot14-sidecar,33,1.98,81.18,0.543,0.098,0.4,0.227
16,continuous,lv,,,,robot14-sidecar,34,1.81,80.96,0.543,0.102,0.42,0.245
16,continuous,lv,,,,robot14-sidecar,35,1.21,80.96,0.543,0.102,0.43,0.249
16,continuous,lv,,,,robot14-sidecar,36,1.36,80.96,0.543,0.109,0.442,0.254
16,continuous,lv,,,,robot14-sidecar,37,1.8,81.13,0.543,0.109,0.45,0.256
16,continuous,lv,,,,robot14-sidecar,38,1.65,80.97,0.543,0.113,0.457,0.258
16,continuous,lv,,,,robot14-sidecar,39,1.96,81.07,0.543,0.113,0.463,0.26
16,continuous,lv,,,,robot14-sidecar,40,2.71,81.09,0.543,0.121,0.472,0.268
16,continuous,lv,,,,robot14-sidecar,41,1.25,80.98,0.543,0.121,0.479,0.274
16,continuous,lv,,,,robot14-sidecar,42,2.08,81.05,0.543,0.125,0.491,0.281
16,continuous,lv,,,,robot14-sidecar,43,1.29,80.99,0.543,0.125,0.501,0.285
16,continuous,lv,,,,robot14-sidecar,44,1.67,81.02,0.543,0.129,0.52,0.303
16,continuous,lv,,,,robot14-sidecar,45,1.83,81.05,0.543,0.129,0.53,0.307
16,continuous,lv,,,,robot14-sidecar,46,1.37,81.38,0.543,0.137,0.541,0.311
16,continuous,lv,,,,robot14-sidecar,47,1.74,81.2,0.543,0.137,0.55,0.313
16,continuous,lv,,,,robot14-sidecar,48,1.23,81.15,0.543,0.141,0.557,0.315
16,continuous,lv,,,,robot14-sidecar,49,1.26,81.17,0.543,0.141,0.562,0.317
16,continuous,lv,,,,robot14-sidecar,50,3.12,81.38,0.543,0.148,0.572,0.326
16,continuous,lv,,,,robot14-sidecar,51,1.29,81.39,0.543,0.148,0.58,0.332
16,continuous,lv,,,,robot14-sidecar,52,1.25,81.39,0.543,0.152,0.591,0.338
16,continuous,lv,,,,robot14-sidecar,53,1.83,81.42,0.543,0.152,0.601,0.343
16,continuous,lv,,,,robot14-sidecar,54,2.14,81.39,0.543,0.156,0.622,0.361
16,continuous,lv,,,,robot14-sidecar,55,1.41,81.39,0.543,0.156,0.632,0.365
16,continuous,lv,,,,robot14-sidecar,56,1.41,81.39,0.543,0.164,0.643,0.368
16,continuous,lv,,,,robot14-sidecar,57,1.64,81.39,0.543,0.164,0.651,0.37
16,continuous,lv,,,,robot14-sidecar,58,1.65,81.39,0.543,0.168,0.658,0.373
16,continuous,lv,,,,robot14-sidecar,59,1.69,81.4,0.543,0.168,0.663,0.375
16,continuous,lv,,,,robot14-sidecar,60,2.75,81.4,0.543,0.176,0.673,0.384
16,continuous,lv,,,,robot14-sidecar,61,2.03,81.45,0.543,0.176,0.681,0.391
16,continuous,lv,,,,robot14-sidecar,62,2.17,81.45,0.543,0.18,0.693,0.396
16,continuous,lv,,,,robot14-sidecar,63,2.43,81.6,0.543,0.184,0.714,0.414
16,continuous,lv,,,,robot14-sidecar,64,1.82,81.4,0.543,0.184,0.724,0.419
16,continuous,lv,,,,robot14-sidecar,65,2.12,81.93,0.543,0.191,0.736,0.423
16,continuous,lv,,,,robot14-sidecar,66,1.71,81.41,0.543,0.191,0.745,0.426
16,continuous,lv,,,,robot14-sidecar,67,1.84,81.45,0.543,0.195,0.754,0.429
16,continuous,lv,,,,robot14-sidecar,68,1.77,81.45,0.543,0.195,0.759,0.43
16,continuous,lv,,,,robot14-sidecar,69,1.81,81.53,0.543,0.199,0.765,0.433
16,continuous,lv,,,,robot14-sidecar,70,3.17,80.13,0.543,0.203,0.774,0.442
16,continuous,lv,,,,robot14-sidecar,71,1.88,80.13,0.543,0.207,0.785,0.45
16,continuous,lv,,,,robot14-sidecar,72,2.09,80.12,0.543,0.207,0.795,0.454
16,continuous,lv,,,,robot14-sidecar,73,2.0,80.16,0.543,0.211,0.815,0.472
16,continuous,lv,,,,robot14-sidecar,74,2.28,80.14,0.543,0.211,0.825,0.476
16,continuous,lv,,,,robot14-sidecar,75,1.55,80.19,0.543,0.219,0.838,0.481
16,continuous,lv,,,,robot14-sidecar,76,1.79,80.14,0.543,0.219,0.846,0.483
16,continuous,lv,,,,robot14-sidecar,77,1.79,80.14,0.543,0.223,0.854,0.486
16,continuous,lv,,,,robot14-sidecar,78,1.68,80.16,0.543,0.223,0.86,0.488
16,continuous,lv,,,,robot14-sidecar,79,2.74,80.16,0.543,0.234,0.868,0.493
16,continuous,lv,,,,robot14-sidecar,80,1.83,80.2,0.543,0.234,0.875,0.5
16,continuous,lv,,,,robot14-sidecar,81,1.42,80.16,0.543,0.238,0.887,0.507
16,continuous,lv,,,,robot14-sidecar,82,1.33,80.17,0.543,0.238,0.896,0.512
16,continuous,lv,,,,robot14-sidecar,83,2.24,80.2,0.543,0.242,0.917,0.53
16,continuous,lv,,,,robot14-sidecar,84,1.94,80.24,0.543,0.242,0.927,0.534
16,continuous,lv,,,,robot14-sidecar,85,2.06,80.29,0.543,0.25,0.939,0.539
16,continuous,lv,,,,robot14-sidecar,86,1.77,80.34,0.543,0.25,0.948,0.541
16,continuous,lv,,,,robot14-sidecar,87,1.28,80.18,0.543,0.254,0.955,0.543
16,continuous,lv,,,,robot14-sidecar,88,2.14,80.18,0.543,0.254,0.961,0.545
16,continuous,lv,,,,robot14-sidecar,89,2.36,78.08,0.543,0.266,0.969,0.552
16,continuous,lv,,,,robot14-sidecar,90,1.39,78.07,0.543,0.266,0.977,0.558
16,continuous,lv,,,,robot14-sidecar,91,1.32,78.08,0.543,0.27,0.988,0.565
16,continuous,lv,,,,robot14-sidecar,92,1.24,78.08,0.543,0.27,0.998,0.57
16,continuous,lv,,,,robot14-sidecar,94,2.53,78.09,0.543,0.273,1.017,0.587
16,continuous,lv,,,,robot14-sidecar,95,1.97,78.08,0.543,0.273,1.028,0.591
16,continuous,lv,,,,robot14-sidecar,96,1.36,78.09,0.543,0.281,1.039,0.596
16,continuous,lv,,,,robot14-sidecar,97,1.35,78.08,0.543,0.281,1.047,0.598
16,continuous,lv,,,,robot14-sidecar,98,1.82,78.15,0.543,0.285,1.055,0.6
16,continuous,lv,,,,robot14-sidecar,99,1.13,78.09,0.543,0.285,1.061,0.603
16,continuous,lv,,,,robot14-sidecar,100,2.77,78.1,0.543,0.297,1.071,0.61
16,continuous,lv,,,,robot14-sidecar,101,2.1,78.12,0.543,0.297,1.078,0.617
16,continuous,lv,,,,robot14-sidecar,102,1.85,78.09,0.543,0.301,1.09,0.623
16,continuous,lv,,,,robot14-sidecar,103,1.23,78.09,0.543,0.301,1.1,0.627
16,continuous,lv,,,,robot14-sidecar,104,2.22,79.02,0.543,0.305,1.119,0.645
16,continuous,lv,,,,robot14-sidecar,105,2.06,79.54,0.543,0.305,1.129,0.649
16,continuous,lv,,,,robot14-sidecar,106,1.36,80.13,0.543,0.316,1.14,0.653
16,continuous,lv,,,,robot14-sidecar,107,1.88,80.41,0.543,0.316,1.149,0.655
16,continuous,lv,,,,robot14-sidecar,108,1.81,80.82,0.543,0.32,1.156,0.658
16,continuous,lv,,,,robot14-sidecar,109,1.7,81.16,0.543,0.32,1.161,0.66
16,continuous,lv,,,,robot14-sidecar,110,2.32,81.68,0.543,0.332,1.17,0.667
16,continuous,lv,,,,robot14-sidecar,111,2.11,81.65,0.543,0.332,1.178,0.674
16,continuous,lv,,,,robot14-sidecar,112,1.38,81.7,0.543,0.336,1.19,0.68
16,continuous,lv,,,,robot14-sidecar,113,1.54,81.66,0.543,0.336,1.202,0.685
16,continuous,lv,,,,robot14-sidecar,114,1.63,81.69,0.543,0.34,1.221,0.702
16,continuous,lv,,,,robot14-sidecar,115,1.93,81.86,0.543,0.34,1.231,0.707
16,continuous,lv,,,,robot14-sidecar,116,1.78,81.7,0.543,0.352,1.242,0.711
16,continuous,lv,,,,robot14-sidecar,117,1.09,81.7,0.543,0.352,1.25,0.713
16,continuous,lv,,,,robot14-sidecar,118,1.22,81.7,0.543,0.355,1.257,0.715
16,continuous,lv,,,,robot14-sidecar,119,2.06,81.75,0.543,0.355,1.262,0.717
16,continuous,lv,,,,robot14-sidecar,120,2.15,81.72,0.543,0.375,1.268,0.723
16,continuous,lv,,,,robot14-sidecar,121,1.43,81.73,0.543,0.375,1.268,0.723
16,continuous,lv,,,,robot14-sidecar,122,1.57,81.73,0.543,0.375,1.268,0.723
16,continuous,lv,,,,robot15-sidecar,0,1.4,55.09,0.0,0.016,0.079,0.042
16,continuous,lv,,,,robot15-sidecar,1,2.14,55.77,0.0,0.016,0.087,0.05
16,continuous,lv,,,,robot15-sidecar,2,1.37,56.46,0.0,0.02,0.099,0.055
16,continuous,lv,,,,robot15-sidecar,3,2.25,57.4,0.0,0.02,0.112,0.062
16,continuous,lv,,,,robot15-sidecar,4,1.65,59.3,0.0,0.023,0.128,0.077
16,continuous,lv,,,,robot15-sidecar,5,2.19,60.03,0.0,0.031,0.14,0.082
16,continuous,lv,,,,robot15-sidecar,6,1.82,60.36,0.0,0.031,0.149,0.084
16,continuous,lv,,,,robot15-sidecar,7,2.22,60.8,0.0,0.035,0.157,0.087
16,continuous,lv,,,,robot15-sidecar,8,1.72,61.09,0.0,0.035,0.162,0.089
16,continuous,lv,,,,robot15-sidecar,9,2.48,74.46,0.0,0.039,0.17,0.094
16,continuous,lv,,,,robot15-sidecar,10,1.83,74.51,0.0,0.039,0.178,0.101
16,continuous,lv,,,,robot15-sidecar,11,1.99,74.52,0.0,0.043,0.189,0.108
16,continuous,lv,,,,robot15-sidecar,12,2.25,74.54,0.0,0.043,0.199,0.112
16,continuous,lv,,,,robot15-sidecar,13,2.28,74.61,0.0,0.047,0.218,0.13
16,continuous,lv,,,,robot15-sidecar,14,1.36,74.61,0.0,0.047,0.228,0.134
16,continuous,lv,,,,robot15-sidecar,15,1.28,74.64,0.0,0.055,0.24,0.139
16,continuous,lv,,,,robot15-sidecar,16,1.7,74.66,0.0,0.055,0.249,0.141
16,continuous,lv,,,,robot15-sidecar,17,1.17,74.66,0.0,0.059,0.256,0.144
16,continuous,lv,,,,robot15-sidecar,18,1.2,74.68,0.0,0.059,0.262,0.145
16,continuous,lv,,,,robot15-sidecar,19,2.6,74.68,0.0,0.066,0.27,0.152
16,continuous,lv,,,,robot15-sidecar,20,1.88,74.69,0.0,0.066,0.277,0.158
16,continuous,lv,,,,robot15-sidecar,21,2.17,74.92,0.0,0.07,0.289,0.165
16,continuous,lv,,,,robot15-sidecar,22,1.54,75.41,0.0,0.07,0.299,0.169
16,continuous,lv,,,,robot15-sidecar,23,2.55,77.49,0.0,0.074,0.318,0.187
16,continuous,lv,,,,robot15-sidecar,24,1.99,78.03,0.0,0.074,0.328,0.191
16,continuous,lv,,,,robot15-sidecar,25,2.02,78.72,0.0,0.082,0.34,0.196
16,continuous,lv,,,,robot15-sidecar,26,1.36,79.07,0.0,0.082,0.348,0.198
16,continuous,lv,,,,robot15-sidecar,27,1.82,79.54,0.0,0.086,0.356,0.201
16,continuous,lv,,,,robot15-sidecar,28,1.66,79.76,0.0,0.086,0.361,0.203
16,continuous,lv,,,,robot15-sidecar,29,2.37,80.22,0.0,0.094,0.37,0.209
16,continuous,lv,,,,robot15-sidecar,30,1.64,80.23,0.0,0.094,0.378,0.216
16,continuous,lv,,,,robot15-sidecar,32,2.11,80.23,0.0,0.098,0.389,0.223
16,continuous,lv,,,,robot15-sidecar,33,1.87,80.3,0.0,0.098,0.399,0.227
16,continuous,lv,,,,robot15-sidecar,34,2.34,80.25,0.0,0.102,0.42,0.245
16,continuous,lv,,,,robot15-sidecar,35,1.27,80.25,0.0,0.102,0.43,0.249
16,continuous,lv,,,,robot15-sidecar,36,2.18,80.25,0.0,0.109,0.441,0.253
16,continuous,lv,,,,robot15-sidecar,37,1.83,80.37,0.0,0.109,0.449,0.255
16,continuous,lv,,,,robot15-sidecar,38,1.79,80.26,0.0,0.113,0.457,0.258
16,continuous,lv,,,,robot15-sidecar,39,1.88,80.26,0.0,0.113,0.462,0.26
16,continuous,lv,,,,robot15-sidecar,40,2.59,80.27,0.0,0.121,0.471,0.267
16,continuous,lv,,,,robot15-sidecar,41,1.25,80.25,0.0,0.121,0.479,0.274
16,continuous,lv,,,,robot15-sidecar,42,2.08,80.29,0.0,0.125,0.491,0.28
16,continuous,lv,,,,robot15-sidecar,43,1.84,80.25,0.0,0.125,0.501,0.285
16,continuous,lv,,,,robot15-sidecar,44,1.79,80.32,0.0,0.129,0.52,0.302
16,continuous,lv,,,,robot15-sidecar,45,1.85,80.35,0.0,0.129,0.53,0.306
16,continuous,lv,,,,robot15-sidecar,46,1.93,80.45,0.0,0.137,0.541,0.311
16,continuous,lv,,,,robot15-sidecar,47,1.74,80.59,0.0,0.137,0.549,0.312
16,continuous,lv,,,,robot15-sidecar,48,1.28,80.49,0.0,0.141,0.556,0.315
16,continuous,lv,,,,robot15-sidecar,49,1.77,80.51,0.0,0.141,0.562,0.317
16,continuous,lv,,,,robot15-sidecar,50,2.96,80.69,0.0,0.148,0.571,0.325
16,continuous,lv,,,,robot15-sidecar,51,1.22,80.65,0.0,0.148,0.579,0.332
16,continuous,lv,,,,robot15-sidecar,52,2.09,80.66,0.0,0.152,0.591,0.338
16,continuous,lv,,,,robot15-sidecar,53,1.25,80.65,0.0,0.152,0.6,0.342
16,continuous,lv,,,,robot15-sidecar,54,1.78,80.66,0.0,0.156,0.621,0.36
16,continuous,lv,,,,robot15-sidecar,55,1.92,80.82,0.0,0.156,0.631,0.364
16,continuous,lv,,,,robot15-sidecar,56,2.21,80.71,0.0,0.164,0.642,0.368
16,continuous,lv,,,,robot15-sidecar,57,1.62,80.66,0.0,0.164,0.651,0.37
16,continuous,lv,,,,robot15-sidecar,58,1.17,80.67,0.0,0.168,0.657,0.372
16,continuous,lv,,,,robot15-sidecar,59,1.67,80.67,0.0,0.168,0.662,0.374
16,continuous,lv,,,,robot15-sidecar,60,2.81,80.72,0.0,0.176,0.672,0.384
16,continuous,lv,,,,robot15-sidecar,61,1.48,80.67,0.0,0.176,0.681,0.391
16,continuous,lv,,,,robot15-sidecar,62,2.08,80.67,0.0,0.18,0.692,0.396
16,continuous,lv,,,,robot15-sidecar,63,1.61,80.68,0.0,0.184,0.713,0.414
16,continuous,lv,,,,robot15-sidecar,64,1.8,80.68,0.0,0.184,0.723,0.418
16,continuous,lv,,,,robot15-sidecar,65,2.13,80.93,0.0,0.191,0.735,0.423
16,continuous,lv,,,,robot15-sidecar,66,1.12,80.69,0.0,0.191,0.744,0.425
16,continuous,lv,,,,robot15-sidecar,67,1.77,80.69,0.0,0.195,0.753,0.428
16,continuous,lv,,,,robot15-sidecar,68,1.67,80.71,0.0,0.195,0.758,0.43
16,continuous,lv,,,,robot15-sidecar,69,1.24,80.7,0.0,0.203,0.765,0.433
16,continuous,lv,,,,robot15-sidecar,70,3.29,80.88,0.0,0.203,0.773,0.441
16,continuous,lv,,,,robot15-sidecar,71,1.39,80.87,0.0,0.207,0.784,0.449
16,continuous,lv,,,,robot15-sidecar,72,1.32,80.88,0.0,0.207,0.794,0.453
16,continuous,lv,,,,robot15-sidecar,73,2.14,80.98,0.0,0.211,0.815,0.471
16,continuous,lv,,,,robot15-sidecar,74,1.91,80.89,0.0,0.211,0.825,0.475
16,continuous,lv,,,,robot15-sidecar,75,1.49,80.89,0.0,0.219,0.837,0.481
16,continuous,lv,,,,robot15-sidecar,76,1.83,80.89,0.0,0.219,0.845,0.483
16,continuous,lv,,,,robot15-sidecar,77,2.13,81.26,0.0,0.223,0.854,0.485
16,continuous,lv,,,,robot15-sidecar,78,1.64,80.94,0.0,0.223,0.859,0.487
16,continuous,lv,,,,robot15-sidecar,79,2.14,80.91,0.0,0.234,0.867,0.493
16,continuous,lv,,,,robot15-sidecar,80,1.94,81.02,0.0,0.234,0.875,0.499
16,continuous,lv,,,,robot15-sidecar,81,2.02,80.93,0.0,0.238,0.886,0.507
16,continuous,lv,,,,robot15-sidecar,82,1.84,80.93,0.0,0.238,0.896,0.511
16,continuous,lv,,,,robot15-sidecar,83,2.24,80.91,0.0,0.242,0.917,0.529
16,continuous,lv,,,,robot15-sidecar,84,1.92,80.91,0.0,0.242,0.927,0.533
16,continuous,lv,,,,robot15-sidecar,85,2.02,80.96,0.0,0.25,0.938,0.538
16,continuous,lv,,,,robot15-sidecar,86,1.21,80.92,0.0,0.25,0.947,0.54
16,continuous,lv,,,,robot15-sidecar,87,1.24,81.17,0.0,0.254,0.955,0.543
16,continuous,lv,,,,robot15-sidecar,88,2.33,81.01,0.0,0.254,0.96,0.545
16,continuous,lv,,,,robot15-sidecar,89,2.65,81.06,0.0,0.266,0.968,0.551
16,continuous,lv,,,,robot15-sidecar,90,1.37,81.18,0.0,0.266,0.976,0.558
16,continuous,lv,,,,robot15-sidecar,91,1.96,81.19,0.0,0.27,0.988,0.565
16,continuous,lv,,,,robot15-sidecar,93,1.87,81.19,0.0,0.27,0.998,0.569
16,continuous,lv,,,,robot15-sidecar,94,2.52,81.2,0.0,0.273,1.017,0.587
16,continuous,lv,,,,robot15-sidecar,95,2.04,81.24,0.0,0.273,1.027,0.591
16,continuous,lv,,,,robot15-sidecar,96,2.15,81.2,0.0,0.281,1.038,0.596
16,continuous,lv,,,,robot15-sidecar,97,1.43,81.2,0.0,0.281,1.047,0.597
16,continuous,lv,,,,robot15-sidecar,98,1.83,81.2,0.0,0.285,1.054,0.6
16,continuous,lv,,,,robot15-sidecar,99,1.68,81.2,0.0,0.285,1.06,0.602
16,continuous,lv,,,,robot15-sidecar,100,2.22,81.2,0.0,0.297,1.07,0.61
16,continuous,lv,,,,robot15-sidecar,101,1.33,81.2,0.0,0.297,1.078,0.616
16,continuous,lv,,,,robot15-sidecar,102,1.34,81.45,0.0,0.301,1.09,0.623
16,continuous,lv,,,,robot15-sidecar,103,1.83,81.2,0.0,0.301,1.099,0.627
16,continuous,lv,,,,robot15-sidecar,104,2.15,81.23,0.0,0.305,1.119,0.645
16,continuous,lv,,,,robot15-sidecar,105,2.2,81.25,0.0,0.305,1.128,0.649
16,continuous,lv,,,,robot15-sidecar,106,1.21,81.23,0.0,0.316,1.14,0.653
16,continuous,lv,,,,robot15-sidecar,107,1.95,81.23,0.0,0.316,1.148,0.655
16,continuous,lv,,,,robot15-sidecar,108,1.72,81.23,0.0,0.32,1.155,0.657
16,continuous,lv,,,,robot15-sidecar,109,1.13,81.23,0.0,0.32,1.161,0.659
16,continuous,lv,,,,robot15-sidecar,110,2.48,81.54,0.0,0.332,1.169,0.667
16,continuous,lv,,,,robot15-sidecar,111,2.09,81.71,0.0,0.332,1.177,0.673
16,continuous,lv,,,,robot15-sidecar,112,1.43,81.76,0.0,0.336,1.189,0.68
16,continuous,lv,,,,robot15-sidecar,113,2.01,81.82,0.0,0.336,1.201,0.685
16,continuous,lv,,,,robot15-sidecar,114,2.33,81.88,0.0,0.34,1.221,0.703
16,continuous,lv,,,,robot15-sidecar,115,1.97,81.82,0.0,0.34,1.23,0.707
16,continuous,lv,,,,robot15-sidecar,116,1.79,81.79,0.0,0.352,1.241,0.711
16,continuous,lv,,,,robot15-sidecar,117,1.24,81.79,0.0,0.352,1.25,0.713
16,continuous,lv,,,,robot15-sidecar,118,1.78,81.82,0.0,0.355,1.256,0.715
16,continuous,lv,,,,robot15-sidecar,119,1.97,81.8,0.0,0.355,1.262,0.717
16,continuous,lv,,,,robot15-sidecar,120,2.21,82.06,0.0,0.375,1.268,0.723
16,continuous,lv,,,,robot15-sidecar,121,1.46,81.81,0.0,0.375,1.268,0.723
16,continuous,lv,,,,robot15-sidecar,122,1.71,81.82,0.0,0.375,1.268,0.723
16,continuous,lv,,,,robot16-sidecar,0,1.44,55.29,0.0,0.016,0.08,0.042
16,continuous,lv,,,,robot16-sidecar,1,1.45,56.2,0.0,0.016,0.088,0.05
16,continuous,lv,,,,robot16-sidecar,2,1.43,56.87,0.0,0.02,0.1,0.055
16,continuous,lv,,,,robot16-sidecar,3,1.48,58.28,0.0,0.02,0.112,0.062
16,continuous,lv,,,,robot16-sidecar,4,1.71,59.84,0.0,0.023,0.129,0.076
16,continuous,lv,,,,robot16-sidecar,5,2.11,60.39,0.0,0.031,0.14,0.081
16,continuous,lv,,,,robot16-sidecar,6,2.01,60.76,0.0,0.031,0.149,0.084
16,continuous,lv,,,,robot16-sidecar,7,2.19,61.43,0.0,0.035,0.158,0.087
16,continuous,lv,,,,robot16-sidecar,8,1.9,61.51,0.0,0.035,0.163,0.088
16,continuous,lv,,,,robot16-sidecar,9,3.04,76.83,0.0,0.039,0.171,0.094
16,continuous,lv,,,,robot16-sidecar,10,1.28,76.69,0.0,0.039,0.179,0.101
16,continuous,lv,,,,robot16-sidecar,11,1.44,76.73,0.0,0.043,0.19,0.108
16,continuous,lv,,,,robot16-sidecar,12,1.11,76.75,0.0,0.043,0.2,0.112
16,continuous,lv,,,,robot16-sidecar,13,2.62,77.08,0.0,0.047,0.219,0.129
16,continuous,lv,,,,robot16-sidecar,14,1.33,76.88,0.0,0.047,0.229,0.134
16,continuous,lv,,,,robot16-sidecar,15,2.22,76.91,0.0,0.055,0.241,0.139
16,continuous,lv,,,,robot16-sidecar,16,1.65,76.91,0.0,0.055,0.249,0.141
16,continuous,lv,,,,robot16-sidecar,17,1.82,76.91,0.0,0.059,0.257,0.144
16,continuous,lv,,,,robot16-sidecar,18,2.05,77.21,0.0,0.059,0.262,0.146
16,continuous,lv,,,,robot16-sidecar,19,2.6,76.96,0.0,0.066,0.27,0.151
16,continuous,lv,,,,robot16-sidecar,20,2.02,77.02,0.0,0.066,0.278,0.158
16,continuous,lv,,,,robot16-sidecar,21,1.52,77.16,0.0,0.07,0.289,0.165
