n_robots,mode,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
16,startup,robot15-sidecar,11,2.31,48.75,0.0,0.023,0.14,0.083
16,startup,robot16-sidecar,0,5.36,42.56,0.0,0.004,0.064,0.035
16,startup,robot16-sidecar,1,5.46,42.68,0.0,0.008,0.082,0.053
16,startup,robot16-sidecar,2,4.66,44.02,0.0,0.008,0.105,0.074
16,startup,robot16-sidecar,3,5.19,47.14,0.0,0.012,0.129,0.099
16,startup,robot16-sidecar,4,5.16,50.26,0.0,0.023,0.151,0.124
16,startup,robot16-sidecar,5,3.75,50.48,0.0,0.023,0.16,0.126
16,startup,robot16-sidecar,6,4.09,50.59,0.0,0.023,0.164,0.127
16,startup,robot16-sidecar,7,2.14,50.55,0.0,0.023,0.164,0.127
16,startup,robot16-sidecar,8,2.14,50.54,0.0,0.023,0.165,0.127
16,startup,robot16-sidecar,9,2.16,50.54,0.0,0.023,0.166,0.127
16,startup,robot16-sidecar,10,2.08,50.55,0.0,0.023,0.166,0.127
16,startup,robot16-sidecar,11,2.15,50.57,0.0,0.023,0.168,0.127
16,startup,robot2-sidecar,0,15.66,74.0,0.0,0.008,0.058,0.031
16,startup,robot2-sidecar,1,10.44,74.13,0.0,0.016,0.079,0.049
16,startup,robot2-sidecar,2,8.94,74.36,0.0,0.016,0.101,0.07
16,startup,robot2-sidecar,3,9.48,74.29,0.0,0.023,0.124,0.096
16,startup,robot2-sidecar,4,9.06,74.32,0.0,0.047,0.148,0.118
16,startup,robot2-sidecar,5,5.3,74.46,0.0,0.047,0.155,0.12
16,startup,robot2-sidecar,6,4.03,74.34,0.0,0.047,0.158,0.121
16,startup,robot2-sidecar,7,4.14,74.34,0.0,0.047,0.16,0.121
16,startup,robot2-sidecar,8,3.59,74.34,0.0,0.047,0.16,0.121
16,startup,robot2-sidecar,9,4.69,74.34,0.0,0.047,0.16,0.121
16,startup,robot2-sidecar,10,5.11,74.34,0.0,0.047,0.163,0.121
16,startup,robot3-sidecar,0,14.64,48.12,0.0,0.008,0.058,0.03
16,startup,robot3-sidecar,1,9.48,48.27,0.0,0.016,0.079,0.051
16,startup,robot3-sidecar,2,9.95,48.34,0.0,0.039,0.101,0.072
16,startup,robot3-sidecar,3,5.71,48.33,0.0,0.039,0.11,0.075
16,startup,robot3-sidecar,4,5.54,48.35,0.0,0.047,0.119,0.078
16,startup,robot3-sidecar,5,4.96,48.5,0.0,0.047,0.129,0.08
16,startup,robot3-sidecar,6,4.22,48.38,0.0,0.047,0.131,0.082
16,startup,robot3-sidecar,8,0.0,48.38,0.0,0.047,0.134,0.082
16,startup,robot3-sidecar,9,3.78,48.39,0.0,0.047,0.134,0.082
16,startup,robot3-sidecar,10,3.7,48.38,0.0,0.047,0.136,0.082
16,startup,robot4-sidecar,0,13.71,39.87,0.0,0.008,0.058,0.031
16,startup,robot4-sidecar,1,9.96,40.48,0.0,0.016,0.079,0.05
16,startup,robot4-sidecar,2,10.15,43.0,0.0,0.016,0.1,0.071
16,startup,robot4-sidecar,3,10.37,46.28,0.0,0.023,0.123,0.095
16,startup,robot4-sidecar,4,9.03,49.33,0.0,0.047,0.147,0.119
16,startup,robot4-sidecar,5,4.45,49.64,0.0,0.047,0.155,0.121
16,startup,robot4-sidecar,6,4.33,49.71,0.0,0.047,0.157,0.122
16,startup,robot4-sidecar,7,3.79,49.71,0.0,0.047,0.16,0.122
16,startup,robot4-sidecar,8,3.47,49.71,0.0,0.047,0.16,0.122
16,startup,robot4-sidecar,9,3.91,49.71,0.0,0.047,0.16,0.122
16,startup,robot4-sidecar,10,4.09,49.71,0.0,0.047,0.162,0.122
16,startup,robot5-sidecar,0,15.8,73.96,0.0,0.008,0.059,0.031
16,startup,robot5-sidecar,1,9.09,74.0,0.0,0.016,0.08,0.05
16,startup,robot5-sidecar,2,9.4,74.24,0.0,0.016,0.101,0.071
16,startup,robot5-sidecar,3,9.44,74.3,0.0,0.023,0.124,0.097
16,startup,robot5-sidecar,4,8.5,74.23,0.0,0.047,0.148,0.12
16,startup,robot5-sidecar,5,5.02,74.36,0.0,0.047,0.156,0.122
16,startup,robot5-sidecar,6,4.46,74.24,0.0,0.047,0.158,0.123
16,startup,robot5-sidecar,7,5.27,74.24,0.0,0.047,0.161,0.123
16,startup,robot5-sidecar,8,3.47,74.27,0.0,0.047,0.161,0.123
16,startup,robot5-sidecar,9,5.07,74.24,0.0,0.047,0.161,0.123
16,startup,robot5-sidecar,10,3.31,74.24,0.0,0.047,0.163,0.123
16,startup,robot6-sidecar,0,12.94,74.02,0.0,0.008,0.058,0.031
16,startup,robot6-sidecar,1,8.03,74.07,0.0,0.016,0.079,0.049
16,startup,robot6-sidecar,2,9.64,74.17,0.0,0.023,0.1,0.07
16,startup,robot6-sidecar,3,10.29,74.22,0.0,0.023,0.123,0.095
16,startup,robot6-sidecar,4,9.41,74.3,0.0,0.047,0.147,0.118
16,startup,robot6-sidecar,5,5.36,74.3,0.0,0.047,0.154,0.12
16,startup,robot6-sidecar,6,3.78,74.3,0.0,0.047,0.157,0.121
16,startup,robot6-sidecar,7,3.59,74.3,0.0,0.047,0.159,0.121
16,startup,robot6-sidecar,8,3.93,74.3,0.0,0.047,0.159,0.121
16,startup,robot6-sidecar,9,4.4,74.3,0.0,0.047,0.159,0.121
16,startup,robot6-sidecar,10,4.18,74.3,0.0,0.047,0.162,0.121
16,startup,robot7-sidecar,0,15.69,48.13,0.0,0.008,0.057,0.029
16,startup,robot7-sidecar,1,9.19,48.26,0.0,0.016,0.077,0.048
16,startup,robot7-sidecar,2,9.2,48.32,0.0,0.039,0.098,0.068
16,startup,robot7-sidecar,3,4.33,48.32,0.0,0.039,0.107,0.07
16,startup,robot7-sidecar,4,5.11,48.36,0.0,0.047,0.118,0.074
16,startup,robot7-sidecar,5,3.97,48.37,0.0,0.047,0.126,0.076
16,startup,robot7-sidecar,6,3.81,48.36,0.0,0.047,0.13,0.077
16,startup,robot7-sidecar,7,4.06,48.37,0.0,0.047,0.132,0.077
16,startup,robot7-sidecar,8,4.06,48.36,0.0,0.047,0.132,0.077
16,startup,robot7-sidecar,9,5.07,48.37,0.0,0.047,0.132,0.077
16,startup,robot7-sidecar,10,3.59,48.36,0.0,0.047,0.135,0.077
16,startup,robot8-sidecar,0,15.01,48.08,0.0,0.008,0.058,0.03
16,startup,robot8-sidecar,1,7.8,48.21,0.0,0.016,0.078,0.048
16,startup,robot8-sidecar,2,9.07,48.4,0.0,0.016,0.1,0.069
16,startup,robot8-sidecar,3,9.72,48.33,0.0,0.023,0.122,0.094
16,startup,robot8-sidecar,4,8.82,49.65,0.0,0.047,0.147,0.118
16,startup,robot8-sidecar,5,4.05,49.93,0.0,0.047,0.154,0.12
16,startup,robot8-sidecar,6,3.54,49.98,0.0,0.047,0.157,0.121
16,startup,robot8-sidecar,7,5.19,49.98,0.0,0.047,0.159,0.121
16,startup,robot8-sidecar,8,3.51,49.98,0.0,0.047,0.159,0.121
16,startup,robot8-sidecar,9,3.5,49.98,0.0,0.047,0.159,0.121
16,startup,robot8-sidecar,10,4.0,49.98,0.0,0.047,0.162,0.121
16,startup,robot9-sidecar,0,0.0,39.8,0.0,0.004,0.039,0.006
16,startup,robot9-sidecar,1,8.71,40.56,0.0,0.004,0.064,0.035
16,startup,robot9-sidecar,2,4.11,41.11,0.0,0.008,0.081,0.052
16,startup,robot9-sidecar,3,4.75,43.62,0.0,0.008,0.103,0.073
16,startup,robot9-sidecar,4,4.96,47.09,0.0,0.012,0.127,0.097
16,startup,robot9-sidecar,5,5.17,50.29,0.0,0.023,0.149,0.122
16,startup,robot9-sidecar,6,2.47,50.36,0.0,0.023,0.158,0.124
16,startup,robot9-sidecar,7,2.56,50.38,0.0,0.023,0.162,0.125
16,startup,robot9-sidecar,8,2.0,50.29,0.0,0.023,0.162,0.125
16,startup,robot9-sidecar,9,2.09,50.3,0.0,0.023,0.163,0.125
16,startup,robot9-sidecar,10,2.22,50.29,0.0,0.023,0.164,0.125
16,startup,robot9-sidecar,11,2.18,50.32,0.0,0.023,0.164,0.125
16,startup,robot9-sidecar,12,3.21,50.29,0.0,0.023,0.166,0.125
16,startup,secaas,0,0.1,62.43,0.0,1.922,0.01,0.021
16,startup,secaas,1,6.86,62.68,0.0,1.93,0.013,0.025
16,startup,secaas,2,21.08,63.0,0.0,1.953,0.027,0.042
16,startup,secaas,3,49.24,63.35,0.0,2.125,0.079,0.103
16,startup,secaas,4,60.26,63.2,0.0,2.633,0.151,0.193
16,startup,secaas,5,12.83,63.2,0.0,2.727,0.159,0.203
16,startup,secaas,6,5.94,63.2,0.0,2.727,0.16,0.206
16,startup,secaas,7,5.11,63.17,0.0,2.773,0.161,0.206
16,startup,secaas,8,3.86,63.17,0.0,2.773,0.161,0.206
16,startup,secaas,9,3.82,63.17,0.0,2.773,0.161,0.206
16,startup,secaas,10,7.61,63.22,0.0,2.773,0.168,0.214
16,startup,secaas,11,5.63,63.22,0.0,2.773,0.171,0.219
32,continuous,robot1-sidecar,0,16.04,63.26,0.0,0.055,0.207,0.153
32,continuous,robot1-sidecar,1,12.27,63.35,0.0,0.055,0.233,0.191
32,continuous,robot1-sidecar,2,9.05,63.39,0.0,0.062,0.262,0.216
32,continuous,robot1-sidecar,3,11.19,63.94,0.0,0.078,0.288,0.245
32,continuous,robot1-sidecar,4,9.94,54.19,0.0,0.078,0.308,0.268
32,continuous,robot1-sidecar,5,11.2,40.5,0.0,0.086,0.338,0.301
32,continuous,robot1-sidecar,6,9.57,40.5,0.0,0.086,0.361,0.325
32,continuous,robot1-sidecar,7,9.21,40.51,0.0,0.102,0.389,0.353
32,continuous,robot1-sidecar,8,4.8,40.51,0.0,0.102,0.403,0.355
32,continuous,robot1-sidecar,9,5.67,40.51,0.0,0.109,0.414,0.357
32,continuous,robot1-sidecar,10,4.33,40.52,0.0,0.109,0.422,0.359
32,continuous,robot1-sidecar,11,5.33,40.52,0.0,0.117,0.432,0.362
32,continuous,robot1-sidecar,12,4.42,40.64,0.0,0.117,0.437,0.364
32,continuous,robot1-sidecar,13,4.52,40.51,0.0,0.125,0.444,0.367
32,continuous,robot1-sidecar,14,4.55,40.51,0.0,0.125,0.451,0.369
32,continuous,robot1-sidecar,15,4.26,40.53,0.0,0.133,0.458,0.371
32,continuous,robot1-sidecar,17,0.63,40.53,0.0,0.141,0.472,0.376
32,continuous,robot1-sidecar,18,5.04,40.54,0.0,0.141,0.478,0.378
32,continuous,robot1-sidecar,19,5.18,40.53,0.0,0.148,0.484,0.381
32,continuous,robot1-sidecar,21,18.15,52.77,0.0,0.148,0.504,0.404
32,continuous,robot1-sidecar,22,10.48,52.77,0.0,0.156,0.534,0.435
32,continuous,robot1-sidecar,23,9.21,52.77,0.0,0.156,0.561,0.461
32,continuous,robot1-sidecar,24,11.18,52.92,0.0,0.172,0.598,0.503
32,continuous,robot1-sidecar,25,9.0,54.46,0.0,0.172,0.623,0.53
32,continuous,robot1-sidecar,26,7.88,57.08,0.0,0.195,0.65,0.551
32,continuous,robot1-sidecar,27,4.31,57.46,0.0,0.203,0.663,0.553
32,continuous,robot1-sidecar,28,5.46,57.89,0.0,0.203,0.673,0.556
32,continuous,robot1-sidecar,29,4.22,58.17,0.0,0.203,0.682,0.557
32,continuous,robot1-sidecar,30,4.21,58.62,0.0,0.211,0.69,0.56
32,continuous,robot1-sidecar,31,5.53,58.87,0.0,0.211,0.695,0.562
32,continuous,robot1-sidecar,32,4.83,59.3,0.0,0.219,0.703,0.565
32,continuous,robot1-sidecar,33,4.71,59.64,0.0,0.227,0.71,0.567
32,continuous,robot1-sidecar,34,5.3,60.08,0.0,0.227,0.716,0.57
32,continuous,robot1-sidecar,35,4.44,60.47,0.0,0.234,0.725,0.572
32,continuous,robot1-sidecar,36,4.42,60.79,0.0,0.234,0.73,0.574
32,continuous,robot1-sidecar,37,5.72,61.19,0.0,0.242,0.737,0.577
32,continuous,robot1-sidecar,38,4.37,61.51,0.0,0.242,0.744,0.579
32,continuous,robot1-sidecar,39,5.92,61.9,0.0,0.25,0.751,0.582
32,continuous,robot1-sidecar,40,4.05,62.2,0.0,0.25,0.757,0.584
32,continuous,robot1-sidecar,41,15.1,76.58,0.0,0.258,0.769,0.595
32,continuous,robot1-sidecar,42,11.68,76.6,0.0,0.258,0.809,0.644
32,continuous,robot1-sidecar,43,13.47,76.64,0.0,0.266,0.858,0.705
32,continuous,robot1-sidecar,44,9.49,76.64,0.0,0.266,0.886,0.731
32,continuous,robot1-sidecar,45,11.86,76.7,0.0,0.281,0.923,0.772
32,continuous,robot1-sidecar,46,8.25,76.88,0.0,0.281,0.95,0.799
32,continuous,robot1-sidecar,47,7.42,76.87,0.0,0.305,0.976,0.818
32,continuous,robot1-sidecar,48,4.74,76.75,0.0,0.305,0.984,0.82
32,continuous,robot1-sidecar,49,5.04,64.13,0.0,0.312,0.992,0.823
32,continuous,robot1-sidecar,50,4.24,64.13,0.0,0.312,1.001,0.825
32,continuous,robot1-sidecar,51,4.84,64.15,0.0,0.32,1.008,0.828
32,continuous,robot1-sidecar,52,4.35,64.14,0.0,0.32,1.013,0.829
32,continuous,robot1-sidecar,53,4.59,64.14,0.0,0.328,1.022,0.832
32,continuous,robot1-sidecar,54,4.76,64.4,0.0,0.328,1.027,0.834
32,continuous,robot1-sidecar,55,3.76,64.14,0.0,0.336,1.034,0.837
32,continuous,robot1-sidecar,56,4.37,64.14,0.0,0.336,1.041,0.839
32,continuous,robot1-sidecar,57,4.45,64.27,0.0,0.344,1.048,0.842
32,continuous,robot1-sidecar,58,5.07,64.27,0.0,0.344,1.053,0.844
32,continuous,robot1-sidecar,59,5.2,64.14,0.0,0.352,1.062,0.846
32,continuous,robot1-sidecar,60,3.87,64.14,0.0,0.352,1.068,0.848
32,continuous,robot1-sidecar,61,8.94,65.96,0.0,0.359,1.074,0.851
32,continuous,robot1-sidecar,62,16.75,65.92,0.0,0.367,1.107,0.896
32,continuous,robot1-sidecar,63,9.98,66.06,0.0,0.375,1.14,0.935
32,continuous,robot1-sidecar,64,9.9,66.05,0.0,0.375,1.167,0.961
32,continuous,robot1-sidecar,65,11.59,65.94,0.0,0.383,1.205,1.003
32,continuous,robot1-sidecar,67,9.18,65.93,0.0,0.383,1.23,1.031
32,continuous,robot1-sidecar,68,7.84,65.93,0.0,0.422,1.257,1.054
32,continuous,robot1-sidecar,69,4.68,65.93,0.0,0.422,1.271,1.056
32,continuous,robot1-sidecar,70,4.48,65.93,0.0,0.43,1.281,1.059
32,continuous,robot1-sidecar,71,4.56,65.93,0.0,0.438,1.29,1.061
32,continuous,robot1-sidecar,72,5.31,65.93,0.0,0.438,1.299,1.063
32,continuous,robot1-sidecar,73,5.51,65.95,0.0,0.445,1.304,1.065
32,continuous,robot1-sidecar,74,4.78,65.94,0.0,0.445,1.312,1.068
32,continuous,robot1-sidecar,75,4.15,65.94,0.0,0.453,1.318,1.07
32,continuous,robot1-sidecar,76,5.05,66.05,0.0,0.453,1.325,1.073
32,continuous,robot1-sidecar,77,5.22,65.93,0.0,0.461,1.331,1.075
32,continuous,robot1-sidecar,78,5.74,66.1,0.0,0.461,1.339,1.077
32,continuous,robot1-sidecar,79,5.54,66.16,0.0,0.469,1.344,1.08
32,continuous,robot1-sidecar,80,5.21,64.15,0.0,0.469,1.354,1.083
32,continuous,robot1-sidecar,81,4.48,64.02,0.0,0.477,1.361,1.085
32,continuous,robot1-sidecar,82,3.95,64.02,0.0,0.477,1.366,1.087
32,continuous,robot1-sidecar,83,19.07,43.25,0.0,0.484,1.394,1.124
32,continuous,robot1-sidecar,84,9.93,43.24,0.0,0.492,1.425,1.153
32,continuous,robot1-sidecar,85,9.94,46.22,0.0,0.5,1.46,1.194
32,continuous,robot1-sidecar,86,10.21,49.5,0.0,0.5,1.487,1.219
32,continuous,robot1-sidecar,87,11.28,41.73,0.0,0.539,1.522,1.257
32,continuous,robot1-sidecar,88,4.42,41.77,0.0,0.539,1.533,1.259
32,continuous,robot1-sidecar,89,4.71,41.72,0.0,0.547,1.548,1.262
32,continuous,robot1-sidecar,90,4.12,41.72,0.0,0.547,1.556,1.264
32,continuous,robot1-sidecar,91,4.51,41.73,0.0,0.555,1.565,1.266
32,continuous,robot1-sidecar,92,4.4,41.73,0.0,0.555,1.573,1.268
32,continuous,robot1-sidecar,93,4.35,41.72,0.0,0.562,1.579,1.271
32,continuous,robot1-sidecar,94,4.25,41.72,0.0,0.562,1.584,1.273
32,continuous,robot1-sidecar,95,4.26,41.73,0.0,0.57,1.593,1.276
32,continuous,robot1-sidecar,96,5.5,41.85,0.0,0.57,1.599,1.278
32,continuous,robot1-sidecar,97,4.43,41.72,0.0,0.578,1.605,1.281
32,continuous,robot1-sidecar,98,5.17,41.73,0.0,0.578,1.613,1.283
32,continuous,robot1-sidecar,99,4.12,41.72,0.0,0.586,1.62,1.285
32,continuous,robot1-sidecar,100,4.08,41.84,0.0,0.586,1.625,1.287
32,continuous,robot1-sidecar,101,5.29,41.72,0.0,0.594,1.634,1.29
32,continuous,robot1-sidecar,102,4.88,41.73,0.0,0.594,1.64,1.292
32,continuous,robot1-sidecar,103,16.91,53.32,0.0,0.609,1.661,1.316
32,continuous,robot1-sidecar,104,11.95,53.32,0.0,0.609,1.702,1.366
32,continuous,robot1-sidecar,105,11.76,53.37,0.0,0.617,1.743,1.416
32,continuous,robot1-sidecar,106,9.08,54.77,0.0,0.617,1.771,1.444
32,continuous,robot1-sidecar,107,11.36,59.86,0.0,0.641,1.81,1.484
32,continuous,robot1-sidecar,108,8.75,63.27,0.0,0.641,1.838,1.511
32,continuous,robot1-sidecar,109,5.93,64.47,0.0,0.664,1.853,1.52
32,continuous,robot1-sidecar,110,4.99,64.77,0.0,0.664,1.864,1.522
32,continuous,robot1-sidecar,112,4.75,65.44,0.0,0.672,1.872,1.525
32,continuous,robot1-sidecar,113,4.89,65.49,0.0,0.672,1.878,1.527
32,continuous,robot1-sidecar,114,4.46,65.5,0.0,0.68,1.886,1.529
32,continuous,robot1-sidecar,115,4.78,65.6,0.0,0.68,1.891,1.531
32,continuous,robot1-sidecar,116,3.87,65.77,0.0,0.688,1.899,1.534
32,continuous,robot1-sidecar,117,4.82,65.9,0.0,0.688,1.906,1.536
32,continuous,robot1-sidecar,118,4.29,65.79,0.0,0.695,1.912,1.539
32,continuous,robot1-sidecar,119,3.91,65.8,0.0,0.695,1.919,1.541
32,continuous,robot1-sidecar,120,5.91,65.8,0.0,0.719,1.926,1.543
32,continuous,robot1-sidecar,121,4.09,65.8,0.0,0.719,1.926,1.543
32,continuous,robot1-sidecar,122,4.05,65.81,0.0,0.719,1.927,1.543
32,continuous,robot10-sidecar,0,6.63,74.73,0.0,0.031,0.336,0.254
32,continuous,robot10-sidecar,1,5.48,74.8,0.0,0.031,0.366,0.294
32,continuous,robot10-sidecar,2,4.81,74.82,0.0,0.035,0.398,0.323
32,continuous,robot10-sidecar,3,4.98,74.84,0.0,0.039,0.426,0.351
32,continuous,robot10-sidecar,4,4.35,74.97,0.0,0.039,0.449,0.375
32,continuous,robot10-sidecar,5,5.33,74.87,0.0,0.043,0.484,0.411
32,continuous,robot10-sidecar,6,4.65,74.89,0.0,0.043,0.51,0.437
32,continuous,robot10-sidecar,7,4.94,65.22,0.0,0.055,0.539,0.461
32,continuous,robot10-sidecar,9,2.67,65.21,0.0,0.055,0.553,0.463
32,continuous,robot10-sidecar,10,3.12,65.21,0.0,0.059,0.565,0.466
32,continuous,robot10-sidecar,11,2.8,65.21,0.0,0.062,0.577,0.467
32,continuous,robot10-sidecar,12,2.57,65.21,0.0,0.062,0.587,0.471
32,continuous,robot10-sidecar,13,2.56,65.36,0.0,0.066,0.596,0.473
32,continuous,robot10-sidecar,14,2.3,65.22,0.0,0.066,0.605,0.475
32,continuous,robot10-sidecar,15,2.68,65.22,0.0,0.07,0.613,0.478
32,continuous,robot10-sidecar,16,2.74,65.22,0.0,0.07,0.623,0.48
32,continuous,robot10-sidecar,17,3.22,65.22,0.0,0.074,0.632,0.483
32,continuous,robot10-sidecar,18,2.62,65.28,0.0,0.074,0.639,0.485
32,continuous,robot10-sidecar,19,3.24,65.22,0.0,0.078,0.648,0.488
32,continuous,robot10-sidecar,20,7.39,65.95,0.0,0.078,0.676,0.521
32,continuous,robot10-sidecar,21,5.3,65.95,0.0,0.082,0.712,0.56
32,continuous,robot10-sidecar,22,5.16,65.82,0.0,0.082,0.744,0.589
32,continuous,robot10-sidecar,23,5.67,65.84,0.0,0.086,0.784,0.632
32,continuous,robot10-sidecar,25,4.85,65.84,0.0,0.086,0.812,0.659
32,continuous,robot10-sidecar,26,5.28,65.84,0.0,0.09,0.853,0.699
32,continuous,robot10-sidecar,27,5.11,63.93,0.0,0.094,0.882,0.725
32,continuous,robot10-sidecar,28,3.33,64.28,0.0,0.098,0.897,0.728
32,continuous,robot10-sidecar,29,2.58,64.3,0.0,0.102,0.908,0.731
32,continuous,robot10-sidecar,30,2.54,64.32,0.0,0.102,0.915,0.733
32,continuous,robot10-sidecar,31,2.63,64.44,0.0,0.105,0.925,0.735
32,continuous,robot10-sidecar,32,2.63,64.45,0.0,0.105,0.933,0.737
32,continuous,robot10-sidecar,33,2.75,64.32,0.0,0.109,0.942,0.741
32,continuous,robot10-sidecar,34,2.57,64.34,0.0,0.109,0.951,0.742
32,continuous,robot10-sidecar,35,2.66,64.34,0.0,0.113,0.961,0.745
32,continuous,robot10-sidecar,36,2.51,64.33,0.0,0.113,0.968,0.747
32,continuous,robot10-sidecar,37,3.03,64.46,0.0,0.117,0.978,0.75
32,continuous,robot10-sidecar,38,2.87,64.33,0.0,0.117,0.986,0.752
32,continuous,robot10-sidecar,39,2.73,64.34,0.0,0.121,0.995,0.755
32,continuous,robot10-sidecar,41,6.62,66.11,0.0,0.121,1.017,0.779
32,continuous,robot10-sidecar,42,4.99,66.11,0.0,0.125,1.049,0.811
32,continuous,robot10-sidecar,43,4.68,66.11,0.0,0.125,1.077,0.838
32,continuous,robot10-sidecar,44,5.17,66.12,0.0,0.129,1.121,0.883
32,continuous,robot10-sidecar,45,5.51,66.16,0.0,0.141,1.159,0.92
32,continuous,robot10-sidecar,46,2.47,66.14,0.0,0.141,1.174,0.922
32,continuous,robot10-sidecar,47,3.32,66.27,0.0,0.145,1.191,0.925
32,continuous,robot10-sidecar,48,2.53,66.14,0.0,0.145,1.2,0.927
32,continuous,robot10-sidecar,49,2.44,66.14,0.0,0.148,1.211,0.93
32,continuous,robot10-sidecar,50,2.58,66.28,0.0,0.148,1.22,0.932
32,continuous,robot10-sidecar,51,2.99,66.15,0.0,0.152,1.228,0.934
32,continuous,robot10-sidecar,52,2.53,66.15,0.0,0.152,1.237,0.937
32,continuous,robot10-sidecar,53,2.54,66.15,0.0,0.156,1.247,0.939
32,continuous,robot10-sidecar,54,2.54,66.15,0.0,0.156,1.254,0.941
32,continuous,robot10-sidecar,55,2.66,66.15,0.0,0.16,1.263,0.944
32,continuous,robot10-sidecar,57,2.68,66.15,0.0,0.164,1.274,0.947
32,continuous,robot10-sidecar,58,2.28,66.15,0.0,0.164,1.282,0.949
32,continuous,robot10-sidecar,59,2.63,66.15,0.0,0.168,1.291,0.952
32,continuous,robot10-sidecar,60,2.43,66.15,0.0,0.168,1.299,0.954
32,continuous,robot10-sidecar,61,7.32,75.94,0.0,0.172,1.315,0.968
32,continuous,robot10-sidecar,62,6.1,75.7,0.0,0.176,1.353,1.02
32,continuous,robot10-sidecar,63,6.04,75.84,0.0,0.18,1.391,1.068
32,continuous,robot10-sidecar,64,4.91,75.72,0.0,0.18,1.425,1.096
32,continuous,robot10-sidecar,65,5.61,75.74,0.0,0.184,1.465,1.139
32,continuous,robot10-sidecar,66,4.74,75.75,0.0,0.184,1.492,1.167
32,continuous,robot10-sidecar,67,6.16,65.51,0.0,0.191,1.536,1.209
32,continuous,robot10-sidecar,68,4.78,65.52,0.0,0.191,1.567,1.237
32,continuous,robot10-sidecar,69,3.4,65.52,0.0,0.199,1.584,1.246
32,continuous,robot10-sidecar,70,2.56,65.51,0.0,0.203,1.595,1.248
32,continuous,robot10-sidecar,72,2.65,65.58,0.0,0.203,1.604,1.25
32,continuous,robot10-sidecar,73,2.67,65.51,0.0,0.207,1.614,1.254
32,continuous,robot10-sidecar,74,2.63,65.64,0.0,0.207,1.622,1.256
32,continuous,robot10-sidecar,75,2.53,65.53,0.0,0.211,1.631,1.258
32,continuous,robot10-sidecar,76,2.71,65.52,0.0,0.211,1.64,1.261
32,continuous,robot10-sidecar,77,2.64,65.53,0.0,0.215,1.65,1.263
32,continuous,robot10-sidecar,78,3.08,65.53,0.0,0.215,1.657,1.265
32,continuous,robot10-sidecar,79,2.58,65.53,0.0,0.219,1.667,1.268
32,continuous,robot10-sidecar,80,2.52,65.53,0.0,0.219,1.676,1.27
32,continuous,robot10-sidecar,81,2.52,65.53,0.0,0.223,1.684,1.273
32,continuous,robot10-sidecar,82,8.38,72.35,0.0,0.227,1.719,1.321
32,continuous,robot10-sidecar,83,5.28,72.49,0.0,0.23,1.758,1.365
32,continuous,robot10-sidecar,84,4.74,72.37,0.0,0.23,1.789,1.392
32,continuous,robot10-sidecar,85,5.84,72.38,0.0,0.234,1.828,1.433
32,continuous,robot10-sidecar,86,4.87,72.38,0.0,0.234,1.856,1.461
32,continuous,robot10-sidecar,88,4.06,72.39,0.0,0.254,1.885,1.484
32,continuous,robot10-sidecar,89,2.46,72.39,0.0,0.254,1.9,1.486
32,continuous,robot10-sidecar,90,2.95,72.39,0.0,0.258,1.913,1.489
32,continuous,robot10-sidecar,91,2.85,72.39,0.0,0.262,1.926,1.492
32,continuous,robot10-sidecar,92,2.45,72.39,0.0,0.262,1.934,1.494
32,continuous,robot10-sidecar,93,2.49,72.52,0.0,0.266,1.943,1.496
32,continuous,robot10-sidecar,94,2.83,72.39,0.0,0.266,1.951,1.498
32,continuous,robot10-sidecar,95,2.64,72.47,0.0,0.27,1.962,1.501
32,continuous,robot10-sidecar,96,2.53,72.61,0.0,0.27,1.968,1.503
32,continuous,robot10-sidecar,97,3.13,64.25,0.0,0.273,1.978,1.506
32,continuous,robot10-sidecar,98,2.65,64.25,0.0,0.273,1.988,1.508
32,continuous,robot10-sidecar,99,2.62,64.26,0.0,0.277,1.996,1.511
32,continuous,robot10-sidecar,100,2.68,64.39,0.0,0.277,2.004,1.513
32,continuous,robot10-sidecar,101,2.91,64.27,0.0,0.281,2.014,1.516
32,continuous,robot10-sidecar,102,8.33,43.67,0.0,0.285,2.04,1.551
32,continuous,robot10-sidecar,103,5.21,43.66,0.0,0.289,2.075,1.586
32,continuous,robot10-sidecar,105,5.15,46.32,0.0,0.289,2.105,1.614
32,continuous,robot10-sidecar,106,6.92,45.57,0.0,0.293,2.147,1.657
32,continuous,robot10-sidecar,107,5.61,45.82,0.0,0.293,2.176,1.685
32,continuous,robot10-sidecar,108,5.99,41.82,0.0,0.305,2.22,1.729
32,continuous,robot10-sidecar,109,4.18,42.0,0.0,0.316,2.249,1.751
32,continuous,robot10-sidecar,110,2.62,42.04,0.0,0.316,2.26,1.752
32,continuous,robot10-sidecar,111,2.53,41.88,0.0,0.32,2.27,1.755
32,continuous,robot10-sidecar,112,2.43,41.88,0.0,0.32,2.279,1.757
32,continuous,robot10-sidecar,113,2.79,41.89,0.0,0.324,2.29,1.76
32,continuous,robot10-sidecar,114,2.58,41.89,0.0,0.324,2.296,1.762
32,continuous,robot10-sidecar,115,2.56,42.02,0.0,0.328,2.306,1.765
32,continuous,robot10-sidecar,116,2.82,41.9,0.0,0.328,2.314,1.767
32,continuous,robot10-sidecar,117,2.59,41.9,0.0,0.332,2.323,1.77
