participant,run,role,metric,duration_s
Robot2,4,prover,total_lifecycle,4.845499076
Robot2,4,prover,total_lifecycle,5.15451473
Robot2,4,prover,total_lifecycle,5.549696498
Robot2,4,verifier,reaction_time,0.0028438020000000003
Robot2,4,verifier,reaction_time,0.005200473
Robot2,4,verifier,reaction_time,0.004655111
Robot2,4,verifier,reaction_time,0.002989066
Robot2,4,verifier,reaction_time,0.00284702
Robot2,4,verifier,signatures_fetch,0.00119868
Robot2,4,verifier,signatures_fetch,0.004257619
Robot2,4,verifier,signatures_fetch,0.006443728
Robot2,4,verifier,signatures_fetch,0.001363651
Robot2,4,verifier,signatures_fetch,0.00112434
Robot2,4,verifier,verify_compute,4.74e-07
Robot2,4,verifier,verify_compute,7.32e-07
Robot2,4,verifier,verify_compute,7.71e-07
Robot2,4,verifier,verify_compute,5.730000000000001e-07
Robot2,4,verifier,verify_compute,7.82e-07
Robot2,4,verifier,result_call,0.009148885
Robot2,4,verifier,result_call,0.01314268
Robot2,4,verifier,result_call,0.025486352
Robot2,4,verifier,result_call,0.010701373
Robot2,4,verifier,result_call,0.009640845
Robot2,4,verifier,total_lifecycle,0.010446821
Robot2,4,verifier,total_lifecycle,0.01748185
Robot2,4,verifier,total_lifecycle,0.032162824
Robot2,4,verifier,total_lifecycle,0.012195375999999999
Robot2,4,verifier,total_lifecycle,0.010928618
Robot2,5,prover,e2e_blockchain,2.844996489
Robot2,5,prover,e2e_blockchain,5.248448134
Robot2,5,prover,e2e_blockchain,5.6420166929999995
Robot2,5,prover,e2e_blockchain,4.056338444
Robot2,5,prover,e2e_blockchain,4.450594994
Robot2,5,prover,e2e_blockchain,4.754044961
Robot2,5,prover,e2e_blockchain,5.151852429
Robot2,5,prover,e2e_blockchain,5.54980534
Robot2,5,prover,evidence_call,0.009100108
Robot2,5,prover,evidence_call,0.018694621999999998
Robot2,5,prover,evidence_call,0.006857661
Robot2,5,prover,evidence_call,0.0071732079999999995
Robot2,5,prover,evidence_call,0.009205846
Robot2,5,prover,evidence_call,0.006698132
Robot2,5,prover,evidence_call,0.009585209
Robot2,5,prover,evidence_call,0.007151891
Robot2,5,prover,total_lifecycle,2.897369524
Robot2,5,prover,total_lifecycle,5.3334812739999995
Robot2,5,prover,total_lifecycle,5.744544812
Robot2,5,prover,total_lifecycle,4.161001634
Robot2,5,prover,total_lifecycle,4.55470683
Robot2,5,prover,total_lifecycle,4.941247773
Robot2,5,prover,total_lifecycle,5.264579257
Robot2,5,prover,total_lifecycle,5.648037994
Robot2,5,verifier,reaction_time,0.002423013
Robot2,5,verifier,reaction_time,0.003140259
Robot2,5,verifier,reaction_time,0.003312232
Robot2,5,verifier,reaction_time,0.004009275
Robot2,5,verifier,reaction_time,0.0022249379999999997
Robot2,5,verifier,reaction_time,0.003819198
Robot2,5,verifier,reaction_time,0.001281066
Robot2,5,verifier,signatures_fetch,0.0013683410000000001
Robot2,5,verifier,signatures_fetch,0.001886433
Robot2,5,verifier,signatures_fetch,0.00148467
Robot2,5,verifier,signatures_fetch,0.001374376
Robot2,5,verifier,signatures_fetch,0.0013047979999999998
Robot2,5,verifier,signatures_fetch,0.0020275370000000003
Robot2,5,verifier,signatures_fetch,0.005999779
Robot2,5,verifier,verify_compute,6.87e-07
Robot2,5,verifier,verify_compute,6.800000000000001e-07
Robot2,5,verifier,verify_compute,5.06e-07
Robot2,5,verifier,verify_compute,8.16e-07
Robot2,5,verifier,verify_compute,5.469999999999999e-07
Robot2,5,verifier,verify_compute,4.35e-07
Robot2,5,verifier,verify_compute,6.930000000000001e-07
Robot2,5,verifier,result_call,0.00697964
Robot2,5,verifier,result_call,0.006860631
Robot2,5,verifier,result_call,0.00622033
Robot2,5,verifier,result_call,0.006524961
Robot2,5,verifier,result_call,0.0064776090000000005
Robot2,5,verifier,result_call,0.009981268
Robot2,5,verifier,result_call,0.006148267
Robot2,5,verifier,total_lifecycle,0.008480221
Robot2,5,verifier,total_lifecycle,0.008877829
Robot2,5,verifier,total_lifecycle,0.007778287
Robot2,5,verifier,total_lifecycle,0.008023365999999999
Robot2,5,verifier,total_lifecycle,0.007891901
Robot2,5,verifier,total_lifecycle,0.012106533000000001
Robot2,5,verifier,total_lifecycle,0.012317479000000001
Robot2,6,prover,e2e_blockchain,2.8459832510000003
Robot2,6,prover,e2e_blockchain,5.239484376
Robot2,6,prover,e2e_blockchain,5.643082019
Robot2,6,prover,e2e_blockchain,6.026851128000001
Robot2,6,prover,e2e_blockchain,4.4621885400000005
Robot2,6,prover,e2e_blockchain,4.84494339
Robot2,6,prover,e2e_blockchain,5.281856175
Robot2,6,prover,e2e_blockchain,5.629759675
Robot2,6,prover,evidence_call,0.007022204999999999
Robot2,6,prover,evidence_call,0.00582939
Robot2,6,prover,evidence_call,0.013487399
Robot2,6,prover,evidence_call,0.009974071000000001
Robot2,6,prover,evidence_call,0.007072471
Robot2,6,prover,evidence_call,0.012024798
Robot2,6,prover,evidence_call,0.008454359
Robot2,6,prover,evidence_call,0.007822601
Robot2,6,prover,total_lifecycle,2.899019412
Robot2,6,prover,total_lifecycle,5.354946855000001
Robot2,6,prover,total_lifecycle,5.728770676
Robot2,6,prover,total_lifecycle,6.146412724
Robot2,6,prover,total_lifecycle,4.532809848
Robot2,6,prover,total_lifecycle,4.956924661
Robot2,6,prover,total_lifecycle,5.366976729
Robot2,6,prover,total_lifecycle,5.754836701
Robot2,6,verifier,reaction_time,0.008066829999999999
Robot2,6,verifier,reaction_time,0.002917653
Robot2,6,verifier,reaction_time,0.005353571
Robot2,6,verifier,reaction_time,0.004964303
Robot2,6,verifier,reaction_time,0.004019654
Robot2,6,verifier,reaction_time,0.00324234
Robot2,6,verifier,signatures_fetch,0.0024544429999999997
Robot2,6,verifier,signatures_fetch,0.0013499699999999998
Robot2,6,verifier,signatures_fetch,0.003938602
Robot2,6,verifier,signatures_fetch,0.003023882
Robot2,6,verifier,signatures_fetch,0.001674293
Robot2,6,verifier,signatures_fetch,0.002976337
Robot2,6,verifier,verify_compute,3.8499999999999997e-07
Robot2,6,verifier,verify_compute,5.429999999999999e-07
Robot2,6,verifier,verify_compute,6.37e-07
Robot2,6,verifier,verify_compute,5.97e-07
Robot2,6,verifier,verify_compute,5.62e-07
Robot2,6,verifier,verify_compute,3.91e-07
Robot2,6,verifier,result_call,0.010819086
Robot2,6,verifier,result_call,0.015588147
Robot2,6,verifier,result_call,0.023350087999999998
Robot2,6,verifier,result_call,0.021106284
Robot2,6,verifier,result_call,0.00835783
Robot2,6,verifier,result_call,0.012065108
Robot2,6,verifier,total_lifecycle,0.013382526
Robot2,6,verifier,total_lifecycle,0.017003837999999997
Robot2,6,verifier,total_lifecycle,0.027393647
Robot2,6,verifier,total_lifecycle,0.024209247
Robot2,6,verifier,total_lifecycle,0.010104509999999999
Robot2,6,verifier,total_lifecycle,0.015137040000000001
Robot3,1,prover,e2e_blockchain,4.138342639
Robot3,1,prover,e2e_blockchain,4.54086545
Robot3,1,prover,e2e_blockchain,4.985146877
Robot3,1,prover,e2e_blockchain,5.360183495999999
Robot3,1,prover,e2e_blockchain,5.785728238
Robot3,1,prover,e2e_blockchain,4.189594195
Robot3,1,prover,e2e_blockchain,4.571700369
Robot3,1,prover,e2e_blockchain,4.95539673
Robot3,1,prover,evidence_call,0.023737405
Robot3,1,prover,evidence_call,0.009988855
Robot3,1,prover,evidence_call,0.014362811999999999
Robot3,1,prover,evidence_call,0.013949040999999999
Robot3,1,prover,evidence_call,0.011134334000000001
Robot3,1,prover,evidence_call,0.024125894
Robot3,1,prover,evidence_call,0.010740344
Robot3,1,prover,evidence_call,0.010207129
Robot3,1,prover,total_lifecycle,4.271205903
Robot3,1,prover,total_lifecycle,4.5834635310000005
Robot3,1,prover,total_lifecycle,5.042168231
Robot3,1,prover,total_lifecycle,5.467961679
Robot3,1,prover,total_lifecycle,5.892966244
Robot3,1,prover,total_lifecycle,4.284420852999999
Robot3,1,prover,total_lifecycle,4.668510803999999
Robot3,1,prover,total_lifecycle,5.063757698000001
Robot3,1,verifier,reaction_time,0.007965475
Robot3,1,verifier,reaction_time,0.003325241
Robot3,1,verifier,reaction_time,0.003527782
Robot3,1,verifier,reaction_time,0.005403762
Robot3,1,verifier,signatures_fetch,0.005181075
Robot3,1,verifier,signatures_fetch,0.001941713
Robot3,1,verifier,signatures_fetch,0.001517853
Robot3,1,verifier,signatures_fetch,0.008908239
Robot3,1,verifier,verify_compute,6.83e-07
Robot3,1,verifier,verify_compute,5.77e-07
Robot3,1,verifier,verify_compute,9.06e-07
Robot3,1,verifier,verify_compute,3.28e-07
Robot3,1,verifier,result_call,0.023433886
Robot3,1,verifier,result_call,0.010157484999999999
Robot3,1,verifier,result_call,0.035848045
Robot3,1,verifier,result_call,0.011061811999999999
Robot3,1,verifier,total_lifecycle,0.028721916
Robot3,1,verifier,total_lifecycle,0.012214422
Robot3,1,verifier,total_lifecycle,0.037539872
Robot3,1,verifier,total_lifecycle,0.020051381
Robot3,2,prover,e2e_blockchain,2.854102264
Robot3,2,prover,e2e_blockchain,5.271118834
Robot3,2,prover,e2e_blockchain,5.644695343
Robot3,2,prover,e2e_blockchain,4.076005207000001
Robot3,2,prover,e2e_blockchain,4.428427029000001
Robot3,2,prover,e2e_blockchain,4.85149867
Robot3,2,prover,e2e_blockchain,5.255309014000001
Robot3,2,prover,e2e_blockchain,5.674966914
Robot3,2,prover,evidence_call,0.008426131
Robot3,2,prover,evidence_call,0.008259078999999999
Robot3,2,prover,evidence_call,0.018666599000000002
Robot3,2,prover,evidence_call,0.008918595
Robot3,2,prover,evidence_call,0.012342257
Robot3,2,prover,evidence_call,0.009738556
Robot3,2,prover,evidence_call,0.015234868
Robot3,2,prover,evidence_call,0.008178168
Robot3,2,prover,total_lifecycle,2.9695435160000003
Robot3,2,prover,total_lifecycle,5.365299358000001
Robot3,2,prover,total_lifecycle,5.760060737
Robot3,2,prover,total_lifecycle,4.161123263
Robot3,2,prover,total_lifecycle,4.552604678
Robot3,2,prover,total_lifecycle,4.935930786
Robot3,2,prover,total_lifecycle,5.3466448600000005
Robot3,2,prover,total_lifecycle,5.769379892
Robot3,2,verifier,reaction_time,0.002473252
Robot3,2,verifier,reaction_time,0.014495307
Robot3,2,verifier,reaction_time,0.0033430260000000002
Robot3,2,verifier,reaction_time,0.026714012
Robot3,2,verifier,reaction_time,0.002441351
Robot3,2,verifier,reaction_time,0.0037313
Robot3,2,verifier,reaction_time,0.016795687
Robot3,2,verifier,reaction_time,0.002315883
Robot3,2,verifier,reaction_time,0.012920028
Robot3,2,verifier,signatures_fetch,0.003910021
Robot3,2,verifier,signatures_fetch,0.001799385
Robot3,2,verifier,signatures_fetch,0.0017554320000000001
Robot3,2,verifier,signatures_fetch,0.005247088
Robot3,2,verifier,signatures_fetch,0.002539072
Robot3,2,verifier,signatures_fetch,0.003111086
Robot3,2,verifier,signatures_fetch,0.003080548
Robot3,2,verifier,signatures_fetch,0.00209689
Robot3,2,verifier,signatures_fetch,0.001410866
Robot3,2,verifier,verify_compute,4.970000000000001e-07
Robot3,2,verifier,verify_compute,4.86e-07
Robot3,2,verifier,verify_compute,5.240000000000001e-07
Robot3,2,verifier,verify_compute,6.55e-07
Robot3,2,verifier,verify_compute,7.739999999999999e-07
Robot3,2,verifier,verify_compute,4.970000000000001e-07
Robot3,2,verifier,verify_compute,6.65e-07
Robot3,2,verifier,verify_compute,6.39e-07
Robot3,2,verifier,verify_compute,7.13e-07
Robot3,2,verifier,result_call,0.009882809
Robot3,2,verifier,result_call,0.007438554
Robot3,2,verifier,result_call,0.013718675
Robot3,2,verifier,result_call,0.007150287
Robot3,2,verifier,result_call,0.0076796220000000005
Robot3,2,verifier,result_call,0.008959462999999999
Robot3,2,verifier,result_call,0.00820218
Robot3,2,verifier,result_call,0.0069792709999999996
Robot3,2,verifier,result_call,0.010334583
Robot3,2,verifier,total_lifecycle,0.013879395000000001
Robot3,2,verifier,total_lifecycle,0.009275036
Robot3,2,verifier,total_lifecycle,0.015525706
Robot3,2,verifier,total_lifecycle,0.012451928000000001
Robot3,2,verifier,total_lifecycle,0.010280545
Robot3,2,verifier,total_lifecycle,0.012156879
Robot3,2,verifier,total_lifecycle,0.011355831
Robot3,2,verifier,total_lifecycle,0.009157673000000002
Robot3,2,verifier,total_lifecycle,0.011809028
Robot3,3,prover,e2e_blockchain,2.84980715
Robot3,3,prover,e2e_blockchain,5.263731812
Robot3,3,prover,e2e_blockchain,5.641130238
Robot3,3,prover,e2e_blockchain,4.049086459
Robot3,3,prover,e2e_blockchain,4.450505757
Robot3,3,prover,e2e_blockchain,4.770688508999999
Robot3,3,prover,e2e_blockchain,5.167878187
Robot3,3,prover,e2e_blockchain,5.518881416
Robot3,3,prover,evidence_call,0.009409803
Robot3,3,prover,evidence_call,0.007750196
Robot3,3,prover,evidence_call,0.007862095
Robot3,3,prover,evidence_call,0.008155157000000001
Robot3,3,prover,evidence_call,0.006621109
Robot3,3,prover,evidence_call,0.0069519149999999995
Robot3,3,prover,evidence_call,0.007454631
Robot3,3,prover,evidence_call,0.007722557
Robot3,3,prover,total_lifecycle,2.9016873270000003
Robot3,3,prover,total_lifecycle,5.3440070660000005
Robot3,3,prover,total_lifecycle,5.749975470000001
Robot3,3,prover,total_lifecycle,4.143951566
Robot3,3,prover,total_lifecycle,4.550710397
Robot3,3,prover,total_lifecycle,4.958031882
Robot3,3,prover,total_lifecycle,5.272521352
Robot3,3,prover,total_lifecycle,5.653724184
Robot3,3,verifier,reaction_time,0.004111218
Robot3,3,verifier,reaction_time,0.008930407999999999
Robot3,3,verifier,reaction_time,0.002474386
Robot3,3,verifier,reaction_time,0.002000722
Robot3,3,verifier,signatures_fetch,0.001060798
Robot3,3,verifier,signatures_fetch,0.0016654929999999999
Robot3,3,verifier,signatures_fetch,0.001371228
Robot3,3,verifier,signatures_fetch,0.002155636
Robot3,3,verifier,verify_compute,5.140000000000001e-07
Robot3,3,verifier,verify_compute,4.2299999999999996e-07
Robot3,3,verifier,verify_compute,5.61e-07
Robot3,3,verifier,verify_compute,6.92e-07
Robot3,3,verifier,result_call,0.0092585
Robot3,3,verifier,result_call,0.012084826
Robot3,3,verifier,result_call,0.008251754
Robot3,3,verifier,result_call,0.011161951
Robot3,3,verifier,total_lifecycle,0.010404366
Robot3,3,verifier,total_lifecycle,0.013823877
Robot3,3,verifier,total_lifecycle,0.009722728
Robot3,3,verifier,total_lifecycle,0.013419957
Robot3,4,prover,e2e_blockchain,2.7344933649999996
Robot3,4,prover,e2e_blockchain,5.130702993
Robot3,4,prover,e2e_blockchain,5.535939796
Robot3,4,prover,e2e_blockchain,5.942911048
Robot3,4,prover,e2e_blockchain,4.34466997
Robot3,4,prover,e2e_blockchain,4.6731647700000005
Robot3,4,prover,e2e_blockchain,5.053082514
Robot3,4,prover,e2e_blockchain,5.470491138000001
Robot3,4,prover,evidence_call,0.009559947
Robot3,4,prover,evidence_call,0.008407386000000001
Robot3,4,prover,evidence_call,0.016528286
Robot3,4,prover,evidence_call,0.006953702
Robot3,4,prover,evidence_call,0.017062719
Robot3,4,prover,evidence_call,0.008462107
Robot3,4,prover,evidence_call,0.009379670000000001
Robot3,4,prover,evidence_call,0.007419775
Robot3,4,prover,total_lifecycle,2.865539268
Robot3,4,prover,total_lifecycle,5.234672048999999
Robot3,4,prover,total_lifecycle,5.6350244709999995
Robot3,4,prover,total_lifecycle,6.04281951
Robot3,4,prover,total_lifecycle,4.430141686
Robot3,4,prover,total_lifecycle,4.860180548000001
Robot3,4,prover,total_lifecycle,5.166719105
Robot3,4,prover,total_lifecycle,5.5727418989999995
Robot3,4,verifier,reaction_time,0.003186931
Robot3,4,verifier,reaction_time,0.0026313409999999997
Robot3,4,verifier,reaction_time,0.02285402
Robot3,4,verifier,reaction_time,0.005668593
Robot3,4,verifier,reaction_time,0.030334814999999998
Robot3,4,verifier,reaction_time,0.002767978
Robot3,4,verifier,reaction_time,0.002761467
Robot3,4,verifier,reaction_time,0.002494689
Robot3,4,verifier,reaction_time,0.021373636
Robot3,4,verifier,signatures_fetch,0.002527411
Robot3,4,verifier,signatures_fetch,0.001070574
Robot3,4,verifier,signatures_fetch,0.000977017
Robot3,4,verifier,signatures_fetch,0.004058613
Robot3,4,verifier,signatures_fetch,0.004338635
Robot3,4,verifier,signatures_fetch,0.0019359090000000002
Robot3,4,verifier,signatures_fetch,0.001458279
Robot3,4,verifier,signatures_fetch,0.004497149000000001
Robot3,4,verifier,signatures_fetch,0.002007879
Robot3,4,verifier,verify_compute,5.05e-07
Robot3,4,verifier,verify_compute,3.67e-07
Robot3,4,verifier,verify_compute,6.29e-07
Robot3,4,verifier,verify_compute,5.63e-07
Robot3,4,verifier,verify_compute,5.779999999999999e-07
Robot3,4,verifier,verify_compute,6.02e-07
Robot3,4,verifier,verify_compute,6.970000000000001e-07
Robot3,4,verifier,verify_compute,4.2900000000000004e-07
Robot3,4,verifier,verify_compute,5.34e-07
Robot3,4,verifier,result_call,0.006490037
Robot3,4,verifier,result_call,0.009396032
Robot3,4,verifier,result_call,0.0063738630000000004
Robot3,4,verifier,result_call,0.021744815
Robot3,4,verifier,result_call,0.012782761
Robot3,4,verifier,result_call,0.011266052
Robot3,4,verifier,result_call,0.008052083
Robot3,4,verifier,result_call,0.013167509
Robot3,4,verifier,result_call,0.022494344000000003
Robot3,4,verifier,total_lifecycle,0.009094894
Robot3,4,verifier,total_lifecycle,0.010565343
Robot3,4,verifier,total_lifecycle,0.007400952000000001
Robot3,4,verifier,total_lifecycle,0.02592251
Robot3,4,verifier,total_lifecycle,0.017168979
Robot3,4,verifier,total_lifecycle,0.01333547
Robot3,4,verifier,total_lifecycle,0.009602050999999999
Robot3,4,verifier,total_lifecycle,0.017770756999999998
Robot3,4,verifier,total_lifecycle,0.024554717
Robot3,5,prover,e2e_blockchain,2.7752086680000003
Robot3,5,prover,e2e_blockchain,5.255525609
Robot3,5,prover,e2e_blockchain,5.551137069
Robot3,5,prover,e2e_blockchain,5.9382565320000005
Robot3,5,prover,e2e_blockchain,4.351740449
Robot3,5,prover,e2e_blockchain,4.66783146
Robot3,5,prover,e2e_blockchain,5.068504079999999
Robot3,5,prover,e2e_blockchain,5.43657407
Robot3,5,prover,evidence_call,0.008594766
Robot3,5,prover,evidence_call,0.008684734000000001
Robot3,5,prover,evidence_call,0.005755841
Robot3,5,prover,evidence_call,0.006374286
Robot3,5,prover,evidence_call,0.007512101
Robot3,5,prover,evidence_call,0.0069506690000000005
Robot3,5,prover,evidence_call,0.006860356999999999
Robot3,5,prover,evidence_call,0.015786451
Robot3,5,prover,total_lifecycle,2.903323363
Robot3,5,prover,total_lifecycle,5.32205802
Robot3,5,prover,total_lifecycle,5.746700844
Robot3,5,prover,total_lifecycle,6.04849446
Robot3,5,prover,total_lifecycle,4.456076433
Robot3,5,prover,total_lifecycle,4.850511934
Robot3,5,prover,total_lifecycle,5.170946855
Robot3,5,prover,total_lifecycle,5.56154047
Robot3,5,verifier,reaction_time,0.0024232900000000003
Robot3,5,verifier,reaction_time,0.015628543
Robot3,5,verifier,reaction_time,0.007514658
Robot3,5,verifier,reaction_time,0.004652069
Robot3,5,verifier,reaction_time,0.004202801
Robot3,5,verifier,reaction_time,0.001482599
Robot3,5,verifier,signatures_fetch,0.00125951
Robot3,5,verifier,signatures_fetch,0.001872371
Robot3,5,verifier,signatures_fetch,0.002476137
Robot3,5,verifier,signatures_fetch,0.006016697
Robot3,5,verifier,signatures_fetch,0.001724588
Robot3,5,verifier,signatures_fetch,0.001715889
Robot3,5,verifier,verify_compute,4.89e-07
Robot3,5,verifier,verify_compute,4.81e-07
Robot3,5,verifier,verify_compute,7.76e-07
Robot3,5,verifier,verify_compute,6.3e-07
Robot3,5,verifier,verify_compute,6.13e-07
Robot3,5,verifier,verify_compute,3.1799999999999996e-07
Robot3,5,verifier,result_call,0.010688076000000001
Robot3,5,verifier,result_call,0.005635766
Robot3,5,verifier,result_call,0.009053096
Robot3,5,verifier,result_call,0.009799344
Robot3,5,verifier,result_call,0.00864231
Robot3,5,verifier,result_call,0.010609683
Robot3,5,verifier,total_lifecycle,0.012031148
Robot3,5,verifier,total_lifecycle,0.007545658
Robot3,5,verifier,total_lifecycle,0.011633137
Robot3,5,verifier,total_lifecycle,0.015890810000000002
Robot3,5,verifier,total_lifecycle,0.010432577
Robot3,5,verifier,total_lifecycle,0.012390145
Robot3,6,prover,e2e_blockchain,2.837595495
Robot3,6,prover,e2e_blockchain,5.258319381000001
Robot3,6,prover,e2e_blockchain,5.655153061
Robot3,6,prover,e2e_blockchain,4.04368093
Robot3,6,prover,e2e_blockchain,4.438718739
Robot3,6,prover,e2e_blockchain,4.85342562
Robot3,6,prover,e2e_blockchain,5.280594514000001
Robot3,6,prover,e2e_blockchain,5.668429635000001
Robot3,6,prover,evidence_call,0.009514847
Robot3,6,prover,evidence_call,0.006477435
Robot3,6,prover,evidence_call,0.006626113
Robot3,6,prover,evidence_call,0.007044767
Robot3,6,prover,evidence_call,0.00674566
Robot3,6,prover,evidence_call,0.012282425999999999
Robot3,6,prover,evidence_call,0.009916187
Robot3,6,prover,evidence_call,0.008152288
Robot3,6,prover,total_lifecycle,2.895359355
Robot3,6,prover,total_lifecycle,5.3416295289999995
Robot3,6,prover,total_lifecycle,5.759004752
Robot3,6,prover,total_lifecycle,4.143224978999999
Robot3,6,prover,total_lifecycle,4.551851996
Robot3,6,prover,total_lifecycle,4.9413446279999995
Robot3,6,prover,total_lifecycle,5.375749302999999
Robot3,6,prover,total_lifecycle,5.766516066
Robot3,6,verifier,reaction_time,0.00455383
Robot3,6,verifier,reaction_time,0.016145857
Robot3,6,verifier,reaction_time,0.003374265
Robot3,6,verifier,reaction_time,0.102679933
Robot3,6,verifier,reaction_time,0.002324811
Robot3,6,verifier,reaction_time,0.0034240940000000004
Robot3,6,verifier,reaction_time,0.002541544
Robot3,6,verifier,reaction_time,0.0026422530000000002
Robot3,6,verifier,reaction_time,0.001937661
Robot3,6,verifier,signatures_fetch,0.001077482
Robot3,6,verifier,signatures_fetch,0.001332553
Robot3,6,verifier,signatures_fetch,0.002544947
Robot3,6,verifier,signatures_fetch,0.0019705919999999997
Robot3,6,verifier,signatures_fetch,0.001323376
Robot3,6,verifier,signatures_fetch,0.001580821
Robot3,6,verifier,signatures_fetch,0.0019350609999999999
Robot3,6,verifier,signatures_fetch,0.0015358149999999998
Robot3,6,verifier,signatures_fetch,0.0012781519999999998
Robot3,6,verifier,verify_compute,7.240000000000001e-07
Robot3,6,verifier,verify_compute,5.4e-07
Robot3,6,verifier,verify_compute,5.03e-07
Robot3,6,verifier,verify_compute,6.83e-07
Robot3,6,verifier,verify_compute,5.91e-07
Robot3,6,verifier,verify_compute,6.98e-07
Robot3,6,verifier,verify_compute,6.41e-07
Robot3,6,verifier,verify_compute,3.91e-07
Robot3,6,verifier,verify_compute,5.46e-07
Robot3,6,verifier,result_call,0.011397912
Robot3,6,verifier,result_call,0.0075361560000000005
Robot3,6,verifier,result_call,0.00945542
Robot3,6,verifier,result_call,0.005624886
Robot3,6,verifier,result_call,0.008197485000000001
Robot3,6,verifier,result_call,0.010366486
Robot3,6,verifier,result_call,0.010585229
Robot3,6,verifier,result_call,0.005762756999999999
Robot3,6,verifier,result_call,0.012584313
Robot3,6,verifier,total_lifecycle,0.012551207
Robot3,6,verifier,total_lifecycle,0.008919864999999999
Robot3,6,verifier,total_lifecycle,0.012116080999999999
Robot3,6,verifier,total_lifecycle,0.007641119
Robot3,6,verifier,total_lifecycle,0.009695042000000001
Robot3,6,verifier,total_lifecycle,0.012046147
Robot3,6,verifier,total_lifecycle,0.012608682
Robot3,6,verifier,total_lifecycle,0.007408764
Robot3,6,verifier,total_lifecycle,0.013935633
Robot4,1,prover,e2e_blockchain,4.100791939
Robot4,1,prover,e2e_blockchain,4.490950747
Robot4,1,prover,e2e_blockchain,4.830942926
Robot4,1,prover,e2e_blockchain,5.267690254
Robot4,1,prover,e2e_blockchain,5.657697711
Robot4,1,prover,e2e_blockchain,5.965497271
Robot4,1,prover,e2e_blockchain,4.358725749
Robot4,1,prover,e2e_blockchain,4.763966083000001
Robot4,1,prover,evidence_call,0.055862352000000004
Robot4,1,prover,evidence_call,0.010072089999999999
Robot4,1,prover,evidence_call,0.00714889
Robot4,1,prover,evidence_call,0.010219685999999999
Robot4,1,prover,evidence_call,0.01047471
Robot4,1,prover,evidence_call,0.009514488
Robot4,1,prover,evidence_call,0.012609315999999999
Robot4,1,prover,evidence_call,0.010144080000000001
Robot4,1,prover,total_lifecycle,4.240221419
Robot4,1,prover,total_lifecycle,4.582152632000001
Robot4,1,prover,total_lifecycle,4.973779734
Robot4,1,prover,total_lifecycle,5.327867691000001
Robot4,1,prover,total_lifecycle,5.750788683
Robot4,1,prover,total_lifecycle,6.15452118
Robot4,1,prover,total_lifecycle,4.471170382
Robot4,1,prover,total_lifecycle,4.848759784
Robot4,1,verifier,reaction_time,0.005147195
Robot4,1,verifier,reaction_time,0.003885405
Robot4,1,verifier,reaction_time,0.0027482350000000003
Robot4,1,verifier,reaction_time,0.003278512
Robot4,1,verifier,reaction_time,0.00329772
Robot4,1,verifier,reaction_time,0.0424846
Robot4,1,verifier,signatures_fetch,0.002181481
Robot4,1,verifier,signatures_fetch,0.001509016
Robot4,1,verifier,signatures_fetch,0.002375335
Robot4,1,verifier,signatures_fetch,0.004482677
Robot4,1,verifier,signatures_fetch,0.004488334
Robot4,1,verifier,signatures_fetch,0.0023305950000000004
Robot4,1,verifier,verify_compute,6.69e-07
Robot4,1,verifier,verify_compute,6.75e-07
Robot4,1,verifier,verify_compute,6.48e-07
Robot4,1,verifier,verify_compute,6.95e-07
Robot4,1,verifier,verify_compute,7.91e-07
Robot4,1,verifier,verify_compute,8.000000000000001e-07
Robot4,1,verifier,result_call,0.017191967000000002
Robot4,1,verifier,result_call,0.009076616
Robot4,1,verifier,result_call,0.008203965
Robot4,1,verifier,result_call,0.017663931
Robot4,1,verifier,result_call,0.010372125999999999
Robot4,1,verifier,result_call,0.007765275
Robot4,1,verifier,total_lifecycle,0.019467839
Robot4,1,verifier,total_lifecycle,0.010701465
Robot4,1,verifier,total_lifecycle,0.010687716
Robot4,1,verifier,total_lifecycle,0.022215745
Robot4,1,verifier,total_lifecycle,0.014930424000000001
Robot4,1,verifier,total_lifecycle,0.010171919000000001
Robot4,2,prover,e2e_blockchain,2.828692664
Robot4,2,prover,e2e_blockchain,5.279178422
Robot4,2,prover,e2e_blockchain,5.651913211
Robot4,2,prover,e2e_blockchain,4.065371603
Robot4,2,prover,e2e_blockchain,4.480627558999999
Robot4,2,prover,e2e_blockchain,4.754038393
Robot4,2,prover,e2e_blockchain,5.150856275
Robot4,2,prover,e2e_blockchain,5.522974839000001
Robot4,2,prover,evidence_call,0.00898728
Robot4,2,prover,evidence_call,0.007929589
Robot4,2,prover,evidence_call,0.009015411000000001
Robot4,2,prover,evidence_call,0.011859641
Robot4,2,prover,evidence_call,0.006341680000000001
Robot4,2,prover,evidence_call,0.007869292
Robot4,2,prover,evidence_call,0.00914877
Robot4,2,prover,evidence_call,0.060500746
Robot4,2,prover,total_lifecycle,2.964428649
Robot4,2,prover,total_lifecycle,5.338831095
Robot4,2,prover,total_lifecycle,5.762585542
Robot4,2,prover,total_lifecycle,4.159330443
Robot4,2,prover,total_lifecycle,4.589640451999999
Robot4,2,prover,total_lifecycle,4.956904706
Robot4,2,prover,total_lifecycle,5.241846893
Robot4,2,prover,total_lifecycle,5.6556411429999995
Robot4,2,verifier,reaction_time,0.003978806
Robot4,2,verifier,reaction_time,0.036581854
Robot4,2,verifier,reaction_time,0.00312344
Robot4,2,verifier,reaction_time,0.004081591999999999
