n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,participant_group
64,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.020161006000000002,Robot
64,20000.0,1.0,,Robot11,2,verifier,verify_compute,1.215e-06,Robot
64,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,9.0128944215,Robot
64,20000.0,1.0,,Robot11,3,prover,evidence_call,0.013524493499999998,Robot
64,20000.0,1.0,,Robot11,3,prover,total_lifecycle,9.032626005000001,Robot
64,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.006095392000000001,Robot
64,20000.0,1.0,,Robot11,3,verifier,result_call,0.019001438,Robot
64,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.004027609,Robot
64,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.021860225,Robot
64,20000.0,1.0,,Robot11,3,verifier,verify_compute,1.163e-06,Robot
64,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,9.232451101999999,Robot
64,20000.0,1.0,,Robot12,1,prover,evidence_call,0.01289622,Robot
64,20000.0,1.0,,Robot12,1,prover,total_lifecycle,9.2488801575,Robot
64,20000.0,1.0,,Robot12,1,verifier,reaction_time,0.009694979500000001,Robot
64,20000.0,1.0,,Robot12,1,verifier,result_call,0.020748366,Robot
64,20000.0,1.0,,Robot12,1,verifier,signatures_fetch,0.0036797435,Robot
64,20000.0,1.0,,Robot12,1,verifier,total_lifecycle,0.024023997999999998,Robot
64,20000.0,1.0,,Robot12,1,verifier,verify_compute,1.3455e-06,Robot
64,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,8.55624108,Robot
64,20000.0,1.0,,Robot12,2,prover,evidence_call,0.0192212515,Robot
64,20000.0,1.0,,Robot12,2,prover,total_lifecycle,8.570340714,Robot
64,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.004151419,Robot
64,20000.0,1.0,,Robot12,2,verifier,result_call,0.0181664,Robot
64,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.002751122,Robot
64,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.023865529,Robot
64,20000.0,1.0,,Robot12,2,verifier,verify_compute,1.06e-06,Robot
64,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,10.006696737,Robot
64,20000.0,1.0,,Robot12,3,prover,evidence_call,0.020990426,Robot
64,20000.0,1.0,,Robot12,3,prover,total_lifecycle,10.0254956645,Robot
64,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.0070444975,Robot
64,20000.0,1.0,,Robot12,3,verifier,result_call,0.0228572705,Robot
64,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.00261755,Robot
64,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.0254978905,Robot
64,20000.0,1.0,,Robot12,3,verifier,verify_compute,8.049999999999999e-07,Robot
64,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,9.2454412325,Robot
64,20000.0,1.0,,Robot13,1,prover,evidence_call,0.015177948,Robot
64,20000.0,1.0,,Robot13,1,prover,total_lifecycle,9.2631773255,Robot
64,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.009272666999999998,Robot
64,20000.0,1.0,,Robot13,1,verifier,result_call,0.022243278499999998,Robot
64,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.0048052145,Robot
64,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.0292875665,Robot
64,20000.0,1.0,,Robot13,1,verifier,verify_compute,1.1564999999999999e-06,Robot
64,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,8.551059106,Robot
64,20000.0,1.0,,Robot13,2,prover,evidence_call,0.019326936000000003,Robot
64,20000.0,1.0,,Robot13,2,prover,total_lifecycle,8.5647422395,Robot
64,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.0060663495,Robot
64,20000.0,1.0,,Robot13,2,verifier,result_call,0.0209861265,Robot
64,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.0046477525,Robot
64,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.025664103,Robot
64,20000.0,1.0,,Robot13,2,verifier,verify_compute,9.805e-07,Robot
64,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,10.0028966485,Robot
64,20000.0,1.0,,Robot13,3,prover,evidence_call,0.0240127635,Robot
64,20000.0,1.0,,Robot13,3,prover,total_lifecycle,10.021162924999999,Robot
64,20000.0,1.0,,Robot13,3,verifier,reaction_time,0.0132852525,Robot
64,20000.0,1.0,,Robot13,3,verifier,result_call,0.0263444555,Robot
64,20000.0,1.0,,Robot13,3,verifier,signatures_fetch,0.004340347499999999,Robot
64,20000.0,1.0,,Robot13,3,verifier,total_lifecycle,0.030700675,Robot
64,20000.0,1.0,,Robot13,3,verifier,verify_compute,1.2725e-06,Robot
64,20000.0,1.0,,Robot14,1,prover,e2e_blockchain,10.664747187000001,Robot
64,20000.0,1.0,,Robot14,1,prover,evidence_call,0.011718305,Robot
64,20000.0,1.0,,Robot14,1,prover,total_lifecycle,10.683004192,Robot
64,20000.0,1.0,,Robot14,1,verifier,reaction_time,0.007568313,Robot
64,20000.0,1.0,,Robot14,1,verifier,result_call,0.018116069,Robot
64,20000.0,1.0,,Robot14,1,verifier,signatures_fetch,0.0033915670000000003,Robot
64,20000.0,1.0,,Robot14,1,verifier,total_lifecycle,0.022083670000000003,Robot
64,20000.0,1.0,,Robot14,1,verifier,verify_compute,1.433e-06,Robot
64,20000.0,1.0,,Robot14,2,prover,e2e_blockchain,9.292597343999999,Robot
64,20000.0,1.0,,Robot14,2,prover,evidence_call,0.014669014000000001,Robot
64,20000.0,1.0,,Robot14,2,prover,total_lifecycle,9.306143184,Robot
64,20000.0,1.0,,Robot14,2,verifier,reaction_time,0.005375937000000001,Robot
64,20000.0,1.0,,Robot14,2,verifier,result_call,0.020927245,Robot
64,20000.0,1.0,,Robot14,2,verifier,signatures_fetch,0.0040656189999999995,Robot
64,20000.0,1.0,,Robot14,2,verifier,total_lifecycle,0.025706843,Robot
64,20000.0,1.0,,Robot14,2,verifier,verify_compute,2.176e-06,Robot
64,20000.0,1.0,,Robot14,3,prover,e2e_blockchain,9.2325304505,Robot
64,20000.0,1.0,,Robot14,3,prover,evidence_call,0.013578732,Robot
64,20000.0,1.0,,Robot14,3,prover,total_lifecycle,9.2437107615,Robot
64,20000.0,1.0,,Robot14,3,verifier,reaction_time,0.008003316,Robot
64,20000.0,1.0,,Robot14,3,verifier,result_call,0.019201361,Robot
64,20000.0,1.0,,Robot14,3,verifier,signatures_fetch,0.00334892,Robot
64,20000.0,1.0,,Robot14,3,verifier,total_lifecycle,0.025680839500000004,Robot
64,20000.0,1.0,,Robot14,3,verifier,verify_compute,1.47e-06,Robot
64,20000.0,1.0,,Robot15,1,prover,e2e_blockchain,10.9686642045,Robot
64,20000.0,1.0,,Robot15,1,prover,evidence_call,0.013465610999999999,Robot
64,20000.0,1.0,,Robot15,1,prover,total_lifecycle,10.9823622645,Robot
64,20000.0,1.0,,Robot15,1,verifier,reaction_time,0.0115698215,Robot
64,20000.0,1.0,,Robot15,1,verifier,result_call,0.0316871175,Robot
64,20000.0,1.0,,Robot15,1,verifier,signatures_fetch,0.0066311185,Robot
64,20000.0,1.0,,Robot15,1,verifier,total_lifecycle,0.040702338500000004,Robot
64,20000.0,1.0,,Robot15,1,verifier,verify_compute,1.1095000000000001e-06,Robot
64,20000.0,1.0,,Robot15,2,prover,e2e_blockchain,8.034435532,Robot
64,20000.0,1.0,,Robot15,2,prover,evidence_call,0.016093769,Robot
64,20000.0,1.0,,Robot15,2,prover,total_lifecycle,8.047873655,Robot
64,20000.0,1.0,,Robot15,2,verifier,reaction_time,0.014689902999999999,Robot
64,20000.0,1.0,,Robot15,2,verifier,result_call,0.0241562785,Robot
64,20000.0,1.0,,Robot15,2,verifier,signatures_fetch,0.0056675415,Robot
64,20000.0,1.0,,Robot15,2,verifier,total_lifecycle,0.0292280365,Robot
64,20000.0,1.0,,Robot15,2,verifier,verify_compute,9.235e-07,Robot
64,20000.0,1.0,,Robot15,3,prover,e2e_blockchain,8.50771428,Robot
64,20000.0,1.0,,Robot15,3,prover,evidence_call,0.0219376695,Robot
64,20000.0,1.0,,Robot15,3,prover,total_lifecycle,8.520808045999999,Robot
64,20000.0,1.0,,Robot15,3,verifier,reaction_time,0.0226828965,Robot
64,20000.0,1.0,,Robot15,3,verifier,result_call,0.036028384499999996,Robot
64,20000.0,1.0,,Robot15,3,verifier,signatures_fetch,0.0076379410000000005,Robot
64,20000.0,1.0,,Robot15,3,verifier,total_lifecycle,0.046366237500000004,Robot
64,20000.0,1.0,,Robot15,3,verifier,verify_compute,9.895e-07,Robot
64,20000.0,1.0,,Robot16,1,prover,e2e_blockchain,8.821829114,Robot
64,20000.0,1.0,,Robot16,1,prover,evidence_call,0.011890017000000001,Robot
64,20000.0,1.0,,Robot16,1,prover,total_lifecycle,8.841022514,Robot
64,20000.0,1.0,,Robot16,1,verifier,reaction_time,0.012036446,Robot
64,20000.0,1.0,,Robot16,1,verifier,result_call,0.019552562000000002,Robot
64,20000.0,1.0,,Robot16,1,verifier,signatures_fetch,0.00835129,Robot
64,20000.0,1.0,,Robot16,1,verifier,total_lifecycle,0.028083272,Robot
64,20000.0,1.0,,Robot16,1,verifier,verify_compute,1.076e-06,Robot
64,20000.0,1.0,,Robot16,2,prover,e2e_blockchain,8.761662525,Robot
64,20000.0,1.0,,Robot16,2,prover,evidence_call,0.017284116500000002,Robot
64,20000.0,1.0,,Robot16,2,prover,total_lifecycle,8.775827203999999,Robot
64,20000.0,1.0,,Robot16,2,verifier,reaction_time,0.012544573,Robot
64,20000.0,1.0,,Robot16,2,verifier,result_call,0.021720694999999998,Robot
64,20000.0,1.0,,Robot16,2,verifier,signatures_fetch,0.009203506,Robot
64,20000.0,1.0,,Robot16,2,verifier,total_lifecycle,0.030948826,Robot
64,20000.0,1.0,,Robot16,2,verifier,verify_compute,8.97e-07,Robot
64,20000.0,1.0,,Robot16,3,prover,e2e_blockchain,8.988411487,Robot
64,20000.0,1.0,,Robot16,3,prover,evidence_call,0.019085958,Robot
64,20000.0,1.0,,Robot16,3,prover,total_lifecycle,9.003193749,Robot
64,20000.0,1.0,,Robot16,3,verifier,reaction_time,0.008261559,Robot
64,20000.0,1.0,,Robot16,3,verifier,result_call,0.030119007,Robot
64,20000.0,1.0,,Robot16,3,verifier,signatures_fetch,0.006417211,Robot
64,20000.0,1.0,,Robot16,3,verifier,total_lifecycle,0.036680588,Robot
64,20000.0,1.0,,Robot16,3,verifier,verify_compute,1.043e-06,Robot
64,20000.0,1.0,,Robot17,1,prover,e2e_blockchain,8.797335823,Robot
64,20000.0,1.0,,Robot17,1,prover,evidence_call,0.009424782999999999,Robot
64,20000.0,1.0,,Robot17,1,prover,total_lifecycle,8.818576186,Robot
64,20000.0,1.0,,Robot17,1,verifier,reaction_time,0.011736903,Robot
64,20000.0,1.0,,Robot17,1,verifier,result_call,0.023930795,Robot
64,20000.0,1.0,,Robot17,1,verifier,signatures_fetch,0.006772933,Robot
64,20000.0,1.0,,Robot17,1,verifier,total_lifecycle,0.029933254000000003,Robot
64,20000.0,1.0,,Robot17,1,verifier,verify_compute,1.001e-06,Robot
64,20000.0,1.0,,Robot17,2,prover,e2e_blockchain,9.842392857,Robot
64,20000.0,1.0,,Robot17,2,prover,evidence_call,0.016254974000000002,Robot
64,20000.0,1.0,,Robot17,2,prover,total_lifecycle,9.85558525,Robot
64,20000.0,1.0,,Robot17,2,verifier,reaction_time,0.010157302,Robot
64,20000.0,1.0,,Robot17,2,verifier,result_call,0.028629393,Robot
64,20000.0,1.0,,Robot17,2,verifier,signatures_fetch,0.0069621579999999995,Robot
64,20000.0,1.0,,Robot17,2,verifier,total_lifecycle,0.049162084,Robot
64,20000.0,1.0,,Robot17,2,verifier,verify_compute,1.263e-06,Robot
64,20000.0,1.0,,Robot17,3,prover,e2e_blockchain,7.4414634465,Robot
64,20000.0,1.0,,Robot17,3,prover,evidence_call,0.0226365565,Robot
64,20000.0,1.0,,Robot17,3,prover,total_lifecycle,7.4600811375000005,Robot
64,20000.0,1.0,,Robot17,3,verifier,reaction_time,0.007897947,Robot
64,20000.0,1.0,,Robot17,3,verifier,result_call,0.027700060000000002,Robot
64,20000.0,1.0,,Robot17,3,verifier,signatures_fetch,0.005762542,Robot
64,20000.0,1.0,,Robot17,3,verifier,total_lifecycle,0.030769306,Robot
64,20000.0,1.0,,Robot17,3,verifier,verify_compute,8.97e-07,Robot
64,20000.0,1.0,,Robot18,1,prover,e2e_blockchain,9.940970559,Robot
64,20000.0,1.0,,Robot18,1,prover,evidence_call,0.0108632005,Robot
64,20000.0,1.0,,Robot18,1,prover,total_lifecycle,9.9593263,Robot
64,20000.0,1.0,,Robot18,1,verifier,reaction_time,0.014601191,Robot
64,20000.0,1.0,,Robot18,1,verifier,result_call,0.024222983,Robot
64,20000.0,1.0,,Robot18,1,verifier,signatures_fetch,0.005133439,Robot
64,20000.0,1.0,,Robot18,1,verifier,total_lifecycle,0.034935156999999994,Robot
64,20000.0,1.0,,Robot18,1,verifier,verify_compute,1.263e-06,Robot
64,20000.0,1.0,,Robot18,2,prover,e2e_blockchain,6.7427996734999995,Robot
64,20000.0,1.0,,Robot18,2,prover,evidence_call,0.0198047605,Robot
64,20000.0,1.0,,Robot18,2,prover,total_lifecycle,6.75878504,Robot
64,20000.0,1.0,,Robot18,2,verifier,reaction_time,0.0125949935,Robot
64,20000.0,1.0,,Robot18,2,verifier,result_call,0.0197043085,Robot
64,20000.0,1.0,,Robot18,2,verifier,signatures_fetch,0.006102804,Robot
64,20000.0,1.0,,Robot18,2,verifier,total_lifecycle,0.0269949845,Robot
64,20000.0,1.0,,Robot18,2,verifier,verify_compute,1.027e-06,Robot
64,20000.0,1.0,,Robot18,3,prover,e2e_blockchain,8.239785594,Robot
64,20000.0,1.0,,Robot18,3,prover,evidence_call,0.020364499499999997,Robot
64,20000.0,1.0,,Robot18,3,prover,total_lifecycle,8.255478117500001,Robot
64,20000.0,1.0,,Robot18,3,verifier,reaction_time,0.0141374685,Robot
64,20000.0,1.0,,Robot18,3,verifier,result_call,0.0272526825,Robot
64,20000.0,1.0,,Robot18,3,verifier,signatures_fetch,0.008631089,Robot
64,20000.0,1.0,,Robot18,3,verifier,total_lifecycle,0.0400549285,Robot
64,20000.0,1.0,,Robot18,3,verifier,verify_compute,1.0995e-06,Robot
64,20000.0,1.0,,Robot19,1,prover,e2e_blockchain,6.7103847729999995,Robot
64,20000.0,1.0,,Robot19,1,prover,evidence_call,0.01176667,Robot
64,20000.0,1.0,,Robot19,1,prover,total_lifecycle,6.730835351,Robot
64,20000.0,1.0,,Robot19,1,verifier,reaction_time,0.012479737500000001,Robot
64,20000.0,1.0,,Robot19,1,verifier,result_call,0.022768077,Robot
64,20000.0,1.0,,Robot19,1,verifier,signatures_fetch,0.0099651735,Robot
64,20000.0,1.0,,Robot19,1,verifier,total_lifecycle,0.032771793,Robot
64,20000.0,1.0,,Robot19,1,verifier,verify_compute,1.241e-06,Robot
64,20000.0,1.0,,Robot19,2,prover,e2e_blockchain,7.7407966445,Robot
64,20000.0,1.0,,Robot19,2,prover,evidence_call,0.018390740500000002,Robot
64,20000.0,1.0,,Robot19,2,prover,total_lifecycle,7.7540855545000005,Robot
64,20000.0,1.0,,Robot19,2,verifier,reaction_time,0.0074678885,Robot
64,20000.0,1.0,,Robot19,2,verifier,result_call,0.030546454999999997,Robot
64,20000.0,1.0,,Robot19,2,verifier,signatures_fetch,0.0070768210000000005,Robot
64,20000.0,1.0,,Robot19,2,verifier,total_lifecycle,0.037571711499999993,Robot
64,20000.0,1.0,,Robot19,2,verifier,verify_compute,1.0554999999999999e-06,Robot
64,20000.0,1.0,,Robot19,3,prover,e2e_blockchain,8.48895613,Robot
64,20000.0,1.0,,Robot19,3,prover,evidence_call,0.0202291455,Robot
64,20000.0,1.0,,Robot19,3,prover,total_lifecycle,8.507507348,Robot
64,20000.0,1.0,,Robot19,3,verifier,reaction_time,0.013097452,Robot
64,20000.0,1.0,,Robot19,3,verifier,result_call,0.036671737999999995,Robot
64,20000.0,1.0,,Robot19,3,verifier,signatures_fetch,0.005088183,Robot
64,20000.0,1.0,,Robot19,3,verifier,total_lifecycle,0.041788018,Robot
64,20000.0,1.0,,Robot19,3,verifier,verify_compute,9.28e-07,Robot
64,20000.0,1.0,,Robot2,1,prover,e2e_blockchain,9.5507039575,Robot
64,20000.0,1.0,,Robot2,1,prover,evidence_call,0.013154795,Robot
64,20000.0,1.0,,Robot2,1,prover,total_lifecycle,9.5713706025,Robot
64,20000.0,1.0,,Robot2,1,verifier,reaction_time,0.012948414,Robot
64,20000.0,1.0,,Robot2,1,verifier,result_call,0.0187431,Robot
64,20000.0,1.0,,Robot2,1,verifier,signatures_fetch,0.003474366,Robot
64,20000.0,1.0,,Robot2,1,verifier,total_lifecycle,0.025306921,Robot
64,20000.0,1.0,,Robot2,1,verifier,verify_compute,1.142e-06,Robot
64,20000.0,1.0,,Robot2,2,prover,e2e_blockchain,9.86046595,Robot
64,20000.0,1.0,,Robot2,2,prover,evidence_call,0.015367042,Robot
64,20000.0,1.0,,Robot2,2,prover,total_lifecycle,9.875633008000001,Robot
64,20000.0,1.0,,Robot2,2,verifier,reaction_time,0.0076039315,Robot
64,20000.0,1.0,,Robot2,2,verifier,result_call,0.0170965205,Robot
64,20000.0,1.0,,Robot2,2,verifier,signatures_fetch,0.0038341359999999997,Robot
64,20000.0,1.0,,Robot2,2,verifier,total_lifecycle,0.020551718500000003,Robot
64,20000.0,1.0,,Robot2,2,verifier,verify_compute,1.1564999999999999e-06,Robot
64,20000.0,1.0,,Robot2,3,prover,e2e_blockchain,9.016160054,Robot
64,20000.0,1.0,,Robot2,3,prover,evidence_call,0.013134605,Robot
64,20000.0,1.0,,Robot2,3,prover,total_lifecycle,9.038307923000001,Robot
64,20000.0,1.0,,Robot2,3,verifier,reaction_time,0.011868147,Robot
64,20000.0,1.0,,Robot2,3,verifier,result_call,0.024894014,Robot
64,20000.0,1.0,,Robot2,3,verifier,signatures_fetch,0.0043297990000000005,Robot
64,20000.0,1.0,,Robot2,3,verifier,total_lifecycle,0.029263966,Robot
64,20000.0,1.0,,Robot2,3,verifier,verify_compute,1.16e-06,Robot
64,20000.0,1.0,,Robot20,1,prover,e2e_blockchain,7.7435428454999995,Robot
64,20000.0,1.0,,Robot20,1,prover,evidence_call,0.012842447,Robot
64,20000.0,1.0,,Robot20,1,prover,total_lifecycle,7.7594285544999995,Robot
64,20000.0,1.0,,Robot20,1,verifier,reaction_time,0.0114420065,Robot
64,20000.0,1.0,,Robot20,1,verifier,result_call,0.026096697000000002,Robot
64,20000.0,1.0,,Robot20,1,verifier,signatures_fetch,0.005429786,Robot
64,20000.0,1.0,,Robot20,1,verifier,total_lifecycle,0.0305366375,Robot
64,20000.0,1.0,,Robot20,1,verifier,verify_compute,1.2815000000000001e-06,Robot
64,20000.0,1.0,,Robot20,2,prover,e2e_blockchain,7.132901597,Robot
64,20000.0,1.0,,Robot20,2,prover,evidence_call,0.025226885,Robot
64,20000.0,1.0,,Robot20,2,prover,total_lifecycle,7.148888,Robot
64,20000.0,1.0,,Robot20,2,verifier,reaction_time,0.0117590105,Robot
64,20000.0,1.0,,Robot20,2,verifier,result_call,0.026698923,Robot
64,20000.0,1.0,,Robot20,2,verifier,signatures_fetch,0.0037740405,Robot
64,20000.0,1.0,,Robot20,2,verifier,total_lifecycle,0.029905724,Robot
64,20000.0,1.0,,Robot20,2,verifier,verify_compute,1.6079999999999999e-06,Robot
64,20000.0,1.0,,Robot20,3,prover,e2e_blockchain,7.974246766,Robot
64,20000.0,1.0,,Robot20,3,prover,evidence_call,0.0156932275,Robot
64,20000.0,1.0,,Robot20,3,prover,total_lifecycle,7.9897883145,Robot
64,20000.0,1.0,,Robot20,3,verifier,reaction_time,0.013612425,Robot
64,20000.0,1.0,,Robot20,3,verifier,result_call,0.026136358999999998,Robot
64,20000.0,1.0,,Robot20,3,verifier,signatures_fetch,0.003585617,Robot
64,20000.0,1.0,,Robot20,3,verifier,total_lifecycle,0.029777091,Robot
64,20000.0,1.0,,Robot20,3,verifier,verify_compute,2.1740000000000003e-06,Robot
64,20000.0,1.0,,Robot21,1,prover,e2e_blockchain,9.1996923265,Robot
64,20000.0,1.0,,Robot21,1,prover,evidence_call,0.0162235695,Robot
64,20000.0,1.0,,Robot21,1,prover,total_lifecycle,9.2142331525,Robot
64,20000.0,1.0,,Robot21,1,verifier,reaction_time,0.005840772,Robot
64,20000.0,1.0,,Robot21,1,verifier,result_call,0.0246383425,Robot
64,20000.0,1.0,,Robot21,1,verifier,signatures_fetch,0.0044600625000000005,Robot
64,20000.0,1.0,,Robot21,1,verifier,total_lifecycle,0.0290969935,Robot
64,20000.0,1.0,,Robot21,1,verifier,verify_compute,1.1135e-06,Robot
64,20000.0,1.0,,Robot21,2,prover,e2e_blockchain,7.515048201,Robot
64,20000.0,1.0,,Robot21,2,prover,evidence_call,0.0164790955,Robot
64,20000.0,1.0,,Robot21,2,prover,total_lifecycle,7.5307553955,Robot
64,20000.0,1.0,,Robot21,2,verifier,reaction_time,0.008592717,Robot
64,20000.0,1.0,,Robot21,2,verifier,result_call,0.025364395499999998,Robot
64,20000.0,1.0,,Robot21,2,verifier,signatures_fetch,0.005087126,Robot
64,20000.0,1.0,,Robot21,2,verifier,total_lifecycle,0.032996846999999996,Robot
64,20000.0,1.0,,Robot21,2,verifier,verify_compute,1.9125e-06,Robot
64,20000.0,1.0,,Robot21,3,prover,e2e_blockchain,8.951967876000001,Robot
64,20000.0,1.0,,Robot21,3,prover,evidence_call,0.012757108999999999,Robot
64,20000.0,1.0,,Robot21,3,prover,total_lifecycle,8.9672326505,Robot
64,20000.0,1.0,,Robot21,3,verifier,reaction_time,0.007223829,Robot
64,20000.0,1.0,,Robot21,3,verifier,result_call,0.016531219,Robot
64,20000.0,1.0,,Robot21,3,verifier,signatures_fetch,0.002317485,Robot
64,20000.0,1.0,,Robot21,3,verifier,total_lifecycle,0.0189989,Robot
64,20000.0,1.0,,Robot21,3,verifier,verify_compute,1.435e-06,Robot
64,20000.0,1.0,,Robot22,1,prover,e2e_blockchain,8.250399419499999,Robot
64,20000.0,1.0,,Robot22,1,prover,evidence_call,0.0135932725,Robot
64,20000.0,1.0,,Robot22,1,prover,total_lifecycle,8.268892504,Robot
64,20000.0,1.0,,Robot22,1,verifier,reaction_time,0.010645127,Robot
64,20000.0,1.0,,Robot22,1,verifier,result_call,0.022518192,Robot
64,20000.0,1.0,,Robot22,1,verifier,signatures_fetch,0.004836386,Robot
64,20000.0,1.0,,Robot22,1,verifier,total_lifecycle,0.026994002,Robot
64,20000.0,1.0,,Robot22,1,verifier,verify_compute,1.1169999999999999e-06,Robot
64,20000.0,1.0,,Robot22,2,prover,e2e_blockchain,8.717294493,Robot
64,20000.0,1.0,,Robot22,2,prover,evidence_call,0.019222828999999997,Robot
64,20000.0,1.0,,Robot22,2,prover,total_lifecycle,8.732001401000002,Robot
64,20000.0,1.0,,Robot22,2,verifier,reaction_time,0.0111142285,Robot
64,20000.0,1.0,,Robot22,2,verifier,result_call,0.027684905500000002,Robot
64,20000.0,1.0,,Robot22,2,verifier,signatures_fetch,0.00486523,Robot
64,20000.0,1.0,,Robot22,2,verifier,total_lifecycle,0.032578415,Robot
64,20000.0,1.0,,Robot22,2,verifier,verify_compute,1.691e-06,Robot
64,20000.0,1.0,,Robot22,3,prover,e2e_blockchain,7.9716070000000006,Robot
64,20000.0,1.0,,Robot22,3,prover,evidence_call,0.01352936,Robot
64,20000.0,1.0,,Robot22,3,prover,total_lifecycle,7.988508367,Robot
64,20000.0,1.0,,Robot22,3,verifier,reaction_time,0.009129821,Robot
64,20000.0,1.0,,Robot22,3,verifier,result_call,0.022689582,Robot
64,20000.0,1.0,,Robot22,3,verifier,signatures_fetch,0.006039714,Robot
64,20000.0,1.0,,Robot22,3,verifier,total_lifecycle,0.029067312999999997,Robot
64,20000.0,1.0,,Robot22,3,verifier,verify_compute,1.268e-06,Robot
64,20000.0,1.0,,Robot23,1,prover,e2e_blockchain,8.778850216999999,Robot
64,20000.0,1.0,,Robot23,1,prover,evidence_call,0.013249935000000001,Robot
64,20000.0,1.0,,Robot23,1,prover,total_lifecycle,8.80049858,Robot
64,20000.0,1.0,,Robot23,1,verifier,reaction_time,0.017651590499999998,Robot
64,20000.0,1.0,,Robot23,1,verifier,result_call,0.0179927775,Robot
64,20000.0,1.0,,Robot23,1,verifier,signatures_fetch,0.0053938300000000005,Robot
64,20000.0,1.0,,Robot23,1,verifier,total_lifecycle,0.0234286375,Robot
64,20000.0,1.0,,Robot23,1,verifier,verify_compute,1.2465000000000003e-06,Robot
64,20000.0,1.0,,Robot23,2,prover,e2e_blockchain,8.720402459,Robot
64,20000.0,1.0,,Robot23,2,prover,evidence_call,0.017351337,Robot
64,20000.0,1.0,,Robot23,2,prover,total_lifecycle,8.73465019,Robot
64,20000.0,1.0,,Robot23,2,verifier,reaction_time,0.0061571905,Robot
64,20000.0,1.0,,Robot23,2,verifier,result_call,0.022847583999999997,Robot
64,20000.0,1.0,,Robot23,2,verifier,signatures_fetch,0.0049371269999999995,Robot
64,20000.0,1.0,,Robot23,2,verifier,total_lifecycle,0.027824895500000002,Robot
64,20000.0,1.0,,Robot23,2,verifier,verify_compute,1.0465e-06,Robot
64,20000.0,1.0,,Robot23,3,prover,e2e_blockchain,6.263576258,Robot
64,20000.0,1.0,,Robot23,3,prover,evidence_call,0.012688518,Robot
64,20000.0,1.0,,Robot23,3,prover,total_lifecycle,6.274088273,Robot
64,20000.0,1.0,,Robot23,3,verifier,reaction_time,0.010446364999999999,Robot
64,20000.0,1.0,,Robot23,3,verifier,result_call,0.024819182000000002,Robot
64,20000.0,1.0,,Robot23,3,verifier,signatures_fetch,0.006501682,Robot
64,20000.0,1.0,,Robot23,3,verifier,total_lifecycle,0.029731989,Robot
64,20000.0,1.0,,Robot23,3,verifier,verify_compute,1.386e-06,Robot
64,20000.0,1.0,,Robot24,1,prover,e2e_blockchain,9.133057738,Robot
64,20000.0,1.0,,Robot24,1,prover,evidence_call,0.011532456,Robot
64,20000.0,1.0,,Robot24,1,prover,total_lifecycle,9.152427900000001,Robot
64,20000.0,1.0,,Robot24,1,verifier,reaction_time,0.017309529,Robot
64,20000.0,1.0,,Robot24,1,verifier,result_call,0.034008455,Robot
64,20000.0,1.0,,Robot24,1,verifier,signatures_fetch,0.005991238,Robot
64,20000.0,1.0,,Robot24,1,verifier,total_lifecycle,0.040044953999999994,Robot
64,20000.0,1.0,,Robot24,1,verifier,verify_compute,1.135e-06,Robot
64,20000.0,1.0,,Robot24,2,prover,e2e_blockchain,7.2517779995,Robot
64,20000.0,1.0,,Robot24,2,prover,evidence_call,0.019755436,Robot
64,20000.0,1.0,,Robot24,2,prover,total_lifecycle,7.2690834495,Robot
64,20000.0,1.0,,Robot24,2,verifier,reaction_time,0.036016583500000005,Robot
64,20000.0,1.0,,Robot24,2,verifier,result_call,0.0303882445,Robot
64,20000.0,1.0,,Robot24,2,verifier,signatures_fetch,0.0070171435,Robot
64,20000.0,1.0,,Robot24,2,verifier,total_lifecycle,0.0374251715,Robot
64,20000.0,1.0,,Robot24,2,verifier,verify_compute,1.2785000000000001e-06,Robot
64,20000.0,1.0,,Robot24,3,prover,e2e_blockchain,8.224871848500001,Robot
64,20000.0,1.0,,Robot24,3,prover,evidence_call,0.015223349,Robot
64,20000.0,1.0,,Robot24,3,prover,total_lifecycle,8.2395234435,Robot
64,20000.0,1.0,,Robot24,3,verifier,reaction_time,0.0137624425,Robot
