n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,run_mean_s,participant_group
32,20000.0,1.0,,Robot31,5,verifier,result_call,0.008205996,0.010331403032258064,Robot
32,20000.0,1.0,,Robot31,5,verifier,signatures_fetch,0.001917831,0.0022227440967741937,Robot
32,20000.0,1.0,,Robot31,5,verifier,total_lifecycle,0.00993889,0.01257931535483871,Robot
32,20000.0,1.0,,Robot31,5,verifier,verify_compute,1.799e-06,1.8449677419354838e-06,Robot
32,20000.0,1.0,,Robot32,1,prover,e2e_blockchain,5.3027482075,5.3266845245,Robot
32,20000.0,1.0,,Robot32,1,prover,evidence_call,0.0145895125,0.015512893833333333,Robot
32,20000.0,1.0,,Robot32,1,prover,total_lifecycle,5.3145386955,5.340294650333333,Robot
32,20000.0,1.0,,Robot32,2,prover,e2e_blockchain,5.6848767124999995,5.552666546,Robot
32,20000.0,1.0,,Robot32,2,prover,evidence_call,0.0085161,0.0085512095,Robot
32,20000.0,1.0,,Robot32,2,prover,total_lifecycle,5.6949491695,5.562699607,Robot
32,20000.0,1.0,,Robot32,3,prover,e2e_blockchain,5.185731537,5.117333420333334,Robot
32,20000.0,1.0,,Robot32,3,prover,evidence_call,0.013570473,0.015022863999999999,Robot
32,20000.0,1.0,,Robot32,3,prover,total_lifecycle,5.197882686,5.1289895051666665,Robot
32,20000.0,1.0,,Robot32,4,prover,e2e_blockchain,4.883356556,4.946445272,Robot
32,20000.0,1.0,,Robot32,4,prover,evidence_call,0.011051505,0.011131076666666668,Robot
32,20000.0,1.0,,Robot32,4,prover,total_lifecycle,4.8960521385,4.9577059505,Robot
32,20000.0,1.0,,Robot32,5,prover,e2e_blockchain,5.0830186059999996,5.2441040212,Robot
32,20000.0,1.0,,Robot32,5,prover,evidence_call,0.013238595,0.012665716999999998,Robot
32,20000.0,1.0,,Robot32,5,prover,total_lifecycle,5.092733272,5.2543050624,Robot
32,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,6.2775318024999995,5.793514024499999,Robot
32,20000.0,1.0,,Robot4,1,prover,evidence_call,0.0107311445,0.013729367166666668,Robot
32,20000.0,1.0,,Robot4,1,prover,total_lifecycle,6.2943305115,5.809233060166666,Robot
32,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.11952246700000001,0.11107675206451613,Robot
32,20000.0,1.0,,Robot4,1,verifier,result_call,0.013465433,0.016006286903225805,Robot
32,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.003692392,0.004787864516129032,Robot
32,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.019715377,0.020817433354838707,Robot
32,20000.0,1.0,,Robot4,1,verifier,verify_compute,1.6540000000000002e-06,1.6211290322580646e-06,Robot
32,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,6.206632161,5.998584292,Robot
32,20000.0,1.0,,Robot4,2,prover,evidence_call,0.010587899999999999,0.011076315499999998,Robot
32,20000.0,1.0,,Robot4,2,prover,total_lifecycle,6.2217246665,6.012765191833334,Robot
32,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,6.921262425,6.148070639166666,Robot
32,20000.0,1.0,,Robot4,3,prover,evidence_call,0.017396775000000003,0.01777132366666667,Robot
32,20000.0,1.0,,Robot4,3,prover,total_lifecycle,6.93863956,6.165269433500001,Robot
32,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.160967305,0.13053814587096774,Robot
32,20000.0,1.0,,Robot4,3,verifier,result_call,0.009050020999999998,0.012560913612903226,Robot
32,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.0020442779999999996,0.0030122466774193547,Robot
32,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.013381401999999999,0.015602221193548387,Robot
32,20000.0,1.0,,Robot4,3,verifier,verify_compute,1.589e-06,1.6296451612903227e-06,Robot
32,20000.0,1.0,,Robot4,4,prover,e2e_blockchain,5.997941952,5.697764863833334,Robot
32,20000.0,1.0,,Robot4,4,prover,evidence_call,0.0146250845,0.014971058666666667,Robot
32,20000.0,1.0,,Robot4,4,prover,total_lifecycle,6.0107384305,5.714956300666667,Robot
32,20000.0,1.0,,Robot4,4,verifier,reaction_time,0.155450487,0.12236005945161291,Robot
32,20000.0,1.0,,Robot4,4,verifier,result_call,0.008218412000000001,0.012066780548387097,Robot
32,20000.0,1.0,,Robot4,4,verifier,signatures_fetch,0.001879616,0.002558544,Robot
32,20000.0,1.0,,Robot4,4,verifier,total_lifecycle,0.009530347000000002,0.014649339096774194,Robot
32,20000.0,1.0,,Robot4,4,verifier,verify_compute,1.759e-06,1.7482903225806452e-06,Robot
32,20000.0,1.0,,Robot4,5,prover,e2e_blockchain,4.9913765665,5.151610609,Robot
32,20000.0,1.0,,Robot4,5,prover,evidence_call,0.016344508,0.016813424166666667,Robot
32,20000.0,1.0,,Robot4,5,prover,total_lifecycle,5.002744156,5.166185346333333,Robot
32,20000.0,1.0,,Robot5,1,prover,e2e_blockchain,6.7659391045,6.508966464333334,Robot
32,20000.0,1.0,,Robot5,1,prover,evidence_call,0.0154208485,0.016085799666666668,Robot
32,20000.0,1.0,,Robot5,1,prover,total_lifecycle,6.7809618265000005,6.5244065875,Robot
32,20000.0,1.0,,Robot5,2,prover,e2e_blockchain,5.1986879434999995,5.665194884333334,Robot
32,20000.0,1.0,,Robot5,2,prover,evidence_call,0.014309574,0.014057813666666667,Robot
32,20000.0,1.0,,Robot5,2,prover,total_lifecycle,5.2117601565000005,5.6794113735,Robot
32,20000.0,1.0,,Robot5,2,verifier,reaction_time,0.176154217,0.13967568570967742,Robot
32,20000.0,1.0,,Robot5,2,verifier,result_call,0.0089505,0.011218238064516129,Robot
32,20000.0,1.0,,Robot5,2,verifier,signatures_fetch,0.001858983,0.0022025658387096773,Robot
32,20000.0,1.0,,Robot5,2,verifier,total_lifecycle,0.010898614999999999,0.01344619535483871,Robot
32,20000.0,1.0,,Robot5,2,verifier,verify_compute,1.993e-06,1.8448064516129032e-06,Robot
32,20000.0,1.0,,Robot5,3,prover,e2e_blockchain,6.102988605,5.8411833128333335,Robot
32,20000.0,1.0,,Robot5,3,prover,evidence_call,0.015674597999999998,0.018508197666666667,Robot
32,20000.0,1.0,,Robot5,3,prover,total_lifecycle,6.1183225409999995,5.8579131,Robot
32,20000.0,1.0,,Robot5,3,verifier,reaction_time,0.097546406,0.09270704064516129,Robot
32,20000.0,1.0,,Robot5,3,verifier,result_call,0.008596252,0.010114968516129032,Robot
32,20000.0,1.0,,Robot5,3,verifier,signatures_fetch,0.001815056,0.0025367288387096775,Robot
32,20000.0,1.0,,Robot5,3,verifier,total_lifecycle,0.010324761,0.012671088161290322,Robot
32,20000.0,1.0,,Robot5,3,verifier,verify_compute,1.4359999999999999e-06,1.4488387096774194e-06,Robot
32,20000.0,1.0,,Robot5,4,prover,e2e_blockchain,5.297286998500001,5.695496543833333,Robot
32,20000.0,1.0,,Robot5,4,prover,evidence_call,0.012606573999999999,0.012550157333333332,Robot
32,20000.0,1.0,,Robot5,4,prover,total_lifecycle,5.3137692025,5.711822409833334,Robot
32,20000.0,1.0,,Robot5,5,prover,e2e_blockchain,4.9847514575,5.148917344166667,Robot
32,20000.0,1.0,,Robot5,5,prover,evidence_call,0.0119591565,0.014772898,Robot
32,20000.0,1.0,,Robot5,5,prover,total_lifecycle,5.001213319,5.1645378881666675,Robot
32,20000.0,1.0,,Robot5,5,verifier,reaction_time,0.0915871,0.08802659819672132,Robot
32,20000.0,1.0,,Robot5,5,verifier,result_call,0.008991853000000001,0.010596516803278689,Robot
32,20000.0,1.0,,Robot5,5,verifier,signatures_fetch,0.001786573,0.0021536594590163935,Robot
32,20000.0,1.0,,Robot5,5,verifier,total_lifecycle,0.011029279000000001,0.012775344508196722,Robot
32,20000.0,1.0,,Robot5,5,verifier,verify_compute,1.414e-06,1.4903278688524589e-06,Robot
32,20000.0,1.0,,Robot6,1,prover,e2e_blockchain,6.7600365825,6.475785660166667,Robot
32,20000.0,1.0,,Robot6,1,prover,evidence_call,0.015128844499999999,0.015834614666666667,Robot
32,20000.0,1.0,,Robot6,1,prover,total_lifecycle,6.7740751889999995,6.491140801333334,Robot
32,20000.0,1.0,,Robot6,2,prover,e2e_blockchain,5.4920996375,5.6625866985,Robot
32,20000.0,1.0,,Robot6,2,prover,evidence_call,0.0117159805,0.012046399666666666,Robot
32,20000.0,1.0,,Robot6,2,prover,total_lifecycle,5.5066090355,5.676016622833333,Robot
32,20000.0,1.0,,Robot6,2,verifier,reaction_time,0.142674016,0.13010725651612903,Robot
32,20000.0,1.0,,Robot6,2,verifier,result_call,0.011898882000000001,0.01388922064516129,Robot
32,20000.0,1.0,,Robot6,2,verifier,signatures_fetch,0.0022122920000000003,0.0030178938387096775,Robot
32,20000.0,1.0,,Robot6,2,verifier,total_lifecycle,0.013944967,0.016924810677419355,Robot
32,20000.0,1.0,,Robot6,2,verifier,verify_compute,1.2390000000000001e-06,1.2794193548387097e-06,Robot
32,20000.0,1.0,,Robot6,3,prover,e2e_blockchain,6.8108725635,6.545978426333334,Robot
32,20000.0,1.0,,Robot6,3,prover,evidence_call,0.0161738605,0.017662982166666664,Robot
32,20000.0,1.0,,Robot6,3,prover,total_lifecycle,6.8264127375,6.561469681833334,Robot
32,20000.0,1.0,,Robot6,3,verifier,reaction_time,0.104118443,0.1184673854516129,Robot
32,20000.0,1.0,,Robot6,3,verifier,result_call,0.010239502999999999,0.011435421129032257,Robot
32,20000.0,1.0,,Robot6,3,verifier,signatures_fetch,0.001929425,0.0021340985483870967,Robot
32,20000.0,1.0,,Robot6,3,verifier,total_lifecycle,0.012853874,0.013593880322580645,Robot
32,20000.0,1.0,,Robot6,3,verifier,verify_compute,1.882e-06,1.9516774193548384e-06,Robot
32,20000.0,1.0,,Robot6,4,prover,e2e_blockchain,5.7946296615,6.034353448,Robot
32,20000.0,1.0,,Robot6,4,prover,evidence_call,0.0125816375,0.014233827999999999,Robot
32,20000.0,1.0,,Robot6,4,prover,total_lifecycle,5.807768176,6.049151319500001,Robot
32,20000.0,1.0,,Robot6,5,prover,e2e_blockchain,4.9890292405,5.119734331833333,Robot
32,20000.0,1.0,,Robot6,5,prover,evidence_call,0.0102596145,0.011359016666666666,Robot
32,20000.0,1.0,,Robot6,5,prover,total_lifecycle,5.00695047,5.1353735165,Robot
32,20000.0,1.0,,Robot6,5,verifier,reaction_time,0.104465134,0.10179335012903226,Robot
32,20000.0,1.0,,Robot6,5,verifier,result_call,0.008973473000000001,0.009869660516129032,Robot
32,20000.0,1.0,,Robot6,5,verifier,signatures_fetch,0.001790908,0.002289659612903226,Robot
32,20000.0,1.0,,Robot6,5,verifier,total_lifecycle,0.011489606,0.01218130870967742,Robot
32,20000.0,1.0,,Robot6,5,verifier,verify_compute,1.7520000000000001e-06,1.9742903225806455e-06,Robot
32,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,5.625914300000001,5.459586337,Robot
32,20000.0,1.0,,Robot7,1,prover,evidence_call,0.013838143,0.015479571833333336,Robot
32,20000.0,1.0,,Robot7,1,prover,total_lifecycle,5.639802464,5.474557404,Robot
32,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.1278388765,0.12442354882258064,Robot
32,20000.0,1.0,,Robot7,1,verifier,result_call,0.011916945,0.015266042370967741,Robot
32,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.003728724,0.004988699225806451,Robot
32,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.017008572,0.020278236903225808,Robot
32,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.6065e-06,1.5956612903225806e-06,Robot
32,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,4.986494094,4.986486833333333,Robot
32,20000.0,1.0,,Robot7,2,prover,evidence_call,0.0111008265,0.01390599,Robot
32,20000.0,1.0,,Robot7,2,prover,total_lifecycle,4.997204231,4.998592613666667,Robot
32,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,6.510372843000001,6.508425504833333,Robot
32,20000.0,1.0,,Robot7,3,prover,evidence_call,0.0131561745,0.0130961755,Robot
32,20000.0,1.0,,Robot7,3,prover,total_lifecycle,6.528528239,6.523725292333332,Robot
32,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.156391001,0.13522092677419356,Robot
32,20000.0,1.0,,Robot7,3,verifier,result_call,0.008901177,0.01223004364516129,Robot
32,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.001659201,0.0023561283225806452,Robot
32,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.010436866999999999,0.014607834612903225,Robot
32,20000.0,1.0,,Robot7,3,verifier,verify_compute,1.657e-06,1.6293548387096775e-06,Robot
32,20000.0,1.0,,Robot7,4,prover,e2e_blockchain,5.9925716625,5.6604973715,Robot
32,20000.0,1.0,,Robot7,4,prover,evidence_call,0.008777956,0.0098641755,Robot
32,20000.0,1.0,,Robot7,4,prover,total_lifecycle,6.0064604925000005,5.675531686833334,Robot
32,20000.0,1.0,,Robot7,4,verifier,reaction_time,0.120456089,0.13788849148387095,Robot
32,20000.0,1.0,,Robot7,4,verifier,result_call,0.009138174500000002,0.011524126016129031,Robot
32,20000.0,1.0,,Robot7,4,verifier,signatures_fetch,0.001795254,0.0021969322258064516,Robot
32,20000.0,1.0,,Robot7,4,verifier,total_lifecycle,0.011192761999999998,0.013744372193548387,Robot
32,20000.0,1.0,,Robot7,4,verifier,verify_compute,1.64e-06,1.6838548387096774e-06,Robot
32,20000.0,1.0,,Robot7,5,prover,e2e_blockchain,4.672155947,4.804022285,Robot
32,20000.0,1.0,,Robot7,5,prover,evidence_call,0.008603891499999999,0.009081648333333333,Robot
32,20000.0,1.0,,Robot7,5,prover,total_lifecycle,4.682964782,4.8153359589999996,Robot
32,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,6.2568873575,6.124117971333334,Robot
32,20000.0,1.0,,Robot8,1,prover,evidence_call,0.009098062,0.010210996666666666,Robot
32,20000.0,1.0,,Robot8,1,prover,total_lifecycle,6.274053801,6.137557462833333,Robot
32,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,5.188384449500001,5.289253965,Robot
32,20000.0,1.0,,Robot8,2,prover,evidence_call,0.0119233275,0.012377518666666665,Robot
32,20000.0,1.0,,Robot8,2,prover,total_lifecycle,5.2043240065,5.302698054333333,Robot
32,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,5.7197901025,5.8105536955,Robot
32,20000.0,1.0,,Robot8,3,prover,evidence_call,0.018237278500000002,0.017075135833333335,Robot
32,20000.0,1.0,,Robot8,3,prover,total_lifecycle,5.736545405999999,5.826125522999999,Robot
32,20000.0,1.0,,Robot8,4,prover,e2e_blockchain,5.290207091999999,5.6964762285,Robot
32,20000.0,1.0,,Robot8,4,prover,evidence_call,0.016266519,0.015700602666666664,Robot
32,20000.0,1.0,,Robot8,4,prover,total_lifecycle,5.305431802499999,5.711243677666666,Robot
32,20000.0,1.0,,Robot8,5,prover,e2e_blockchain,4.685518114000001,4.818733483666667,Robot
32,20000.0,1.0,,Robot8,5,prover,evidence_call,0.017481532,0.016610132833333333,Robot
32,20000.0,1.0,,Robot8,5,prover,total_lifecycle,4.699510511,4.833629181166667,Robot
32,20000.0,1.0,,Robot9,1,prover,e2e_blockchain,6.4102248875,6.0876567315,Robot
32,20000.0,1.0,,Robot9,1,prover,evidence_call,0.012310316500000001,0.011793512833333334,Robot
32,20000.0,1.0,,Robot9,1,prover,total_lifecycle,6.420348074,6.09907332,Robot
32,20000.0,1.0,,Robot9,2,prover,e2e_blockchain,5.1949277525,5.662304030333334,Robot
32,20000.0,1.0,,Robot9,2,prover,evidence_call,0.008810713500000001,0.010453278000000002,Robot
32,20000.0,1.0,,Robot9,2,prover,total_lifecycle,5.2054040950000005,5.672961564,Robot
32,20000.0,1.0,,Robot9,3,prover,e2e_blockchain,5.484964151,5.515356314166667,Robot
32,20000.0,1.0,,Robot9,3,prover,evidence_call,0.009666379,0.009957331166666666,Robot
32,20000.0,1.0,,Robot9,3,prover,total_lifecycle,5.496539691499999,5.527416714499999,Robot
32,20000.0,1.0,,Robot9,4,prover,e2e_blockchain,5.992460262,5.992873450166667,Robot
32,20000.0,1.0,,Robot9,4,prover,evidence_call,0.0114528185,0.010586881166666668,Robot
32,20000.0,1.0,,Robot9,4,prover,total_lifecycle,6.0055216225,6.00782251,Robot
32,20000.0,1.0,,Robot9,4,verifier,reaction_time,0.10530426799999999,0.09120073970967742,Robot
32,20000.0,1.0,,Robot9,4,verifier,result_call,0.0079392,0.00987503777419355,Robot
32,20000.0,1.0,,Robot9,4,verifier,signatures_fetch,0.001699961,0.0025074647096774193,Robot
32,20000.0,1.0,,Robot9,4,verifier,total_lifecycle,0.009666228,0.012404732838709678,Robot
32,20000.0,1.0,,Robot9,4,verifier,verify_compute,1.707e-06,1.5697096774193548e-06,Robot
32,20000.0,1.0,,Robot9,5,prover,e2e_blockchain,4.68069417,4.809998569666667,Robot
32,20000.0,1.0,,Robot9,5,prover,evidence_call,0.0098845045,0.011301975166666667,Robot
32,20000.0,1.0,,Robot9,5,prover,total_lifecycle,4.695465669500001,4.822463065666667,Robot
32,20000.0,1.0,,SECaaS,1,oracle,db_lookup,0.0009536035000000001,0.00106690865625,SECaaS
32,20000.0,1.0,,SECaaS,1,oracle,prover_addr_fetch,0.010579143,0.01264579675,SECaaS
32,20000.0,1.0,,SECaaS,1,oracle,reaction_time,1.0783174635,1.166539820828125,SECaaS
32,20000.0,1.0,,SECaaS,1,oracle,ref_signature_call,0.034278395,0.03953480072580645,SECaaS
32,20000.0,1.0,,SECaaS,1,oracle,total_lifecycle,0.0644995595,0.07467407114516128,SECaaS
32,20000.0,1.0,,SECaaS,1,verifier,reaction_time,0.90345605,1.1343585753333334,SECaaS
32,20000.0,1.0,,SECaaS,1,verifier,result_call,0.060909624,0.06581541933333333,SECaaS
32,20000.0,1.0,,SECaaS,1,verifier,signatures_fetch,0.0093813165,0.0133026225,SECaaS
32,20000.0,1.0,,SECaaS,1,verifier,total_lifecycle,0.14251437849999998,0.13146537166666666,SECaaS
32,20000.0,1.0,,SECaaS,1,verifier,verify_compute,8.4385e-06,1.0916999999999999e-05,SECaaS
32,20000.0,1.0,,SECaaS,2,oracle,db_lookup,0.000886593,0.0009158538385416667,SECaaS
32,20000.0,1.0,,SECaaS,2,oracle,prover_addr_fetch,0.008834748,0.009932699244791668,SECaaS
32,20000.0,1.0,,SECaaS,2,oracle,reaction_time,0.8810369135,0.9365904476666667,SECaaS
32,20000.0,1.0,,SECaaS,2,oracle,ref_signature_call,0.0291505695,0.031805525494623656,SECaaS
32,20000.0,1.0,,SECaaS,2,oracle,total_lifecycle,0.0552957035,0.060523621930107525,SECaaS
32,20000.0,1.0,,SECaaS,2,verifier,reaction_time,0.9834414505,0.9930508466666668,SECaaS
32,20000.0,1.0,,SECaaS,2,verifier,result_call,0.032753008,0.036797217,SECaaS
32,20000.0,1.0,,SECaaS,2,verifier,signatures_fetch,0.008467232,0.009536378666666666,SECaaS
32,20000.0,1.0,,SECaaS,2,verifier,total_lifecycle,0.0659724865,0.075637637,SECaaS
32,20000.0,1.0,,SECaaS,2,verifier,verify_compute,6.609000000000001e-06,7.704333333333333e-06,SECaaS
32,20000.0,1.0,,SECaaS,3,oracle,db_lookup,0.0009086245,0.0010045965572916666,SECaaS
32,20000.0,1.0,,SECaaS,3,oracle,prover_addr_fetch,0.008985676500000001,0.010313667432291666,SECaaS
32,20000.0,1.0,,SECaaS,3,oracle,reaction_time,1.0703893414999999,1.0866760390104167,SECaaS
32,20000.0,1.0,,SECaaS,3,oracle,ref_signature_call,0.029722558,0.032360407655913984,SECaaS
32,20000.0,1.0,,SECaaS,3,oracle,total_lifecycle,0.056178639,0.06192267777419355,SECaaS
32,20000.0,1.0,,SECaaS,3,verifier,reaction_time,1.7838602624999997,1.5241243148333332,SECaaS
32,20000.0,1.0,,SECaaS,3,verifier,result_call,0.03844431400000001,0.038679614833333334,SECaaS
32,20000.0,1.0,,SECaaS,3,verifier,signatures_fetch,0.0084752685,0.008801683499999999,SECaaS
32,20000.0,1.0,,SECaaS,3,verifier,total_lifecycle,0.079367152,0.07751825799999999,SECaaS
32,20000.0,1.0,,SECaaS,3,verifier,verify_compute,7.5160000000000005e-06,1.0507666666666668e-05,SECaaS
32,20000.0,1.0,,SECaaS,4,oracle,db_lookup,0.0008826575,0.0010068907343750001,SECaaS
32,20000.0,1.0,,SECaaS,4,oracle,prover_addr_fetch,0.008783768,0.009858512854166666,SECaaS
32,20000.0,1.0,,SECaaS,4,oracle,reaction_time,0.997746234,1.0171503822552084,SECaaS
32,20000.0,1.0,,SECaaS,4,oracle,ref_signature_call,0.029013715000000002,0.03183519001612903,SECaaS
32,20000.0,1.0,,SECaaS,4,oracle,total_lifecycle,0.055429773,0.05989559658064516,SECaaS
32,20000.0,1.0,,SECaaS,4,verifier,reaction_time,1.743662605,1.580843866333333,SECaaS
32,20000.0,1.0,,SECaaS,4,verifier,result_call,0.034951118999999996,0.04001109766666667,SECaaS
32,20000.0,1.0,,SECaaS,4,verifier,signatures_fetch,0.0082333645,0.010130806499999999,SECaaS
32,20000.0,1.0,,SECaaS,4,verifier,total_lifecycle,0.0722170735,0.08138973783333332,SECaaS
32,20000.0,1.0,,SECaaS,4,verifier,verify_compute,7.2035e-06,7.2685e-06,SECaaS
32,20000.0,1.0,,SECaaS,5,oracle,db_lookup,0.0008582809999999999,0.0009013731832460733,SECaaS
32,20000.0,1.0,,SECaaS,5,oracle,prover_addr_fetch,0.008372572,0.009323373994764399,SECaaS
32,20000.0,1.0,,SECaaS,5,oracle,reaction_time,0.7837956540000001,0.8502196583874346,SECaaS
32,20000.0,1.0,,SECaaS,5,oracle,ref_signature_call,0.027913429,0.029835139562162164,SECaaS
32,20000.0,1.0,,SECaaS,5,oracle,total_lifecycle,0.05307293,0.05662746843783784,SECaaS
32,20000.0,1.0,,SECaaS,5,verifier,reaction_time,0.4833838775,0.68517714,SECaaS
32,20000.0,1.0,,SECaaS,5,verifier,result_call,0.033034509000000004,0.03383452133333333,SECaaS
32,20000.0,1.0,,SECaaS,5,verifier,signatures_fetch,0.007989214,0.008239743333333332,SECaaS
32,20000.0,1.0,,SECaaS,5,verifier,total_lifecycle,0.066814187,0.0697508245,SECaaS
32,20000.0,1.0,,SECaaS,5,verifier,verify_compute,6.4979999999999994e-06,6.6355e-06,SECaaS
64,20000.0,1.0,,Robot1,1,prover,e2e_blockchain,8.272748300499998,7.7705929073333335,Robot
64,20000.0,1.0,,Robot1,1,prover,evidence_call,0.01959351,0.017403571,Robot
64,20000.0,1.0,,Robot1,1,prover,total_lifecycle,8.2955209105,7.790585251666667,Robot
64,20000.0,1.0,,Robot1,1,verifier,reaction_time,0.1680097685,0.1414738645079365,Robot
64,20000.0,1.0,,Robot1,1,verifier,result_call,0.011033584999999999,0.014229398801587302,Robot
64,20000.0,1.0,,Robot1,1,verifier,signatures_fetch,0.0022656250000000003,0.003391700253968254,Robot
64,20000.0,1.0,,Robot1,1,verifier,total_lifecycle,0.013543745,0.017640780801587302,Robot
64,20000.0,1.0,,Robot1,1,verifier,verify_compute,1.6615e-06,1.5836349206349207e-06,Robot
64,20000.0,1.0,,Robot1,2,prover,e2e_blockchain,8.536233192000001,8.303438081333333,Robot
64,20000.0,1.0,,Robot1,2,prover,evidence_call,0.014996899000000001,0.015739872666666665,Robot
64,20000.0,1.0,,Robot1,2,prover,total_lifecycle,8.5526269825,8.319722541833332,Robot
64,20000.0,1.0,,Robot1,3,prover,e2e_blockchain,9.055998397,8.856338853166667,Robot
64,20000.0,1.0,,Robot1,3,prover,evidence_call,0.016582054,0.017974635833333332,Robot
64,20000.0,1.0,,Robot1,3,prover,total_lifecycle,9.0710356025,8.873140019333333,Robot
64,20000.0,1.0,,Robot1,3,verifier,reaction_time,0.15844255200000001,0.14530401631746032,Robot
64,20000.0,1.0,,Robot1,3,verifier,result_call,0.01048618,0.01501093180952381,Robot
64,20000.0,1.0,,Robot1,3,verifier,signatures_fetch,0.002019148,0.002990524650793651,Robot
64,20000.0,1.0,,Robot1,3,verifier,total_lifecycle,0.012723485999999999,0.01802479522222222,Robot
64,20000.0,1.0,,Robot1,3,verifier,verify_compute,1.48e-06,1.6119047619047618e-06,Robot
64,20000.0,1.0,,Robot1,4,prover,e2e_blockchain,8.1459852615,7.743426825666667,Robot
64,20000.0,1.0,,Robot1,4,prover,evidence_call,0.012809488,0.016394978666666667,Robot
64,20000.0,1.0,,Robot1,4,prover,total_lifecycle,8.1634877495,7.760675374999999,Robot
64,20000.0,1.0,,Robot1,4,verifier,reaction_time,0.18790992099999998,0.15929145994444446,Robot
64,20000.0,1.0,,Robot1,4,verifier,result_call,0.0111583975,0.015966654555555553,Robot
64,20000.0,1.0,,Robot1,4,verifier,signatures_fetch,0.001902182,0.003584331476190476,Robot
64,20000.0,1.0,,Robot1,4,verifier,total_lifecycle,0.0130614275,0.019571817293650793,Robot
64,20000.0,1.0,,Robot1,4,verifier,verify_compute,1.4185e-06,1.5785317460317461e-06,Robot
64,20000.0,1.0,,Robot1,5,prover,e2e_blockchain,8.7387999755,7.769834906499999,Robot
64,20000.0,1.0,,Robot1,5,prover,evidence_call,0.0162420915,0.015897771166666668,Robot
64,20000.0,1.0,,Robot1,5,prover,total_lifecycle,8.755262621,7.784601216833333,Robot
64,20000.0,1.0,,Robot10,1,prover,e2e_blockchain,8.760184727,8.407689396333334,Robot
64,20000.0,1.0,,Robot10,1,prover,evidence_call,0.0160630985,0.015767346333333335,Robot
64,20000.0,1.0,,Robot10,1,prover,total_lifecycle,8.773529396499999,8.421559291333333,Robot
64,20000.0,1.0,,Robot10,2,prover,e2e_blockchain,8.545605368,7.9711848823333336,Robot
64,20000.0,1.0,,Robot10,2,prover,evidence_call,0.014249210000000002,0.015310830833333336,Robot
64,20000.0,1.0,,Robot10,2,prover,total_lifecycle,8.557539448500002,7.9822187541666665,Robot
64,20000.0,1.0,,Robot10,3,prover,e2e_blockchain,9.345760413,8.8456795145,Robot
64,20000.0,1.0,,Robot10,3,prover,evidence_call,0.0159727275,0.015677996333333333,Robot
64,20000.0,1.0,,Robot10,3,prover,total_lifecycle,9.3589454705,8.859033013333333,Robot
64,20000.0,1.0,,Robot10,4,prover,e2e_blockchain,9.0597386125,8.014790482333334,Robot
64,20000.0,1.0,,Robot10,4,prover,evidence_call,0.014652152500000001,0.016761288,Robot
64,20000.0,1.0,,Robot10,4,prover,total_lifecycle,9.071543605999999,8.028909981333333,Robot
64,20000.0,1.0,,Robot10,5,prover,e2e_blockchain,8.735025747,7.726683359,Robot
64,20000.0,1.0,,Robot10,5,prover,evidence_call,0.0183172635,0.02071855083333333,Robot
64,20000.0,1.0,,Robot10,5,prover,total_lifecycle,8.745259778,7.737946952833333,Robot
64,20000.0,1.0,,Robot11,1,prover,e2e_blockchain,8.543086988999999,8.132666950666666,Robot
64,20000.0,1.0,,Robot11,1,prover,evidence_call,0.016229238,0.016804355,Robot
64,20000.0,1.0,,Robot11,1,prover,total_lifecycle,8.557531504499998,8.148139615333333,Robot
64,20000.0,1.0,,Robot11,2,prover,e2e_blockchain,8.748318972,7.907864224,Robot
64,20000.0,1.0,,Robot11,2,prover,evidence_call,0.018476635499999998,0.020185227166666667,Robot
64,20000.0,1.0,,Robot11,2,prover,total_lifecycle,8.7607708815,7.920314458,Robot
64,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,9.364604264499999,8.2260995935,Robot
64,20000.0,1.0,,Robot11,3,prover,evidence_call,0.016261316,0.017485495666666667,Robot
64,20000.0,1.0,,Robot11,3,prover,total_lifecycle,9.3763908775,8.238943198333333,Robot
