n_robots,participant,run,role,metric,run_median_s,run_mean_s,participant_group
16,Robot2,7,prover,evidence_call,0.015137598,0.015137598,Robot
16,Robot2,7,prover,total_lifecycle,2.911357518,2.911357518,Robot
16,Robot2,8,prover,e2e_blockchain,3.511794852,3.511794852,Robot
16,Robot2,8,prover,evidence_call,0.015418877999999999,0.015418877999999999,Robot
16,Robot2,8,prover,total_lifecycle,3.5269975540000003,3.5269975540000003,Robot
16,Robot2,9,prover,e2e_blockchain,3.205914117,3.205914117,Robot
16,Robot2,9,prover,evidence_call,0.009588656999999999,0.009588656999999999,Robot
16,Robot2,9,prover,total_lifecycle,3.2216452089999996,3.2216452089999996,Robot
16,Robot2,10,prover,e2e_blockchain,2.8343689899999998,2.8343689899999998,Robot
16,Robot2,10,prover,evidence_call,0.018817347,0.018817347,Robot
16,Robot2,10,prover,total_lifecycle,2.854109532,2.854109532,Robot
16,Robot3,1,prover,e2e_blockchain,5.13317001,5.13317001,Robot
16,Robot3,1,prover,evidence_call,0.024831861,0.024831861,Robot
16,Robot3,1,prover,total_lifecycle,5.145718603000001,5.145718603000001,Robot
16,Robot3,2,prover,e2e_blockchain,4.683660573,4.683660573,Robot
16,Robot3,2,prover,evidence_call,0.013509578,0.013509578,Robot
16,Robot3,2,prover,total_lifecycle,4.703685094000001,4.703685094000001,Robot
16,Robot3,3,prover,e2e_blockchain,3.384042763,3.384042763,Robot
16,Robot3,3,prover,evidence_call,0.010547178,0.010547178,Robot
16,Robot3,3,prover,total_lifecycle,3.400106567,3.400106567,Robot
16,Robot3,4,prover,e2e_blockchain,2.948658479,2.948658479,Robot
16,Robot3,4,prover,evidence_call,0.008320280000000001,0.008320280000000001,Robot
16,Robot3,4,prover,total_lifecycle,2.962034747,2.962034747,Robot
16,Robot3,5,prover,e2e_blockchain,3.589645692,3.589645692,Robot
16,Robot3,5,prover,evidence_call,0.009502547,0.009502547,Robot
16,Robot3,5,prover,total_lifecycle,3.606398156,3.606398156,Robot
16,Robot3,6,prover,e2e_blockchain,3.247577594,3.247577594,Robot
16,Robot3,6,prover,evidence_call,0.007268918,0.007268918,Robot
16,Robot3,6,prover,total_lifecycle,3.2599610859999997,3.2599610859999997,Robot
16,Robot3,7,prover,e2e_blockchain,2.891095088,2.891095088,Robot
16,Robot3,7,prover,evidence_call,0.012964335,0.012964335,Robot
16,Robot3,7,prover,total_lifecycle,2.9060517129999996,2.9060517129999996,Robot
16,Robot3,8,prover,e2e_blockchain,3.519838236,3.519838236,Robot
16,Robot3,8,prover,evidence_call,0.010670236,0.010670236,Robot
16,Robot3,8,prover,total_lifecycle,3.5314042989999996,3.5314042989999996,Robot
16,Robot3,9,prover,e2e_blockchain,3.195643085,3.195643085,Robot
16,Robot3,9,prover,evidence_call,0.01045974,0.01045974,Robot
16,Robot3,9,prover,total_lifecycle,3.208843999,3.208843999,Robot
16,Robot3,10,prover,e2e_blockchain,2.849006672,2.849006672,Robot
16,Robot3,10,prover,evidence_call,0.00947904,0.00947904,Robot
16,Robot3,10,prover,total_lifecycle,2.869261494,2.869261494,Robot
16,Robot4,1,prover,e2e_blockchain,5.155899485,5.155899485,Robot
16,Robot4,1,prover,evidence_call,0.031834723,0.031834723,Robot
16,Robot4,1,prover,total_lifecycle,5.171821371,5.171821371,Robot
16,Robot4,2,prover,e2e_blockchain,4.680623369,4.680623369,Robot
16,Robot4,2,prover,evidence_call,0.014339115,0.014339115,Robot
16,Robot4,2,prover,total_lifecycle,4.697273505,4.697273505,Robot
16,Robot4,3,prover,e2e_blockchain,3.36863888,3.36863888,Robot
16,Robot4,3,prover,evidence_call,0.018265916,0.018265916,Robot
16,Robot4,3,prover,total_lifecycle,3.3840175909999997,3.3840175909999997,Robot
16,Robot4,4,prover,e2e_blockchain,2.9695121490000003,2.9695121490000003,Robot
16,Robot4,4,prover,evidence_call,0.01366844,0.01366844,Robot
16,Robot4,4,prover,total_lifecycle,2.984650201,2.984650201,Robot
16,Robot4,5,prover,e2e_blockchain,3.617379569,3.617379569,Robot
16,Robot4,5,prover,evidence_call,0.012892121,0.012892121,Robot
16,Robot4,5,prover,total_lifecycle,3.6326545620000004,3.6326545620000004,Robot
16,Robot4,6,prover,e2e_blockchain,3.260520544,3.260520544,Robot
16,Robot4,6,prover,evidence_call,0.010449064999999999,0.010449064999999999,Robot
16,Robot4,6,prover,total_lifecycle,3.272019206,3.272019206,Robot
16,Robot4,7,prover,e2e_blockchain,2.891835235,2.891835235,Robot
16,Robot4,7,prover,evidence_call,0.01119055,0.01119055,Robot
16,Robot4,7,prover,total_lifecycle,2.909666879,2.909666879,Robot
16,Robot4,8,prover,e2e_blockchain,3.549412023,3.549412023,Robot
16,Robot4,8,prover,evidence_call,0.017407006,0.017407006,Robot
16,Robot4,8,prover,total_lifecycle,3.561166502,3.561166502,Robot
16,Robot4,9,prover,e2e_blockchain,3.189980532,3.189980532,Robot
16,Robot4,9,prover,evidence_call,0.013105603,0.013105603,Robot
16,Robot4,9,prover,total_lifecycle,3.203907488,3.203907488,Robot
16,Robot4,10,prover,e2e_blockchain,2.857802105,2.857802105,Robot
16,Robot4,10,prover,evidence_call,0.010074869,0.010074869,Robot
16,Robot4,10,prover,total_lifecycle,2.870718353,2.870718353,Robot
16,Robot5,1,prover,e2e_blockchain,3.208700648,3.208700648,Robot
16,Robot5,1,prover,evidence_call,0.063783168,0.063783168,Robot
16,Robot5,1,prover,total_lifecycle,3.2247219530000004,3.2247219530000004,Robot
16,Robot5,2,prover,e2e_blockchain,4.68021636,4.68021636,Robot
16,Robot5,2,prover,evidence_call,0.014542994,0.014542994,Robot
16,Robot5,2,prover,total_lifecycle,4.695458659,4.695458659,Robot
16,Robot5,3,prover,e2e_blockchain,5.296191146,5.296191146,Robot
16,Robot5,3,prover,evidence_call,0.017369449,0.017369449,Robot
16,Robot5,3,prover,total_lifecycle,5.310958627,5.310958627,Robot
16,Robot5,4,prover,e2e_blockchain,2.9282469150000003,2.9282469150000003,Robot
16,Robot5,4,prover,evidence_call,0.012799478999999999,0.012799478999999999,Robot
16,Robot5,4,prover,total_lifecycle,2.9414033760000002,2.9414033760000002,Robot
16,Robot5,5,prover,e2e_blockchain,3.5971963700000003,3.5971963700000003,Robot
16,Robot5,5,prover,evidence_call,0.01590571,0.01590571,Robot
16,Robot5,5,prover,total_lifecycle,3.6147001260000002,3.6147001260000002,Robot
16,Robot5,6,prover,e2e_blockchain,3.234886736,3.234886736,Robot
16,Robot5,6,prover,evidence_call,0.008660631,0.008660631,Robot
16,Robot5,6,prover,total_lifecycle,3.247982526,3.247982526,Robot
16,Robot5,7,prover,e2e_blockchain,2.8947802990000002,2.8947802990000002,Robot
16,Robot5,7,prover,evidence_call,0.010656518,0.010656518,Robot
16,Robot5,7,prover,total_lifecycle,2.914292872,2.914292872,Robot
16,Robot5,8,prover,e2e_blockchain,3.522453207,3.522453207,Robot
16,Robot5,8,prover,evidence_call,0.018215021,0.018215021,Robot
16,Robot5,8,prover,total_lifecycle,3.534970925,3.534970925,Robot
16,Robot5,9,prover,e2e_blockchain,3.200035741,3.200035741,Robot
16,Robot5,9,prover,evidence_call,0.011472468,0.011472468,Robot
16,Robot5,9,prover,total_lifecycle,3.213308802,3.213308802,Robot
16,Robot5,10,prover,e2e_blockchain,2.8508498970000002,2.8508498970000002,Robot
16,Robot5,10,prover,evidence_call,0.011772745999999999,0.011772745999999999,Robot
16,Robot5,10,prover,total_lifecycle,2.8634819830000002,2.8634819830000002,Robot
16,Robot6,1,prover,e2e_blockchain,3.169463077,3.169463077,Robot
16,Robot6,1,prover,evidence_call,0.18329173099999999,0.18329173099999999,Robot
16,Robot6,1,prover,total_lifecycle,3.186598234,3.186598234,Robot
16,Robot6,2,prover,e2e_blockchain,2.706308857,2.706308857,Robot
16,Robot6,2,prover,evidence_call,0.011304749,0.011304749,Robot
16,Robot6,2,prover,total_lifecycle,2.724303849,2.724303849,Robot
16,Robot6,3,prover,e2e_blockchain,3.363070483,3.363070483,Robot
16,Robot6,3,prover,evidence_call,0.029471132999999997,0.029471132999999997,Robot
16,Robot6,3,prover,total_lifecycle,3.378816395,3.378816395,Robot
16,Robot6,4,prover,e2e_blockchain,2.943523028,2.943523028,Robot
16,Robot6,4,prover,evidence_call,0.011647947,0.011647947,Robot
16,Robot6,4,prover,total_lifecycle,2.957268871,2.957268871,Robot
16,Robot6,5,prover,e2e_blockchain,3.589793509,3.589793509,Robot
16,Robot6,5,prover,evidence_call,0.010610768999999999,0.010610768999999999,Robot
16,Robot6,5,prover,total_lifecycle,3.6039102859999996,3.6039102859999996,Robot
16,Robot6,6,prover,e2e_blockchain,3.206084898,3.206084898,Robot
16,Robot6,6,prover,evidence_call,0.017965875,0.017965875,Robot
16,Robot6,6,prover,total_lifecycle,3.21720558,3.21720558,Robot
16,Robot6,7,prover,e2e_blockchain,2.891800914,2.891800914,Robot
16,Robot6,7,prover,evidence_call,0.017083386000000002,0.017083386000000002,Robot
16,Robot6,7,prover,total_lifecycle,2.910307574,2.910307574,Robot
16,Robot6,8,prover,e2e_blockchain,3.4886003999999997,3.4886003999999997,Robot
16,Robot6,8,prover,evidence_call,0.010732575000000001,0.010732575000000001,Robot
16,Robot6,8,prover,total_lifecycle,3.5071377299999997,3.5071377299999997,Robot
16,Robot6,9,prover,e2e_blockchain,3.172902795,3.172902795,Robot
16,Robot6,9,prover,evidence_call,0.014310083999999999,0.014310083999999999,Robot
16,Robot6,9,prover,total_lifecycle,3.1881941240000002,3.1881941240000002,Robot
16,Robot6,10,prover,e2e_blockchain,2.85327998,2.85327998,Robot
16,Robot6,10,prover,evidence_call,0.015651434,0.015651434,Robot
16,Robot6,10,prover,total_lifecycle,2.8697471869999998,2.8697471869999998,Robot
16,Robot7,1,prover,e2e_blockchain,5.117893191,5.117893191,Robot
16,Robot7,1,prover,evidence_call,0.020407876999999998,0.020407876999999998,Robot
16,Robot7,1,prover,total_lifecycle,5.133181083,5.133181083,Robot
16,Robot7,2,prover,e2e_blockchain,2.696912073,2.696912073,Robot
16,Robot7,2,prover,evidence_call,0.011336975000000001,0.011336975000000001,Robot
16,Robot7,2,prover,total_lifecycle,2.7120039350000003,2.7120039350000003,Robot
16,Robot7,3,prover,e2e_blockchain,3.3829248389999997,3.3829248389999997,Robot
16,Robot7,3,prover,evidence_call,0.012086344,0.012086344,Robot
16,Robot7,3,prover,total_lifecycle,3.398660087,3.398660087,Robot
16,Robot7,4,prover,e2e_blockchain,2.921158227,2.921158227,Robot
16,Robot7,4,prover,evidence_call,0.012846622,0.012846622,Robot
16,Robot7,4,prover,total_lifecycle,2.933897441,2.933897441,Robot
16,Robot7,5,prover,e2e_blockchain,3.585420397,3.585420397,Robot
16,Robot7,5,prover,evidence_call,0.011025232000000001,0.011025232000000001,Robot
16,Robot7,5,prover,total_lifecycle,3.600694447,3.600694447,Robot
16,Robot7,6,prover,e2e_blockchain,3.235785926,3.235785926,Robot
16,Robot7,6,prover,evidence_call,0.033282401,0.033282401,Robot
16,Robot7,6,prover,total_lifecycle,3.247561976,3.247561976,Robot
16,Robot7,7,prover,e2e_blockchain,2.840828331,2.840828331,Robot
16,Robot7,7,prover,evidence_call,0.021954263999999998,0.021954263999999998,Robot
16,Robot7,7,prover,total_lifecycle,2.8512076769999997,2.8512076769999997,Robot
16,Robot7,8,prover,e2e_blockchain,3.489378248,3.489378248,Robot
16,Robot7,8,prover,evidence_call,0.016799309999999998,0.016799309999999998,Robot
16,Robot7,8,prover,total_lifecycle,3.50512084,3.50512084,Robot
16,Robot7,9,prover,e2e_blockchain,3.179402425,3.179402425,Robot
16,Robot7,9,prover,evidence_call,0.014355762000000001,0.014355762000000001,Robot
16,Robot7,9,prover,total_lifecycle,3.191236536,3.191236536,Robot
16,Robot7,10,prover,e2e_blockchain,2.862014189,2.862014189,Robot
16,Robot7,10,prover,evidence_call,0.007963084,0.007963084,Robot
16,Robot7,10,prover,total_lifecycle,2.874856624,2.874856624,Robot
16,Robot8,1,prover,e2e_blockchain,3.168779101,3.168779101,Robot
16,Robot8,1,prover,evidence_call,0.17279999599999998,0.17279999599999998,Robot
16,Robot8,1,prover,total_lifecycle,3.185376416,3.185376416,Robot
16,Robot8,2,prover,e2e_blockchain,2.715445484,2.715445484,Robot
16,Robot8,2,prover,evidence_call,0.014882698,0.014882698,Robot
16,Robot8,2,prover,total_lifecycle,2.73094791,2.73094791,Robot
16,Robot8,3,prover,e2e_blockchain,3.366648933,3.366648933,Robot
16,Robot8,3,prover,evidence_call,0.031076422,0.031076422,Robot
16,Robot8,3,prover,total_lifecycle,3.379234507,3.379234507,Robot
16,Robot8,4,prover,e2e_blockchain,2.932286829,2.932286829,Robot
16,Robot8,4,prover,evidence_call,0.016127243,0.016127243,Robot
16,Robot8,4,prover,total_lifecycle,2.9486901370000003,2.9486901370000003,Robot
16,Robot8,5,prover,e2e_blockchain,3.5899192280000003,3.5899192280000003,Robot
16,Robot8,5,prover,evidence_call,0.028561325,0.028561325,Robot
16,Robot8,5,prover,total_lifecycle,3.60352855,3.60352855,Robot
16,Robot8,6,prover,e2e_blockchain,3.224953838,3.224953838,Robot
16,Robot8,6,prover,evidence_call,0.033039458,0.033039458,Robot
16,Robot8,6,prover,total_lifecycle,3.238089266,3.238089266,Robot
16,Robot8,7,prover,e2e_blockchain,2.883718946,2.883718946,Robot
16,Robot8,7,prover,evidence_call,0.018264149,0.018264149,Robot
16,Robot8,7,prover,total_lifecycle,2.901096629,2.901096629,Robot
16,Robot8,8,prover,e2e_blockchain,3.497106647,3.497106647,Robot
16,Robot8,8,prover,evidence_call,0.010343359,0.010343359,Robot
16,Robot8,8,prover,total_lifecycle,3.514715729,3.514715729,Robot
16,Robot8,9,prover,e2e_blockchain,3.168980675,3.168980675,Robot
16,Robot8,9,prover,evidence_call,0.014004037,0.014004037,Robot
16,Robot8,9,prover,total_lifecycle,3.182086272,3.182086272,Robot
16,Robot8,10,prover,e2e_blockchain,2.830680627,2.830680627,Robot
16,Robot8,10,prover,evidence_call,0.020170899,0.020170899,Robot
16,Robot8,10,prover,total_lifecycle,2.8436675989999998,2.8436675989999998,Robot
16,Robot9,1,prover,e2e_blockchain,3.165982715,3.165982715,Robot
16,Robot9,1,prover,evidence_call,0.07784007300000001,0.07784007300000001,Robot
16,Robot9,1,prover,total_lifecycle,3.180864932,3.180864932,Robot
16,Robot9,2,prover,e2e_blockchain,2.731422271,2.731422271,Robot
16,Robot9,2,prover,evidence_call,0.014090954,0.014090954,Robot
16,Robot9,2,prover,total_lifecycle,2.745884422,2.745884422,Robot
16,Robot9,3,prover,e2e_blockchain,3.383206518,3.383206518,Robot
16,Robot9,3,prover,evidence_call,0.016499320999999997,0.016499320999999997,Robot
16,Robot9,3,prover,total_lifecycle,3.392569516,3.392569516,Robot
16,Robot9,4,prover,e2e_blockchain,2.9181021890000003,2.9181021890000003,Robot
16,Robot9,4,prover,evidence_call,0.01200849,0.01200849,Robot
16,Robot9,4,prover,total_lifecycle,2.93068196,2.93068196,Robot
16,Robot9,5,prover,e2e_blockchain,3.594255623,3.594255623,Robot
16,Robot9,5,prover,evidence_call,0.013362078000000001,0.013362078000000001,Robot
16,Robot9,5,prover,total_lifecycle,3.6068005939999996,3.6068005939999996,Robot
16,Robot9,6,prover,e2e_blockchain,3.2008379650000003,3.2008379650000003,Robot
16,Robot9,6,prover,evidence_call,0.012782784,0.012782784,Robot
16,Robot9,6,prover,total_lifecycle,3.2113655440000004,3.2113655440000004,Robot
16,Robot9,7,prover,e2e_blockchain,2.8942132419999997,2.8942132419999997,Robot
16,Robot9,7,prover,evidence_call,0.013226398,0.013226398,Robot
16,Robot9,7,prover,total_lifecycle,2.903926989,2.903926989,Robot
16,Robot9,8,prover,e2e_blockchain,3.486834645,3.486834645,Robot
16,Robot9,8,prover,evidence_call,0.018359377,0.018359377,Robot
16,Robot9,8,prover,total_lifecycle,3.496828035,3.496828035,Robot
16,Robot9,9,prover,e2e_blockchain,3.175957208,3.175957208,Robot
16,Robot9,9,prover,evidence_call,0.013369316,0.013369316,Robot
16,Robot9,9,prover,total_lifecycle,3.189483908,3.189483908,Robot
16,Robot9,10,prover,e2e_blockchain,2.838852584,2.838852584,Robot
16,Robot9,10,prover,evidence_call,0.013072456000000001,0.013072456000000001,Robot
16,Robot9,10,prover,total_lifecycle,2.852808955,2.852808955,Robot
16,SECaaS,1,oracle,db_lookup,0.0010939825,0.0015637980624999999,SECaaS
16,SECaaS,1,oracle,prover_addr_fetch,0.01780072,0.020704824937499998,SECaaS
16,SECaaS,1,oracle,reaction_time,1.2027044344999998,1.2265085839999998,SECaaS
16,SECaaS,1,verifier,reaction_time,1.2027044344999998,1.2265085839999998,SECaaS
16,SECaaS,1,verifier,result_call,0.062161804,0.066085215,SECaaS
16,SECaaS,1,verifier,signatures_fetch,0.015637799,0.016548131,SECaaS
16,SECaaS,1,verifier,total_lifecycle,0.1359129205,0.142583972625,SECaaS
16,SECaaS,1,verifier,verify_compute,1.0971e-05,1.15313125e-05,SECaaS
16,SECaaS,2,oracle,db_lookup,0.0010505035000000001,0.0012481944375,SECaaS
16,SECaaS,2,oracle,prover_addr_fetch,0.015939230999999998,0.02149074725,SECaaS
16,SECaaS,2,oracle,reaction_time,1.045889439,1.01849104575,SECaaS
16,SECaaS,2,verifier,reaction_time,1.045889439,1.01849104575,SECaaS
16,SECaaS,2,verifier,result_call,0.0487776205,0.0520486365625,SECaaS
16,SECaaS,2,verifier,signatures_fetch,0.013642401,0.0151022325625,SECaaS
16,SECaaS,2,verifier,total_lifecycle,0.10912460950000001,0.1184635469375,SECaaS
16,SECaaS,2,verifier,verify_compute,8.4875e-06,9.67525e-06,SECaaS
16,SECaaS,3,oracle,db_lookup,0.0010551565,0.0013728047499999999,SECaaS
16,SECaaS,3,oracle,prover_addr_fetch,0.013745015999999999,0.01484476625,SECaaS
16,SECaaS,3,oracle,reaction_time,0.883799743,0.8720889510000001,SECaaS
16,SECaaS,3,verifier,reaction_time,0.883799743,0.8720889510000001,SECaaS
16,SECaaS,3,verifier,result_call,0.0462725955,0.046857408625,SECaaS
16,SECaaS,3,verifier,signatures_fetch,0.013693709,0.0138070945625,SECaaS
16,SECaaS,3,verifier,total_lifecycle,0.10364629850000001,0.105169131875,SECaaS
16,SECaaS,3,verifier,verify_compute,8.163e-06,8.02125e-06,SECaaS
16,SECaaS,4,oracle,db_lookup,0.0010379909999999998,0.0013602422499999999,SECaaS
16,SECaaS,4,oracle,prover_addr_fetch,0.0120202505,0.012748459375,SECaaS
16,SECaaS,4,oracle,reaction_time,0.7550648565,0.7684922292499999,SECaaS
16,SECaaS,4,verifier,reaction_time,0.7550648565,0.7684922292499999,SECaaS
16,SECaaS,4,verifier,result_call,0.0415829225,0.0409969159375,SECaaS
16,SECaaS,4,verifier,signatures_fetch,0.011551007500000002,0.011808161187500001,SECaaS
16,SECaaS,4,verifier,total_lifecycle,0.0889372745,0.0900081720625,SECaaS
16,SECaaS,4,verifier,verify_compute,7.4635e-06,7.41525e-06,SECaaS
16,SECaaS,5,oracle,db_lookup,0.000992755,0.0010577843125,SECaaS
16,SECaaS,5,oracle,prover_addr_fetch,0.011691805,0.0124585346875,SECaaS
16,SECaaS,5,oracle,reaction_time,0.7452895939999999,0.7453229244375,SECaaS
16,SECaaS,5,verifier,reaction_time,0.7452895939999999,0.7453229244375,SECaaS
16,SECaaS,5,verifier,result_call,0.0400307355,0.040302994125,SECaaS
16,SECaaS,5,verifier,signatures_fetch,0.011081855000000002,0.0111886824375,SECaaS
16,SECaaS,5,verifier,total_lifecycle,0.08352543000000001,0.0872317005,SECaaS
16,SECaaS,5,verifier,verify_compute,8.0675e-06,8.134e-06,SECaaS
16,SECaaS,6,oracle,db_lookup,0.0009294695,0.0010344035,SECaaS
16,SECaaS,6,oracle,prover_addr_fetch,0.010641148,0.0112323508125,SECaaS
16,SECaaS,6,oracle,reaction_time,0.637762562,0.663057996,SECaaS
16,SECaaS,6,verifier,reaction_time,0.637762562,0.663057996,SECaaS
16,SECaaS,6,verifier,result_call,0.035039045,0.036100567125,SECaaS
16,SECaaS,6,verifier,signatures_fetch,0.009936941500000001,0.010178100625,SECaaS
16,SECaaS,6,verifier,total_lifecycle,0.077600625,0.079224241,SECaaS
16,SECaaS,6,verifier,verify_compute,6.8615e-06,8.7501875e-06,SECaaS
16,SECaaS,7,oracle,db_lookup,0.0008886545,0.0009743389375,SECaaS
16,SECaaS,7,oracle,prover_addr_fetch,0.0109063675,0.0113869384375,SECaaS
16,SECaaS,7,oracle,reaction_time,0.6414453280000001,0.647500249875,SECaaS
16,SECaaS,7,verifier,reaction_time,0.6414453280000001,0.647500249875,SECaaS
16,SECaaS,7,verifier,result_call,0.03431413,0.0352147075625,SECaaS
16,SECaaS,7,verifier,signatures_fetch,0.009762245,0.0098920758125,SECaaS
16,SECaaS,7,verifier,total_lifecycle,0.076213888,0.0769438611875,SECaaS
16,SECaaS,7,verifier,verify_compute,7.4025e-06,8.64925e-06,SECaaS
16,SECaaS,8,oracle,db_lookup,0.000999933,0.0013543445,SECaaS
16,SECaaS,8,oracle,prover_addr_fetch,0.010483046,0.012043475375,SECaaS
16,SECaaS,8,oracle,reaction_time,0.6580882955,0.6558260311874999,SECaaS
16,SECaaS,8,verifier,reaction_time,0.6580882955,0.6558260311874999,SECaaS
16,SECaaS,8,verifier,result_call,0.035930213,0.035653635249999996,SECaaS
16,SECaaS,8,verifier,signatures_fetch,0.009541258,0.00985604275,SECaaS
16,SECaaS,8,verifier,total_lifecycle,0.078793451,0.07842977375,SECaaS
16,SECaaS,8,verifier,verify_compute,7.1505e-06,7.41475e-06,SECaaS
16,SECaaS,9,oracle,db_lookup,0.000957465,0.0010364968125,SECaaS
16,SECaaS,9,oracle,prover_addr_fetch,0.009672531500000001,0.0102038903125,SECaaS
16,SECaaS,9,oracle,reaction_time,0.6074198305,0.61822666525,SECaaS
16,SECaaS,9,verifier,reaction_time,0.6074198305,0.61822666525,SECaaS
16,SECaaS,9,verifier,result_call,0.032191300000000006,0.03280495375,SECaaS
16,SECaaS,9,verifier,signatures_fetch,0.0093654775,0.0094666278125,SECaaS
16,SECaaS,9,verifier,total_lifecycle,0.0733102625,0.0727360935,SECaaS
16,SECaaS,9,verifier,verify_compute,7.2695000000000004e-06,7.73575e-06,SECaaS
16,SECaaS,10,oracle,db_lookup,0.000955988,0.0010262646875,SECaaS
16,SECaaS,10,oracle,prover_addr_fetch,0.0103262075,0.011408584375000001,SECaaS
16,SECaaS,10,oracle,reaction_time,0.640117278,0.647167264,SECaaS
16,SECaaS,10,verifier,reaction_time,0.640117278,0.647167264,SECaaS
16,SECaaS,10,verifier,result_call,0.03415346,0.03474059,SECaaS
16,SECaaS,10,verifier,signatures_fetch,0.009548117500000002,0.0095193859375,SECaaS
16,SECaaS,10,verifier,total_lifecycle,0.07482423699999999,0.0774874378125,SECaaS
16,SECaaS,10,verifier,verify_compute,6.9329999999999995e-06,8.002875e-06,SECaaS
32,Robot1,1,prover,e2e_blockchain,9.136720196,9.136720196,Robot
32,Robot1,1,prover,evidence_call,0.054660905,0.054660905,Robot
32,Robot1,1,prover,total_lifecycle,9.156123241,9.156123241,Robot
32,Robot1,2,prover,e2e_blockchain,2.449940547,2.449940547,Robot
32,Robot1,2,prover,evidence_call,0.020925498,0.020925498,Robot
32,Robot1,2,prover,total_lifecycle,2.4711517979999997,2.4711517979999997,Robot
32,Robot1,3,prover,e2e_blockchain,4.8339739250000004,4.8339739250000004,Robot
32,Robot1,3,prover,evidence_call,0.025798128,0.025798128,Robot
32,Robot1,3,prover,total_lifecycle,4.855049699,4.855049699,Robot
32,Robot1,4,prover,e2e_blockchain,5.233071902,5.233071902,Robot
32,Robot1,4,prover,evidence_call,0.015389943000000001,0.015389943000000001,Robot
32,Robot1,4,prover,total_lifecycle,5.248488652,5.248488652,Robot
32,Robot1,5,prover,e2e_blockchain,4.564807713,4.564807713,Robot
32,Robot1,5,prover,evidence_call,0.012214807999999999,0.012214807999999999,Robot
32,Robot1,5,prover,total_lifecycle,4.58187053,4.58187053,Robot
32,Robot1,6,prover,e2e_blockchain,3.0502341929999996,3.0502341929999996,Robot
32,Robot1,6,prover,evidence_call,0.008376291000000001,0.008376291000000001,Robot
32,Robot1,6,prover,total_lifecycle,3.0625057449999997,3.0625057449999997,Robot
32,Robot1,7,prover,e2e_blockchain,4.401797143,4.401797143,Robot
32,Robot1,7,prover,evidence_call,0.023718191,0.023718191,Robot
32,Robot1,7,prover,total_lifecycle,4.4151277470000005,4.4151277470000005,Robot
32,Robot1,8,prover,e2e_blockchain,4.897224635,4.897224635,Robot
32,Robot1,8,prover,evidence_call,0.017756688,0.017756688,Robot
32,Robot1,8,prover,total_lifecycle,4.9141073109999995,4.9141073109999995,Robot
32,Robot1,9,prover,e2e_blockchain,5.233494687,5.233494687,Robot
32,Robot1,9,prover,evidence_call,0.016001754,0.016001754,Robot
32,Robot1,9,prover,total_lifecycle,5.247468488000001,5.247468488000001,Robot
32,Robot1,10,prover,e2e_blockchain,4.604869585,4.604869585,Robot
32,Robot1,10,prover,evidence_call,0.015531288999999998,0.015531288999999998,Robot
32,Robot1,10,prover,total_lifecycle,4.6257890360000005,4.6257890360000005,Robot
32,Robot10,1,prover,e2e_blockchain,7.130318902,7.130318902,Robot
32,Robot10,1,prover,evidence_call,0.059942304,0.059942304,Robot
32,Robot10,1,prover,total_lifecycle,7.145471654,7.145471654,Robot
32,Robot10,2,prover,e2e_blockchain,2.443269389,2.443269389,Robot
32,Robot10,2,prover,evidence_call,0.019760365,0.019760365,Robot
32,Robot10,2,prover,total_lifecycle,2.459546061,2.459546061,Robot
32,Robot10,3,prover,e2e_blockchain,4.809240515000001,4.809240515000001,Robot
32,Robot10,3,prover,evidence_call,0.009672273,0.009672273,Robot
32,Robot10,3,prover,total_lifecycle,4.819695435,4.819695435,Robot
32,Robot10,4,prover,e2e_blockchain,5.20854018,5.20854018,Robot
32,Robot10,4,prover,evidence_call,0.01208817,0.01208817,Robot
32,Robot10,4,prover,total_lifecycle,5.219673324,5.219673324,Robot
32,Robot10,5,prover,e2e_blockchain,4.548753724,4.548753724,Robot
32,Robot10,5,prover,evidence_call,0.009037893,0.009037893,Robot
32,Robot10,5,prover,total_lifecycle,4.558731025,4.558731025,Robot
32,Robot10,6,prover,e2e_blockchain,3.0094594889999997,3.0094594889999997,Robot
32,Robot10,6,prover,evidence_call,0.009865847,0.009865847,Robot
32,Robot10,6,prover,total_lifecycle,3.022385315,3.022385315,Robot
32,Robot10,7,prover,e2e_blockchain,4.380986589,4.380986589,Robot
32,Robot10,7,prover,evidence_call,0.050695376,0.050695376,Robot
32,Robot10,7,prover,total_lifecycle,4.3921933730000005,4.3921933730000005,Robot
32,Robot10,8,prover,e2e_blockchain,4.888065728,4.888065728,Robot
32,Robot10,8,prover,evidence_call,0.01156288,0.01156288,Robot
32,Robot10,8,prover,total_lifecycle,4.899462692,4.899462692,Robot
32,Robot10,9,prover,e2e_blockchain,5.203411884,5.203411884,Robot
32,Robot10,9,prover,evidence_call,0.009518274,0.009518274,Robot
32,Robot10,9,prover,total_lifecycle,5.215878437000001,5.215878437000001,Robot
32,Robot10,10,prover,e2e_blockchain,4.577098605,4.577098605,Robot
32,Robot10,10,prover,evidence_call,0.009345678,0.009345678,Robot
32,Robot10,10,prover,total_lifecycle,4.592122885,4.592122885,Robot
32,Robot11,1,prover,e2e_blockchain,7.134519717,7.134519717,Robot
32,Robot11,1,prover,evidence_call,0.152764727,0.152764727,Robot
32,Robot11,1,prover,total_lifecycle,7.149622651,7.149622651,Robot
32,Robot11,2,prover,e2e_blockchain,4.420827597000001,4.420827597000001,Robot
