n_robots,participant,run,role,metric,duration_s
64,Robot8,3,prover,total_lifecycle,5.683032752
64,Robot8,4,prover,e2e_blockchain,6.299477732000001
64,Robot8,4,prover,evidence_call,0.011045389999999999
64,Robot8,4,prover,total_lifecycle,6.310527545
64,Robot8,5,prover,e2e_blockchain,2.252031062
64,Robot8,5,prover,evidence_call,0.008886389
64,Robot8,5,prover,total_lifecycle,2.266196379
64,Robot8,6,prover,e2e_blockchain,9.674566218
64,Robot8,6,prover,evidence_call,0.015075663999999999
64,Robot8,6,prover,total_lifecycle,9.687637355000001
64,Robot8,7,prover,e2e_blockchain,6.329094745
64,Robot8,7,prover,evidence_call,0.031574808
64,Robot8,7,prover,total_lifecycle,6.341767266
64,Robot8,8,prover,e2e_blockchain,2.277633184
64,Robot8,8,prover,evidence_call,0.02580628
64,Robot8,8,prover,total_lifecycle,2.294651228
64,Robot8,9,prover,e2e_blockchain,9.800135191999999
64,Robot8,9,prover,evidence_call,0.019001307000000002
64,Robot8,9,prover,total_lifecycle,9.8152254
64,Robot9,1,prover,e2e_blockchain,15.528909678
64,Robot9,1,prover,evidence_call,0.118877517
64,Robot9,1,prover,total_lifecycle,15.540390739000001
64,Robot9,10,prover,e2e_blockchain,4.48960986
64,Robot9,10,prover,evidence_call,0.015916534
64,Robot9,10,prover,total_lifecycle,4.50507975
64,Robot9,2,prover,e2e_blockchain,6.024894654
64,Robot9,2,prover,evidence_call,0.008419391
64,Robot9,2,prover,total_lifecycle,6.035624733
64,Robot9,3,prover,e2e_blockchain,5.666503419
64,Robot9,3,prover,evidence_call,0.015409352999999999
64,Robot9,3,prover,total_lifecycle,5.681879299
64,Robot9,4,prover,e2e_blockchain,6.2521162949999995
64,Robot9,4,prover,evidence_call,0.014366707999999999
64,Robot9,4,prover,total_lifecycle,6.271697575999999
64,Robot9,5,prover,e2e_blockchain,8.062404046
64,Robot9,5,prover,evidence_call,0.011474949
64,Robot9,5,prover,total_lifecycle,8.073973016
64,Robot9,6,prover,e2e_blockchain,9.669341571
64,Robot9,6,prover,evidence_call,0.013445826000000001
64,Robot9,6,prover,total_lifecycle,9.682058923000001
64,Robot9,7,prover,e2e_blockchain,8.321488522
64,Robot9,7,prover,evidence_call,0.013899584000000001
64,Robot9,7,prover,total_lifecycle,8.334689580000001
64,Robot9,8,prover,e2e_blockchain,2.259388638
64,Robot9,8,prover,evidence_call,0.023390921
64,Robot9,8,prover,total_lifecycle,2.2787749789999996
64,Robot9,9,prover,e2e_blockchain,9.792138466
64,Robot9,9,prover,evidence_call,0.018509734000000003
64,Robot9,9,prover,total_lifecycle,9.805440859
64,SECaaS,1,verifier,reaction_time,0.0015975809999999998
64,SECaaS,1,verifier,reaction_time,0.549279301
64,SECaaS,1,verifier,reaction_time,1.251571693
64,SECaaS,1,verifier,reaction_time,1.745134916
64,SECaaS,1,verifier,reaction_time,2.112869518
64,SECaaS,1,verifier,reaction_time,2.540292827
64,SECaaS,1,verifier,reaction_time,2.917982435
64,SECaaS,1,verifier,reaction_time,3.407252313
64,SECaaS,1,verifier,reaction_time,3.824408943
64,SECaaS,1,verifier,reaction_time,4.241606409
64,SECaaS,1,verifier,reaction_time,4.6717274269999995
64,SECaaS,1,verifier,reaction_time,5.007877559
64,SECaaS,1,verifier,reaction_time,5.252202592
64,SECaaS,1,verifier,reaction_time,5.497811549
64,SECaaS,1,verifier,reaction_time,5.693214747
64,SECaaS,1,verifier,reaction_time,5.900011043
64,SECaaS,1,verifier,reaction_time,6.0959278359999995
64,SECaaS,1,verifier,reaction_time,6.347984525
64,SECaaS,1,verifier,reaction_time,6.598129366
64,SECaaS,1,verifier,reaction_time,6.8244207370000005
64,SECaaS,1,verifier,reaction_time,7.046741707
64,SECaaS,1,verifier,reaction_time,7.236909195
64,SECaaS,1,verifier,reaction_time,7.425205552
64,SECaaS,1,verifier,reaction_time,7.613474973000001
64,SECaaS,1,verifier,reaction_time,7.849555424999999
64,SECaaS,1,verifier,reaction_time,8.013173415
64,SECaaS,1,verifier,reaction_time,8.141825736
64,SECaaS,1,verifier,reaction_time,8.318635496
64,SECaaS,1,verifier,reaction_time,8.502164471
64,SECaaS,1,verifier,reaction_time,8.672511882999999
64,SECaaS,1,verifier,reaction_time,8.835338933000001
64,SECaaS,1,verifier,reaction_time,8.95760306
64,SECaaS,1,verifier,reaction_time,9.137628534
64,SECaaS,1,verifier,reaction_time,9.252584838999999
64,SECaaS,1,verifier,reaction_time,9.379028785000001
64,SECaaS,1,verifier,reaction_time,9.489083147999999
64,SECaaS,1,verifier,reaction_time,9.589551953
64,SECaaS,1,verifier,reaction_time,9.683272859999999
64,SECaaS,1,verifier,reaction_time,9.82176572
64,SECaaS,1,verifier,reaction_time,9.932312033
64,SECaaS,1,verifier,reaction_time,10.053956706000001
64,SECaaS,1,verifier,reaction_time,10.170467181
64,SECaaS,1,verifier,reaction_time,10.289693919
64,SECaaS,1,verifier,reaction_time,10.399892662000001
64,SECaaS,1,verifier,reaction_time,10.506572959
64,SECaaS,1,verifier,reaction_time,10.641902761999999
64,SECaaS,1,verifier,reaction_time,10.763131326
64,SECaaS,1,verifier,reaction_time,10.925592178
64,SECaaS,1,verifier,reaction_time,11.083047078
64,SECaaS,1,verifier,reaction_time,11.200843222
64,SECaaS,1,verifier,reaction_time,11.300024083
64,SECaaS,1,verifier,reaction_time,11.393483393
64,SECaaS,1,verifier,reaction_time,11.508673382000001
64,SECaaS,1,verifier,reaction_time,11.613972738000001
64,SECaaS,1,verifier,reaction_time,11.712140583
64,SECaaS,1,verifier,reaction_time,11.807755765
64,SECaaS,1,verifier,reaction_time,11.906609787999999
64,SECaaS,1,verifier,reaction_time,11.994861986
64,SECaaS,1,verifier,reaction_time,12.08714897
64,SECaaS,1,verifier,reaction_time,12.188572348
64,SECaaS,1,verifier,reaction_time,12.290978777
64,SECaaS,1,verifier,reaction_time,12.385578325
64,SECaaS,1,verifier,reaction_time,12.476324243999999
64,SECaaS,1,verifier,reaction_time,12.57079955
64,SECaaS,1,verifier,signatures_fetch,0.057258395999999996
64,SECaaS,1,verifier,signatures_fetch,0.088501092
64,SECaaS,1,verifier,signatures_fetch,0.075574922
64,SECaaS,1,verifier,signatures_fetch,0.050286972
64,SECaaS,1,verifier,signatures_fetch,0.044492235
64,SECaaS,1,verifier,signatures_fetch,0.074286357
64,SECaaS,1,verifier,signatures_fetch,0.05651822
64,SECaaS,1,verifier,signatures_fetch,0.044082011000000004
64,SECaaS,1,verifier,signatures_fetch,0.055710894000000004
64,SECaaS,1,verifier,signatures_fetch,0.07083689900000001
64,SECaaS,1,verifier,signatures_fetch,0.046504122
64,SECaaS,1,verifier,signatures_fetch,0.031421667
64,SECaaS,1,verifier,signatures_fetch,0.033912939
64,SECaaS,1,verifier,signatures_fetch,0.023916924000000003
64,SECaaS,1,verifier,signatures_fetch,0.023554279999999997
64,SECaaS,1,verifier,signatures_fetch,0.023688821000000002
64,SECaaS,1,verifier,signatures_fetch,0.052866819
64,SECaaS,1,verifier,signatures_fetch,0.023920473
64,SECaaS,1,verifier,signatures_fetch,0.020221035000000002
64,SECaaS,1,verifier,signatures_fetch,0.018754235
64,SECaaS,1,verifier,signatures_fetch,0.018791225
64,SECaaS,1,verifier,signatures_fetch,0.020116887
64,SECaaS,1,verifier,signatures_fetch,0.023104097
64,SECaaS,1,verifier,signatures_fetch,0.020722228000000002
64,SECaaS,1,verifier,signatures_fetch,0.013629282
64,SECaaS,1,verifier,signatures_fetch,0.010573705000000001
64,SECaaS,1,verifier,signatures_fetch,0.021248628
64,SECaaS,1,verifier,signatures_fetch,0.022985946
64,SECaaS,1,verifier,signatures_fetch,0.022462574
64,SECaaS,1,verifier,signatures_fetch,0.018645422
64,SECaaS,1,verifier,signatures_fetch,0.015772631999999998
64,SECaaS,1,verifier,signatures_fetch,0.017536259000000002
64,SECaaS,1,verifier,signatures_fetch,0.010641973
64,SECaaS,1,verifier,signatures_fetch,0.015351224
64,SECaaS,1,verifier,signatures_fetch,0.009539114
64,SECaaS,1,verifier,signatures_fetch,0.009693987
64,SECaaS,1,verifier,signatures_fetch,0.009972056
64,SECaaS,1,verifier,signatures_fetch,0.011161961
64,SECaaS,1,verifier,signatures_fetch,0.011483109
64,SECaaS,1,verifier,signatures_fetch,0.011624406
64,SECaaS,1,verifier,signatures_fetch,0.010489284
64,SECaaS,1,verifier,signatures_fetch,0.011047812
64,SECaaS,1,verifier,signatures_fetch,0.010068042000000001
64,SECaaS,1,verifier,signatures_fetch,0.014853101
64,SECaaS,1,verifier,signatures_fetch,0.014932335
64,SECaaS,1,verifier,signatures_fetch,0.013255689999999999
64,SECaaS,1,verifier,signatures_fetch,0.016021661000000003
64,SECaaS,1,verifier,signatures_fetch,0.057314019
64,SECaaS,1,verifier,signatures_fetch,0.011695912
64,SECaaS,1,verifier,signatures_fetch,0.009954413
64,SECaaS,1,verifier,signatures_fetch,0.010693823
64,SECaaS,1,verifier,signatures_fetch,0.014564553999999999
64,SECaaS,1,verifier,signatures_fetch,0.008999147
64,SECaaS,1,verifier,signatures_fetch,0.009212741
64,SECaaS,1,verifier,signatures_fetch,0.009818039
64,SECaaS,1,verifier,signatures_fetch,0.009278228999999999
64,SECaaS,1,verifier,signatures_fetch,0.00872937
64,SECaaS,1,verifier,signatures_fetch,0.010985607
64,SECaaS,1,verifier,signatures_fetch,0.008777487
64,SECaaS,1,verifier,signatures_fetch,0.010176534999999999
64,SECaaS,1,verifier,signatures_fetch,0.010114502999999999
64,SECaaS,1,verifier,signatures_fetch,0.009545903
64,SECaaS,1,verifier,signatures_fetch,0.008828374
64,SECaaS,1,verifier,signatures_fetch,0.009710993
64,SECaaS,1,verifier,verify_compute,1.4671e-05
64,SECaaS,1,verifier,verify_compute,1.8704999999999998e-05
64,SECaaS,1,verifier,verify_compute,2.0874e-05
64,SECaaS,1,verifier,verify_compute,1.9289e-05
64,SECaaS,1,verifier,verify_compute,1.8337e-05
64,SECaaS,1,verifier,verify_compute,1.6146e-05
64,SECaaS,1,verifier,verify_compute,2.2172e-05
64,SECaaS,1,verifier,verify_compute,2.3990000000000002e-05
64,SECaaS,1,verifier,verify_compute,1.3365e-05
64,SECaaS,1,verifier,verify_compute,1.5273e-05
64,SECaaS,1,verifier,verify_compute,1.5637000000000003e-05
64,SECaaS,1,verifier,verify_compute,1.0178e-05
64,SECaaS,1,verifier,verify_compute,8.9e-06
64,SECaaS,1,verifier,verify_compute,9.084999999999999e-06
64,SECaaS,1,verifier,verify_compute,1.9730000000000003e-05
64,SECaaS,1,verifier,verify_compute,1.0503000000000001e-05
64,SECaaS,1,verifier,verify_compute,1.4777000000000001e-05
64,SECaaS,1,verifier,verify_compute,8.536000000000001e-06
64,SECaaS,1,verifier,verify_compute,1.2657e-05
64,SECaaS,1,verifier,verify_compute,9.42e-06
64,SECaaS,1,verifier,verify_compute,1.3469e-05
64,SECaaS,1,verifier,verify_compute,1.007e-05
64,SECaaS,1,verifier,verify_compute,1.0250999999999999e-05
64,SECaaS,1,verifier,verify_compute,9.057000000000002e-06
64,SECaaS,1,verifier,verify_compute,9.051e-06
64,SECaaS,1,verifier,verify_compute,1.0817e-05
64,SECaaS,1,verifier,verify_compute,8.588999999999999e-06
64,SECaaS,1,verifier,verify_compute,1.2579e-05
64,SECaaS,1,verifier,verify_compute,8.654e-06
64,SECaaS,1,verifier,verify_compute,9.214999999999999e-06
64,SECaaS,1,verifier,verify_compute,1.251e-05
64,SECaaS,1,verifier,verify_compute,1.1143999999999999e-05
64,SECaaS,1,verifier,verify_compute,9.454000000000001e-06
64,SECaaS,1,verifier,verify_compute,8.750000000000001e-06
64,SECaaS,1,verifier,verify_compute,7.981999999999999e-06
64,SECaaS,1,verifier,verify_compute,9.043000000000001e-06
64,SECaaS,1,verifier,verify_compute,7.814e-06
64,SECaaS,1,verifier,verify_compute,9.417e-06
64,SECaaS,1,verifier,verify_compute,8.577e-06
64,SECaaS,1,verifier,verify_compute,8.731e-06
64,SECaaS,1,verifier,verify_compute,9.162999999999998e-06
64,SECaaS,1,verifier,verify_compute,9.051e-06
64,SECaaS,1,verifier,verify_compute,1.1946e-05
64,SECaaS,1,verifier,verify_compute,7.865999999999999e-06
64,SECaaS,1,verifier,verify_compute,1.3012e-05
64,SECaaS,1,verifier,verify_compute,8.755e-06
64,SECaaS,1,verifier,verify_compute,8.371e-06
64,SECaaS,1,verifier,verify_compute,8.98e-06
64,SECaaS,1,verifier,verify_compute,8.708e-06
64,SECaaS,1,verifier,verify_compute,7.237e-06
64,SECaaS,1,verifier,verify_compute,7.533e-06
64,SECaaS,1,verifier,verify_compute,3.3425000000000006e-05
64,SECaaS,1,verifier,verify_compute,8.583e-06
64,SECaaS,1,verifier,verify_compute,7.272e-06
64,SECaaS,1,verifier,verify_compute,8.5e-06
64,SECaaS,1,verifier,verify_compute,7.591e-06
64,SECaaS,1,verifier,verify_compute,6.740000000000001e-06
64,SECaaS,1,verifier,verify_compute,1.2123e-05
64,SECaaS,1,verifier,verify_compute,8.042999999999999e-06
64,SECaaS,1,verifier,verify_compute,7.56e-06
64,SECaaS,1,verifier,verify_compute,8.253e-06
64,SECaaS,1,verifier,verify_compute,7.62e-06
64,SECaaS,1,verifier,verify_compute,7.946e-06
64,SECaaS,1,verifier,verify_compute,8.534e-06
64,SECaaS,1,verifier,result_call,0.218710077
64,SECaaS,1,verifier,result_call,0.270433466
64,SECaaS,1,verifier,result_call,0.245529084
64,SECaaS,1,verifier,result_call,0.12745853499999998
64,SECaaS,1,verifier,result_call,0.22256627599999998
64,SECaaS,1,verifier,result_call,0.168177371
64,SECaaS,1,verifier,result_call,0.204390156
64,SECaaS,1,verifier,result_call,0.175112827
64,SECaaS,1,verifier,result_call,0.185991945
64,SECaaS,1,verifier,result_call,0.210214437
64,SECaaS,1,verifier,result_call,0.12263674000000001
64,SECaaS,1,verifier,result_call,0.09649797700000001
64,SECaaS,1,verifier,result_call,0.110078719
64,SECaaS,1,verifier,result_call,0.089742936
64,SECaaS,1,verifier,result_call,0.092060876
64,SECaaS,1,verifier,result_call,0.081425345
64,SECaaS,1,verifier,result_call,0.111878338
64,SECaaS,1,verifier,result_call,0.11312146699999999
64,SECaaS,1,verifier,result_call,0.094612902
64,SECaaS,1,verifier,result_call,0.07644561500000001
64,SECaaS,1,verifier,result_call,0.073411474
64,SECaaS,1,verifier,result_call,0.08678558099999999
64,SECaaS,1,verifier,result_call,0.080948757
64,SECaaS,1,verifier,result_call,0.055331024
64,SECaaS,1,verifier,result_call,0.071581592
64,SECaaS,1,verifier,result_call,0.059100955
64,SECaaS,1,verifier,result_call,0.06844204999999999
64,SECaaS,1,verifier,result_call,0.08789511500000001
64,SECaaS,1,verifier,result_call,0.061344925
64,SECaaS,1,verifier,result_call,0.070346175
64,SECaaS,1,verifier,result_call,0.048238807
64,SECaaS,1,verifier,result_call,0.062904803
64,SECaaS,1,verifier,result_call,0.044795527
64,SECaaS,1,verifier,result_call,0.059924965999999996
64,SECaaS,1,verifier,result_call,0.043622818
64,SECaaS,1,verifier,result_call,0.038942538
64,SECaaS,1,verifier,result_call,0.033068664
64,SECaaS,1,verifier,result_call,0.038647353
64,SECaaS,1,verifier,result_call,0.042310765
64,SECaaS,1,verifier,result_call,0.041459032
64,SECaaS,1,verifier,result_call,0.041874251
64,SECaaS,1,verifier,result_call,0.053271575
64,SECaaS,1,verifier,result_call,0.03910311
64,SECaaS,1,verifier,result_call,0.038051997
64,SECaaS,1,verifier,result_call,0.053877448
64,SECaaS,1,verifier,result_call,0.045321736
64,SECaaS,1,verifier,result_call,0.048268646
64,SECaaS,1,verifier,result_call,0.042330577
64,SECaaS,1,verifier,result_call,0.048915774
64,SECaaS,1,verifier,result_call,0.036835361
64,SECaaS,1,verifier,result_call,0.03528992
64,SECaaS,1,verifier,result_call,0.046657516999999996
64,SECaaS,1,verifier,result_call,0.045414393
64,SECaaS,1,verifier,result_call,0.037067776999999996
64,SECaaS,1,verifier,result_call,0.036200341000000004
64,SECaaS,1,verifier,result_call,0.035583373
64,SECaaS,1,verifier,result_call,0.032636612
64,SECaaS,1,verifier,result_call,0.032165357
64,SECaaS,1,verifier,result_call,0.037924796999999996
64,SECaaS,1,verifier,result_call,0.036689163999999996
64,SECaaS,1,verifier,result_call,0.032475867
64,SECaaS,1,verifier,result_call,0.032232121999999995
64,SECaaS,1,verifier,result_call,0.034854954
64,SECaaS,1,verifier,result_call,0.031165157000000002
64,SECaaS,1,verifier,total_lifecycle,0.529721172
64,SECaaS,1,verifier,total_lifecycle,0.690575073
64,SECaaS,1,verifier,total_lifecycle,0.483824411
64,SECaaS,1,verifier,total_lifecycle,0.357535189
64,SECaaS,1,verifier,total_lifecycle,0.41534712
64,SECaaS,1,verifier,total_lifecycle,0.365735663
64,SECaaS,1,verifier,total_lifecycle,0.470657147
64,SECaaS,1,verifier,total_lifecycle,0.4030646
64,SECaaS,1,verifier,total_lifecycle,0.400384901
64,SECaaS,1,verifier,total_lifecycle,0.417763542
64,SECaaS,1,verifier,total_lifecycle,0.320827053
64,SECaaS,1,verifier,total_lifecycle,0.23156718
64,SECaaS,1,verifier,total_lifecycle,0.233153352
64,SECaaS,1,verifier,total_lifecycle,0.1815487
64,SECaaS,1,verifier,total_lifecycle,0.190918693
64,SECaaS,1,verifier,total_lifecycle,0.172878791
64,SECaaS,1,verifier,total_lifecycle,0.234712263
64,SECaaS,1,verifier,total_lifecycle,0.234601532
64,SECaaS,1,verifier,total_lifecycle,0.2067395
64,SECaaS,1,verifier,total_lifecycle,0.19951772
64,SECaaS,1,verifier,total_lifecycle,0.173717989
64,SECaaS,1,verifier,total_lifecycle,0.17406961899999998
64,SECaaS,1,verifier,total_lifecycle,0.169314429
64,SECaaS,1,verifier,total_lifecycle,0.220851821
64,SECaaS,1,verifier,total_lifecycle,0.14694475099999998
64,SECaaS,1,verifier,total_lifecycle,0.106811363
64,SECaaS,1,verifier,total_lifecycle,0.162392012
64,SECaaS,1,verifier,total_lifecycle,0.159751138
64,SECaaS,1,verifier,total_lifecycle,0.154583905
64,SECaaS,1,verifier,total_lifecycle,0.13575658100000002
64,SECaaS,1,verifier,total_lifecycle,0.106752029
64,SECaaS,1,verifier,total_lifecycle,0.16530830800000001
64,SECaaS,1,verifier,total_lifecycle,0.091495959
64,SECaaS,1,verifier,total_lifecycle,0.111375485
64,SECaaS,1,verifier,total_lifecycle,0.094181058
64,SECaaS,1,verifier,total_lifecycle,0.084157303
64,SECaaS,1,verifier,total_lifecycle,0.07785465999999999
64,SECaaS,1,verifier,total_lifecycle,0.113609906
64,SECaaS,1,verifier,total_lifecycle,0.09046743600000001
64,SECaaS,1,verifier,total_lifecycle,0.09303364
64,SECaaS,1,verifier,total_lifecycle,0.09533187800000001
64,SECaaS,1,verifier,total_lifecycle,0.10212268199999999
64,SECaaS,1,verifier,total_lifecycle,0.08359942499999999
64,SECaaS,1,verifier,total_lifecycle,0.088141018
64,SECaaS,1,verifier,total_lifecycle,0.10655867999999999
64,SECaaS,1,verifier,total_lifecycle,0.10135316600000001
64,SECaaS,1,verifier,total_lifecycle,0.14263792900000002
64,SECaaS,1,verifier,total_lifecycle,0.139428816
64,SECaaS,1,verifier,total_lifecycle,0.098091018
64,SECaaS,1,verifier,total_lifecycle,0.08255230000000001
64,SECaaS,1,verifier,total_lifecycle,0.074355637
64,SECaaS,1,verifier,total_lifecycle,0.098137522
64,SECaaS,1,verifier,total_lifecycle,0.08419398099999999
64,SECaaS,1,verifier,total_lifecycle,0.07452346
64,SECaaS,1,verifier,total_lifecycle,0.07624914599999999
64,SECaaS,1,verifier,total_lifecycle,0.077485033
64,SECaaS,1,verifier,total_lifecycle,0.069325016
64,SECaaS,1,verifier,total_lifecycle,0.07390806999999999
64,SECaaS,1,verifier,total_lifecycle,0.077372804
64,SECaaS,1,verifier,total_lifecycle,0.083014273
64,SECaaS,1,verifier,total_lifecycle,0.07470796
64,SECaaS,1,verifier,total_lifecycle,0.07013312999999999
64,SECaaS,1,verifier,total_lifecycle,0.072846886
64,SECaaS,1,verifier,total_lifecycle,0.06856674099999999
64,SECaaS,1,oracle,reaction_time,0.0015975809999999998
64,SECaaS,1,oracle,reaction_time,0.549279301
64,SECaaS,1,oracle,reaction_time,1.251571693
64,SECaaS,1,oracle,reaction_time,1.745134916
64,SECaaS,1,oracle,reaction_time,2.112869518
64,SECaaS,1,oracle,reaction_time,2.540292827
64,SECaaS,1,oracle,reaction_time,2.917982435
64,SECaaS,1,oracle,reaction_time,3.407252313
64,SECaaS,1,oracle,reaction_time,3.824408943
64,SECaaS,1,oracle,reaction_time,4.241606409
64,SECaaS,1,oracle,reaction_time,4.6717274269999995
64,SECaaS,1,oracle,reaction_time,5.007877559
64,SECaaS,1,oracle,reaction_time,5.252202592
64,SECaaS,1,oracle,reaction_time,5.497811549
64,SECaaS,1,oracle,reaction_time,5.693214747
64,SECaaS,1,oracle,reaction_time,5.900011043
64,SECaaS,1,oracle,reaction_time,6.0959278359999995
64,SECaaS,1,oracle,reaction_time,6.347984525
64,SECaaS,1,oracle,reaction_time,6.598129366
64,SECaaS,1,oracle,reaction_time,6.8244207370000005
64,SECaaS,1,oracle,reaction_time,7.046741707
64,SECaaS,1,oracle,reaction_time,7.236909195
64,SECaaS,1,oracle,reaction_time,7.425205552
64,SECaaS,1,oracle,reaction_time,7.613474973000001
64,SECaaS,1,oracle,reaction_time,7.849555424999999
64,SECaaS,1,oracle,reaction_time,8.013173415
64,SECaaS,1,oracle,reaction_time,8.141825736
64,SECaaS,1,oracle,reaction_time,8.318635496
64,SECaaS,1,oracle,reaction_time,8.502164471
64,SECaaS,1,oracle,reaction_time,8.672511882999999
64,SECaaS,1,oracle,reaction_time,8.835338933000001
64,SECaaS,1,oracle,reaction_time,8.95760306
64,SECaaS,1,oracle,reaction_time,9.137628534
64,SECaaS,1,oracle,reaction_time,9.252584838999999
64,SECaaS,1,oracle,reaction_time,9.379028785000001
64,SECaaS,1,oracle,reaction_time,9.489083147999999
64,SECaaS,1,oracle,reaction_time,9.589551953
64,SECaaS,1,oracle,reaction_time,9.683272859999999
64,SECaaS,1,oracle,reaction_time,9.82176572
64,SECaaS,1,oracle,reaction_time,9.932312033
64,SECaaS,1,oracle,reaction_time,10.053956706000001
64,SECaaS,1,oracle,reaction_time,10.170467181
64,SECaaS,1,oracle,reaction_time,10.289693919
64,SECaaS,1,oracle,reaction_time,10.399892662000001
64,SECaaS,1,oracle,reaction_time,10.506572959
64,SECaaS,1,oracle,reaction_time,10.641902761999999
64,SECaaS,1,oracle,reaction_time,10.763131326
64,SECaaS,1,oracle,reaction_time,10.925592178
64,SECaaS,1,oracle,reaction_time,11.083047078
64,SECaaS,1,oracle,reaction_time,11.200843222
64,SECaaS,1,oracle,reaction_time,11.300024083
64,SECaaS,1,oracle,reaction_time,11.393483393
64,SECaaS,1,oracle,reaction_time,11.508673382000001
64,SECaaS,1,oracle,reaction_time,11.613972738000001
64,SECaaS,1,oracle,reaction_time,11.712140583
64,SECaaS,1,oracle,reaction_time,11.807755765
64,SECaaS,1,oracle,reaction_time,11.906609787999999
64,SECaaS,1,oracle,reaction_time,11.994861986
64,SECaaS,1,oracle,reaction_time,12.08714897
64,SECaaS,1,oracle,reaction_time,12.188572348
64,SECaaS,1,oracle,reaction_time,12.290978777
64,SECaaS,1,oracle,reaction_time,12.385578325
64,SECaaS,1,oracle,reaction_time,12.476324243999999
64,SECaaS,1,oracle,reaction_time,12.57079955
64,SECaaS,1,oracle,prover_addr_fetch,0.13388667
64,SECaaS,1,oracle,prover_addr_fetch,0.153236537
64,SECaaS,1,oracle,prover_addr_fetch,0.06947723
64,SECaaS,1,oracle,prover_addr_fetch,0.065591296
64,SECaaS,1,oracle,prover_addr_fetch,0.058289185
64,SECaaS,1,oracle,prover_addr_fetch,0.028052710999999998
64,SECaaS,1,oracle,prover_addr_fetch,0.074477199
64,SECaaS,1,oracle,prover_addr_fetch,0.070838279
64,SECaaS,1,oracle,prover_addr_fetch,0.05031297
64,SECaaS,1,oracle,prover_addr_fetch,0.04665781
64,SECaaS,1,oracle,prover_addr_fetch,0.039339073
64,SECaaS,1,oracle,prover_addr_fetch,0.033732993999999995
64,SECaaS,1,oracle,prover_addr_fetch,0.029121898
64,SECaaS,1,oracle,prover_addr_fetch,0.023547557
64,SECaaS,1,oracle,prover_addr_fetch,0.019665212
64,SECaaS,1,oracle,prover_addr_fetch,0.023027554
64,SECaaS,1,oracle,prover_addr_fetch,0.026017335
64,SECaaS,1,oracle,prover_addr_fetch,0.038686893
64,SECaaS,1,oracle,prover_addr_fetch,0.035715316999999996
64,SECaaS,1,oracle,prover_addr_fetch,0.04755371
64,SECaaS,1,oracle,prover_addr_fetch,0.025548355000000002
64,SECaaS,1,oracle,prover_addr_fetch,0.021318584999999998
64,SECaaS,1,oracle,prover_addr_fetch,0.018599146
64,SECaaS,1,oracle,prover_addr_fetch,0.101298301
64,SECaaS,1,oracle,prover_addr_fetch,0.032525171
64,SECaaS,1,oracle,prover_addr_fetch,0.013560815
64,SECaaS,1,oracle,prover_addr_fetch,0.030035063
64,SECaaS,1,oracle,prover_addr_fetch,0.013990648
64,SECaaS,1,oracle,prover_addr_fetch,0.022349683
64,SECaaS,1,oracle,prover_addr_fetch,0.011612589
64,SECaaS,1,oracle,prover_addr_fetch,0.013597118
64,SECaaS,1,oracle,prover_addr_fetch,0.034900872
64,SECaaS,1,oracle,prover_addr_fetch,0.011367675
64,SECaaS,1,oracle,prover_addr_fetch,0.013297160999999998
64,SECaaS,1,oracle,prover_addr_fetch,0.019689491
64,SECaaS,1,oracle,prover_addr_fetch,0.012398495
64,SECaaS,1,oracle,prover_addr_fetch,0.010493435
64,SECaaS,1,oracle,prover_addr_fetch,0.02203492
64,SECaaS,1,oracle,prover_addr_fetch,0.014892498
64,SECaaS,1,oracle,prover_addr_fetch,0.016857192
64,SECaaS,1,oracle,prover_addr_fetch,0.013119832000000001
64,SECaaS,1,oracle,prover_addr_fetch,0.012544546
64,SECaaS,1,oracle,prover_addr_fetch,0.011323805999999999
64,SECaaS,1,oracle,prover_addr_fetch,0.012858386
64,SECaaS,1,oracle,prover_addr_fetch,0.012076720999999999
64,SECaaS,1,oracle,prover_addr_fetch,0.014782788
64,SECaaS,1,oracle,prover_addr_fetch,0.035990542
64,SECaaS,1,oracle,prover_addr_fetch,0.011165474
64,SECaaS,1,oracle,prover_addr_fetch,0.011269603999999999
64,SECaaS,1,oracle,prover_addr_fetch,0.013727016000000002
64,SECaaS,1,oracle,prover_addr_fetch,0.010119866
64,SECaaS,1,oracle,prover_addr_fetch,0.010881678
64,SECaaS,1,oracle,prover_addr_fetch,0.010187856
64,SECaaS,1,oracle,prover_addr_fetch,0.009594723
64,SECaaS,1,oracle,prover_addr_fetch,0.009836484000000001
64,SECaaS,1,oracle,prover_addr_fetch,0.011017553
64,SECaaS,1,oracle,prover_addr_fetch,0.010444368
64,SECaaS,1,oracle,prover_addr_fetch,0.011281637
64,SECaaS,1,oracle,prover_addr_fetch,0.010253555000000001
64,SECaaS,1,oracle,prover_addr_fetch,0.013096145
64,SECaaS,1,oracle,prover_addr_fetch,0.011574936
64,SECaaS,1,oracle,prover_addr_fetch,0.009841213
64,SECaaS,1,oracle,prover_addr_fetch,0.010422367
64,SECaaS,1,oracle,prover_addr_fetch,0.009491713
64,SECaaS,1,oracle,db_lookup,0.003398864
64,SECaaS,1,oracle,db_lookup,0.001932071
64,SECaaS,1,oracle,db_lookup,0.001996374
64,SECaaS,1,oracle,db_lookup,0.001118638
64,SECaaS,1,oracle,db_lookup,0.001252955
64,SECaaS,1,oracle,db_lookup,0.001383505
64,SECaaS,1,oracle,db_lookup,0.00163011
