n_robots,mode,participant,run,role,metric,duration_s
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033657311
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034748446
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033236947
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033524973
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034467123
10,continuous,SECaaS,3,oracle,ref_signature_call,0.030007983
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032537827
10,continuous,SECaaS,3,oracle,ref_signature_call,0.030497734999999998
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03178112
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036210065
10,continuous,SECaaS,3,oracle,ref_signature_call,0.053551045000000005
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036211112999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033938675
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034492152
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035014828000000005
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033018541
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033975679
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032338017999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031776933
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03191753
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034219683
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033874427
10,continuous,SECaaS,3,oracle,ref_signature_call,0.041571531
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035679257
10,continuous,SECaaS,3,oracle,ref_signature_call,0.039288105999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033738689
10,continuous,SECaaS,3,oracle,ref_signature_call,0.038087386
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033215451
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034482903999999995
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034888613
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033460304
10,continuous,SECaaS,3,oracle,ref_signature_call,0.029071238000000003
10,continuous,SECaaS,3,oracle,ref_signature_call,0.041567959
10,continuous,SECaaS,3,oracle,ref_signature_call,0.040060407
10,continuous,SECaaS,3,oracle,ref_signature_call,0.045273345
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03745407
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036823369
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035966858000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033967077000000005
10,continuous,SECaaS,3,oracle,ref_signature_call,0.04318023
10,continuous,SECaaS,3,oracle,ref_signature_call,0.037370297000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.053538406000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033574283999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031620575
10,continuous,SECaaS,3,oracle,ref_signature_call,0.039498956
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031467511999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031989826
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031363439
10,continuous,SECaaS,3,oracle,ref_signature_call,0.030453499999999998
10,continuous,SECaaS,3,oracle,ref_signature_call,0.038708016
10,continuous,SECaaS,3,oracle,ref_signature_call,0.0379071
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036793691
10,continuous,SECaaS,3,oracle,ref_signature_call,0.052168531000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.04547699
10,continuous,SECaaS,3,oracle,ref_signature_call,0.052378018
10,continuous,SECaaS,3,oracle,ref_signature_call,0.046258037
10,continuous,SECaaS,3,oracle,ref_signature_call,0.043937474000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.039894133
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035895942
10,continuous,SECaaS,3,oracle,ref_signature_call,0.038284552
10,continuous,SECaaS,3,oracle,ref_signature_call,0.037503782
10,continuous,SECaaS,3,oracle,ref_signature_call,0.043293342000000005
10,continuous,SECaaS,3,oracle,ref_signature_call,0.042879383
10,continuous,SECaaS,3,oracle,ref_signature_call,0.046182833
10,continuous,SECaaS,3,oracle,ref_signature_call,0.04096240499999999
10,continuous,SECaaS,3,oracle,ref_signature_call,0.045917095000000005
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03800823
10,continuous,SECaaS,3,oracle,ref_signature_call,0.038898856
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035847076
10,continuous,SECaaS,3,oracle,ref_signature_call,0.043126041000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.050545713
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035129959
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036244191
10,continuous,SECaaS,3,oracle,ref_signature_call,0.037261054
10,continuous,SECaaS,3,oracle,ref_signature_call,0.043894244
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033356870000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033657696
10,continuous,SECaaS,3,oracle,ref_signature_call,0.040342989
10,continuous,SECaaS,3,oracle,ref_signature_call,0.051865679
10,continuous,SECaaS,3,oracle,ref_signature_call,0.043448825999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031106192
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034906917999999995
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032288739
10,continuous,SECaaS,3,oracle,ref_signature_call,0.040217978
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034240744
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034408304
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03637761
10,continuous,SECaaS,3,oracle,ref_signature_call,0.041235983
10,continuous,SECaaS,3,oracle,ref_signature_call,0.038121178
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032902375
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034399532999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035304546
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032200597000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.031367775
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032287767
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032060021999999994
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035915072
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03079445
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034159544
10,continuous,SECaaS,3,oracle,ref_signature_call,0.050836577
10,continuous,SECaaS,3,oracle,ref_signature_call,0.037720097
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033622635000000005
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032622306000000004
10,continuous,SECaaS,3,oracle,ref_signature_call,0.032203861
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034230176
10,continuous,SECaaS,3,oracle,ref_signature_call,0.037658777
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036173488999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034414646
10,continuous,SECaaS,3,oracle,ref_signature_call,0.035669673000000006
10,continuous,SECaaS,3,oracle,ref_signature_call,0.029605232000000002
10,continuous,SECaaS,3,oracle,ref_signature_call,0.034878328
10,continuous,SECaaS,3,oracle,ref_signature_call,0.033623345
10,continuous,SECaaS,3,oracle,ref_signature_call,0.028978173000000003
10,continuous,SECaaS,3,oracle,ref_signature_call,0.039025911999999996
10,continuous,SECaaS,3,oracle,ref_signature_call,0.039253626
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036230361
10,continuous,SECaaS,3,oracle,ref_signature_call,0.036880192
10,continuous,SECaaS,3,oracle,ref_signature_call,0.03781335
10,continuous,SECaaS,3,oracle,ref_signature_call,0.046283431
10,continuous,SECaaS,3,oracle,total_lifecycle,0.12624448800000002
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07444114
10,continuous,SECaaS,3,oracle,total_lifecycle,0.070140274
10,continuous,SECaaS,3,oracle,total_lifecycle,0.069763866
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06546241
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059965107000000004
10,continuous,SECaaS,3,oracle,total_lifecycle,0.061282942
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062711983
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059000726999999996
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06088659
10,continuous,SECaaS,3,oracle,total_lifecycle,0.057655647000000004
10,continuous,SECaaS,3,oracle,total_lifecycle,0.060436896
10,continuous,SECaaS,3,oracle,total_lifecycle,0.065747827
10,continuous,SECaaS,3,oracle,total_lifecycle,0.11241288299999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.078215334
10,continuous,SECaaS,3,oracle,total_lifecycle,0.063409258
10,continuous,SECaaS,3,oracle,total_lifecycle,0.063037549
10,continuous,SECaaS,3,oracle,total_lifecycle,0.064303555
10,continuous,SECaaS,3,oracle,total_lifecycle,0.061761178
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06417493
10,continuous,SECaaS,3,oracle,total_lifecycle,0.061427195
10,continuous,SECaaS,3,oracle,total_lifecycle,0.061128628
10,continuous,SECaaS,3,oracle,total_lifecycle,0.060870281
10,continuous,SECaaS,3,oracle,total_lifecycle,0.063123903
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062402852
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07576719400000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.068212813
10,continuous,SECaaS,3,oracle,total_lifecycle,0.069609517
10,continuous,SECaaS,3,oracle,total_lifecycle,0.066014122
10,continuous,SECaaS,3,oracle,total_lifecycle,0.082820089
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059197788
10,continuous,SECaaS,3,oracle,total_lifecycle,0.067466415
10,continuous,SECaaS,3,oracle,total_lifecycle,0.074674123
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062393811
10,continuous,SECaaS,3,oracle,total_lifecycle,0.05627825
10,continuous,SECaaS,3,oracle,total_lifecycle,0.071854267
10,continuous,SECaaS,3,oracle,total_lifecycle,0.077355981
10,continuous,SECaaS,3,oracle,total_lifecycle,0.087580017
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07659995700000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07007748100000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.068385765
10,continuous,SECaaS,3,oracle,total_lifecycle,0.064193367
10,continuous,SECaaS,3,oracle,total_lifecycle,0.077779564
10,continuous,SECaaS,3,oracle,total_lifecycle,0.076243036
10,continuous,SECaaS,3,oracle,total_lifecycle,0.095168249
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06944048800000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059214262
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06837011200000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.060694799
10,continuous,SECaaS,3,oracle,total_lifecycle,0.057716672000000004
10,continuous,SECaaS,3,oracle,total_lifecycle,0.057957128
10,continuous,SECaaS,3,oracle,total_lifecycle,0.058399893
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06938038299999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.076761047
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06646915
10,continuous,SECaaS,3,oracle,total_lifecycle,0.091671265
10,continuous,SECaaS,3,oracle,total_lifecycle,0.087028708
10,continuous,SECaaS,3,oracle,total_lifecycle,0.08741203
10,continuous,SECaaS,3,oracle,total_lifecycle,0.094956352
10,continuous,SECaaS,3,oracle,total_lifecycle,0.074820112
10,continuous,SECaaS,3,oracle,total_lifecycle,0.084012477
10,continuous,SECaaS,3,oracle,total_lifecycle,0.078895408
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07936488
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07242401700000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.079368989
10,continuous,SECaaS,3,oracle,total_lifecycle,0.076880213
10,continuous,SECaaS,3,oracle,total_lifecycle,0.086757993
10,continuous,SECaaS,3,oracle,total_lifecycle,0.075477498
10,continuous,SECaaS,3,oracle,total_lifecycle,0.090701375
10,continuous,SECaaS,3,oracle,total_lifecycle,0.074688222
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07219724200000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.083403132
10,continuous,SECaaS,3,oracle,total_lifecycle,0.083313554
10,continuous,SECaaS,3,oracle,total_lifecycle,0.092283929
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06928904300000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.067653777
10,continuous,SECaaS,3,oracle,total_lifecycle,0.067864957
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07586246699999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07859117500000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.067106135
10,continuous,SECaaS,3,oracle,total_lifecycle,0.077691254
10,continuous,SECaaS,3,oracle,total_lifecycle,0.09509136700000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.083868381
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062640179
10,continuous,SECaaS,3,oracle,total_lifecycle,0.063013845
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059047784
10,continuous,SECaaS,3,oracle,total_lifecycle,0.069642393
10,continuous,SECaaS,3,oracle,total_lifecycle,0.067419826
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07633123600000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.069071181
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07370434000000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.069107071
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07729554899999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.063338427
10,continuous,SECaaS,3,oracle,total_lifecycle,0.063158537
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059819797
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059201436999999996
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059973198
10,continuous,SECaaS,3,oracle,total_lifecycle,0.058249336
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062136139
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062967863
10,continuous,SECaaS,3,oracle,total_lifecycle,0.08009912799999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.111014637
10,continuous,SECaaS,3,oracle,total_lifecycle,0.073106613
10,continuous,SECaaS,3,oracle,total_lifecycle,0.068342297
10,continuous,SECaaS,3,oracle,total_lifecycle,0.061337465
10,continuous,SECaaS,3,oracle,total_lifecycle,0.056404563000000005
10,continuous,SECaaS,3,oracle,total_lifecycle,0.064464282
10,continuous,SECaaS,3,oracle,total_lifecycle,0.067247446
10,continuous,SECaaS,3,oracle,total_lifecycle,0.069208811
10,continuous,SECaaS,3,oracle,total_lifecycle,0.064067758
10,continuous,SECaaS,3,oracle,total_lifecycle,0.065392307
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059508963
10,continuous,SECaaS,3,oracle,total_lifecycle,0.062501498
10,continuous,SECaaS,3,oracle,total_lifecycle,0.059072643999999994
10,continuous,SECaaS,3,oracle,total_lifecycle,0.060317726
10,continuous,SECaaS,3,oracle,total_lifecycle,0.094178195
10,continuous,SECaaS,3,oracle,total_lifecycle,0.074721379
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07006963100000001
10,continuous,SECaaS,3,oracle,total_lifecycle,0.06686632299999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07670540699999999
10,continuous,SECaaS,3,oracle,total_lifecycle,0.07323043
10,continuous,SECaaS,4,oracle,reaction_time,0.004058775
10,continuous,SECaaS,4,oracle,reaction_time,0.08171892
10,continuous,SECaaS,4,oracle,reaction_time,0.162248605
10,continuous,SECaaS,4,oracle,reaction_time,0.240110212
10,continuous,SECaaS,4,oracle,reaction_time,0.315938798
10,continuous,SECaaS,4,oracle,reaction_time,0.398478767
10,continuous,SECaaS,4,oracle,reaction_time,0.479332678
10,continuous,SECaaS,4,oracle,reaction_time,0.5677792190000001
10,continuous,SECaaS,4,oracle,reaction_time,0.647691069
10,continuous,SECaaS,4,oracle,reaction_time,0.002388744
10,continuous,SECaaS,4,oracle,reaction_time,0.127665922
10,continuous,SECaaS,4,oracle,reaction_time,0.21956505899999998
10,continuous,SECaaS,4,oracle,reaction_time,0.289614577
10,continuous,SECaaS,4,oracle,reaction_time,0.35850857
10,continuous,SECaaS,4,oracle,reaction_time,0.432714327
10,continuous,SECaaS,4,oracle,reaction_time,0.495586426
10,continuous,SECaaS,4,oracle,reaction_time,0.556660093
10,continuous,SECaaS,4,oracle,reaction_time,0.621273395
10,continuous,SECaaS,4,oracle,reaction_time,0.6944496370000001
10,continuous,SECaaS,4,oracle,reaction_time,0.000360746
10,continuous,SECaaS,4,oracle,reaction_time,0.082686943
10,continuous,SECaaS,4,oracle,reaction_time,0.15143179
10,continuous,SECaaS,4,oracle,reaction_time,0.21503461899999998
10,continuous,SECaaS,4,oracle,reaction_time,0.279452307
10,continuous,SECaaS,4,oracle,reaction_time,0.38388304799999995
10,continuous,SECaaS,4,oracle,reaction_time,0.47798087
10,continuous,SECaaS,4,oracle,reaction_time,0.591103042
10,continuous,SECaaS,4,oracle,reaction_time,0.667097695
10,continuous,SECaaS,4,oracle,reaction_time,0.739570985
10,continuous,SECaaS,4,oracle,reaction_time,0.000797532
10,continuous,SECaaS,4,oracle,reaction_time,0.095690891
10,continuous,SECaaS,4,oracle,reaction_time,0.169823316
10,continuous,SECaaS,4,oracle,reaction_time,0.230854347
10,continuous,SECaaS,4,oracle,reaction_time,0.297924911
10,continuous,SECaaS,4,oracle,reaction_time,0.37909157099999996
10,continuous,SECaaS,4,oracle,reaction_time,0.448040413
10,continuous,SECaaS,4,oracle,reaction_time,0.511146217
10,continuous,SECaaS,4,oracle,reaction_time,0.574329566
10,continuous,SECaaS,4,oracle,reaction_time,0.6377264730000001
10,continuous,SECaaS,4,oracle,reaction_time,0.000272328
10,continuous,SECaaS,4,oracle,reaction_time,0.091591641
10,continuous,SECaaS,4,oracle,reaction_time,0.17942954
10,continuous,SECaaS,4,oracle,reaction_time,0.270789166
10,continuous,SECaaS,4,oracle,reaction_time,0.351701758
10,continuous,SECaaS,4,oracle,reaction_time,0.42708456699999997
10,continuous,SECaaS,4,oracle,reaction_time,0.508567505
10,continuous,SECaaS,4,oracle,reaction_time,0.594068982
10,continuous,SECaaS,4,oracle,reaction_time,0.680199293
10,continuous,SECaaS,4,oracle,reaction_time,0.7507548359999999
10,continuous,SECaaS,4,oracle,reaction_time,0.000650072
10,continuous,SECaaS,4,oracle,reaction_time,0.09704048400000001
10,continuous,SECaaS,4,oracle,reaction_time,0.179286223
10,continuous,SECaaS,4,oracle,reaction_time,0.28245422000000003
10,continuous,SECaaS,4,oracle,reaction_time,0.378659128
10,continuous,SECaaS,4,oracle,reaction_time,0.480501891
10,continuous,SECaaS,4,oracle,reaction_time,0.636086569
10,continuous,SECaaS,4,oracle,reaction_time,0.721237648
10,continuous,SECaaS,4,oracle,reaction_time,0.00065033
10,continuous,SECaaS,4,oracle,reaction_time,0.111840288
10,continuous,SECaaS,4,oracle,reaction_time,0.003049629
10,continuous,SECaaS,4,oracle,reaction_time,0.076382509
10,continuous,SECaaS,4,oracle,reaction_time,0.14417849200000002
10,continuous,SECaaS,4,oracle,reaction_time,0.212039857
10,continuous,SECaaS,4,oracle,reaction_time,0.273101182
10,continuous,SECaaS,4,oracle,reaction_time,0.340901403
10,continuous,SECaaS,4,oracle,reaction_time,0.40992299000000004
10,continuous,SECaaS,4,oracle,reaction_time,0.483922461
10,continuous,SECaaS,4,oracle,reaction_time,0.559554095
10,continuous,SECaaS,4,oracle,reaction_time,0.637746453
10,continuous,SECaaS,4,oracle,reaction_time,0.000833065
10,continuous,SECaaS,4,oracle,reaction_time,0.08637937700000001
10,continuous,SECaaS,4,oracle,reaction_time,0.215120213
10,continuous,SECaaS,4,oracle,reaction_time,0.319348772
10,continuous,SECaaS,4,oracle,reaction_time,0.395999052
10,continuous,SECaaS,4,oracle,reaction_time,0.491688849
10,continuous,SECaaS,4,oracle,reaction_time,0.5856170230000001
10,continuous,SECaaS,4,oracle,reaction_time,0.662935947
10,continuous,SECaaS,4,oracle,reaction_time,0.723557864
10,continuous,SECaaS,4,oracle,reaction_time,0.803722419
10,continuous,SECaaS,4,oracle,reaction_time,0.001037088
10,continuous,SECaaS,4,oracle,reaction_time,0.102634557
10,continuous,SECaaS,4,oracle,reaction_time,0.186664936
10,continuous,SECaaS,4,oracle,reaction_time,0.26949843
10,continuous,SECaaS,4,oracle,reaction_time,0.35059326700000004
10,continuous,SECaaS,4,oracle,reaction_time,0.450165335
10,continuous,SECaaS,4,oracle,reaction_time,0.551446255
10,continuous,SECaaS,4,oracle,reaction_time,0.00070219
10,continuous,SECaaS,4,oracle,reaction_time,0.130280445
10,continuous,SECaaS,4,oracle,reaction_time,0.24314031600000002
10,continuous,SECaaS,4,oracle,reaction_time,0.000226858
10,continuous,SECaaS,4,oracle,reaction_time,0.09622340800000001
10,continuous,SECaaS,4,oracle,reaction_time,0.181793017
10,continuous,SECaaS,4,oracle,reaction_time,0.257105574
10,continuous,SECaaS,4,oracle,reaction_time,0.33572209199999997
10,continuous,SECaaS,4,oracle,reaction_time,0.41526782500000003
10,continuous,SECaaS,4,oracle,reaction_time,0.490354962
10,continuous,SECaaS,4,oracle,reaction_time,0.565837566
10,continuous,SECaaS,4,oracle,reaction_time,0.645668198
10,continuous,SECaaS,4,oracle,reaction_time,0.7213402999999999
10,continuous,SECaaS,4,oracle,reaction_time,0.0015329710000000002
10,continuous,SECaaS,4,oracle,reaction_time,0.104920507
10,continuous,SECaaS,4,oracle,reaction_time,0.187804465
10,continuous,SECaaS,4,oracle,reaction_time,0.347182314
10,continuous,SECaaS,4,oracle,reaction_time,0.439575426
10,continuous,SECaaS,4,oracle,reaction_time,0.524009518
10,continuous,SECaaS,4,oracle,reaction_time,0.6016444989999999
10,continuous,SECaaS,4,oracle,reaction_time,0.6870213740000001
10,continuous,SECaaS,4,oracle,reaction_time,0.77033412
10,continuous,SECaaS,4,oracle,reaction_time,0.850541526
10,continuous,SECaaS,4,oracle,reaction_time,0.001309572
10,continuous,SECaaS,4,oracle,reaction_time,0.10059428599999999
10,continuous,SECaaS,4,oracle,reaction_time,0.20809806800000002
10,continuous,SECaaS,4,oracle,reaction_time,0.297046834
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.018243596
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011834388999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011387822
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012304468
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010595174
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009504716
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012493949
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011901764
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.0140983
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.019644693
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.014824399
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009480088999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011698579
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011445397
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009086531
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009269544
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009261165
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010734707
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011706648
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.014395436999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009847028
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008825484
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008871131999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009681490999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.019302050999999997
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009092707
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010297971000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.017292484
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010136072000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.015502482
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012559038
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008425974
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008182881999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009040983
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012232906
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009667298000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008409964
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009215591
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008556151
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.016705321000000002
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.015396532000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.013578630999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012067659000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.01207621
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010169520999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012829472000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012934788
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011021338
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008975720000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.013511868
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011947919999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.014064641
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.016935607000000002
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.016583495
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.017898881
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012617167
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008324152
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.00932882
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011851426
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.012635143
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009179073000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008323222
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008381257
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.008954226999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.009544463
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011810569
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010738368
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010909167999999999
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.018538051
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.015312367
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.010563433
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.026253173
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.011866020000000001
10,continuous,SECaaS,4,oracle,prover_addr_fetch,0.017015881
