n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,duration_s
64,20000.0,1.0,,Robot38,2,verifier,signatures_fetch,0.016910395
64,20000.0,1.0,,Robot38,2,verifier,signatures_fetch,0.0068115300000000005
64,20000.0,1.0,,Robot38,2,verifier,verify_compute,7.36e-07
64,20000.0,1.0,,Robot38,2,verifier,verify_compute,8.41e-07
64,20000.0,1.0,,Robot38,2,verifier,verify_compute,2.4780000000000002e-06
64,20000.0,1.0,,Robot38,2,verifier,verify_compute,9.99e-07
64,20000.0,1.0,,Robot38,2,verifier,verify_compute,1.822e-06
64,20000.0,1.0,,Robot38,2,verifier,verify_compute,3.947e-06
64,20000.0,1.0,,Robot38,2,verifier,result_call,0.028172089
64,20000.0,1.0,,Robot38,2,verifier,result_call,0.024708594
64,20000.0,1.0,,Robot38,2,verifier,result_call,0.028478938
64,20000.0,1.0,,Robot38,2,verifier,result_call,0.038002252
64,20000.0,1.0,,Robot38,2,verifier,result_call,0.027610226
64,20000.0,1.0,,Robot38,2,verifier,result_call,0.037729765
64,20000.0,1.0,,Robot38,2,verifier,total_lifecycle,0.032302176
64,20000.0,1.0,,Robot38,2,verifier,total_lifecycle,0.032238389
64,20000.0,1.0,,Robot38,2,verifier,total_lifecycle,0.032319473
64,20000.0,1.0,,Robot38,2,verifier,total_lifecycle,0.047652059000000004
64,20000.0,1.0,,Robot38,2,verifier,total_lifecycle,0.044546497000000004
64,20000.0,1.0,,Robot38,2,verifier,total_lifecycle,0.044595494
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,4.15771515
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,7.692005968
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,9.116753246
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,6.64613091
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,10.067204240999999
64,20000.0,1.0,,Robot38,3,prover,e2e_blockchain,5.585566441
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.014421764
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.020330142
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.01361702
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.011947787
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.018137409
64,20000.0,1.0,,Robot38,3,prover,evidence_call,0.010485099
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,4.172927883000001
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,7.708523744
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,9.128159944
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,6.662068991
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,10.083604559
64,20000.0,1.0,,Robot38,3,prover,total_lifecycle,5.6054881640000005
64,20000.0,1.0,,Robot38,3,verifier,reaction_time,0.0136012
64,20000.0,1.0,,Robot38,3,verifier,reaction_time,0.014090882
64,20000.0,1.0,,Robot38,3,verifier,reaction_time,0.005455257999999999
64,20000.0,1.0,,Robot38,3,verifier,reaction_time,0.008005873
64,20000.0,1.0,,Robot38,3,verifier,signatures_fetch,0.007348936
64,20000.0,1.0,,Robot38,3,verifier,signatures_fetch,0.008950475000000001
64,20000.0,1.0,,Robot38,3,verifier,signatures_fetch,0.002383978
64,20000.0,1.0,,Robot38,3,verifier,signatures_fetch,0.004425798999999999
64,20000.0,1.0,,Robot38,3,verifier,verify_compute,2.469e-06
64,20000.0,1.0,,Robot38,3,verifier,verify_compute,2.02e-06
64,20000.0,1.0,,Robot38,3,verifier,verify_compute,1.133e-06
64,20000.0,1.0,,Robot38,3,verifier,verify_compute,9.25e-07
64,20000.0,1.0,,Robot38,3,verifier,result_call,0.032261457
64,20000.0,1.0,,Robot38,3,verifier,result_call,0.058423609999999994
64,20000.0,1.0,,Robot38,3,verifier,result_call,0.018843764
64,20000.0,1.0,,Robot38,3,verifier,result_call,0.01880298
64,20000.0,1.0,,Robot38,3,verifier,total_lifecycle,0.039651475
64,20000.0,1.0,,Robot38,3,verifier,total_lifecycle,0.067413356
64,20000.0,1.0,,Robot38,3,verifier,total_lifecycle,0.02124928
64,20000.0,1.0,,Robot38,3,verifier,total_lifecycle,0.023264539
64,20000.0,1.0,,Robot39,1,prover,e2e_blockchain,8.641442933
64,20000.0,1.0,,Robot39,1,prover,e2e_blockchain,5.561408718
64,20000.0,1.0,,Robot39,1,prover,e2e_blockchain,7.059929817
64,20000.0,1.0,,Robot39,1,prover,e2e_blockchain,4.523940405
64,20000.0,1.0,,Robot39,1,prover,evidence_call,0.012768155
64,20000.0,1.0,,Robot39,1,prover,evidence_call,0.019465888
64,20000.0,1.0,,Robot39,1,prover,evidence_call,0.01117226
64,20000.0,1.0,,Robot39,1,prover,evidence_call,0.012749049
64,20000.0,1.0,,Robot39,1,prover,total_lifecycle,8.665327483999999
64,20000.0,1.0,,Robot39,1,prover,total_lifecycle,5.580027424
64,20000.0,1.0,,Robot39,1,prover,total_lifecycle,7.075200998000001
64,20000.0,1.0,,Robot39,1,prover,total_lifecycle,4.5560814380000005
64,20000.0,1.0,,Robot39,1,verifier,reaction_time,0.010671843
64,20000.0,1.0,,Robot39,1,verifier,reaction_time,0.014891591999999999
64,20000.0,1.0,,Robot39,1,verifier,reaction_time,0.011359188
64,20000.0,1.0,,Robot39,1,verifier,reaction_time,0.008753129
64,20000.0,1.0,,Robot39,1,verifier,reaction_time,0.024230597
64,20000.0,1.0,,Robot39,1,verifier,signatures_fetch,0.0034802789999999998
64,20000.0,1.0,,Robot39,1,verifier,signatures_fetch,0.007067858
64,20000.0,1.0,,Robot39,1,verifier,signatures_fetch,0.00346538
64,20000.0,1.0,,Robot39,1,verifier,signatures_fetch,0.017503365
64,20000.0,1.0,,Robot39,1,verifier,signatures_fetch,0.007523773
64,20000.0,1.0,,Robot39,1,verifier,verify_compute,1.9849999999999996e-06
64,20000.0,1.0,,Robot39,1,verifier,verify_compute,1.099e-06
64,20000.0,1.0,,Robot39,1,verifier,verify_compute,1.615e-06
64,20000.0,1.0,,Robot39,1,verifier,verify_compute,7.27e-07
64,20000.0,1.0,,Robot39,1,verifier,verify_compute,2.306e-06
64,20000.0,1.0,,Robot39,1,verifier,result_call,0.014315542
64,20000.0,1.0,,Robot39,1,verifier,result_call,0.040106774000000005
64,20000.0,1.0,,Robot39,1,verifier,result_call,0.020868776000000002
64,20000.0,1.0,,Robot39,1,verifier,result_call,0.023907855999999998
64,20000.0,1.0,,Robot39,1,verifier,result_call,0.020239422
64,20000.0,1.0,,Robot39,1,verifier,total_lifecycle,0.017849727000000003
64,20000.0,1.0,,Robot39,1,verifier,total_lifecycle,0.047200037
64,20000.0,1.0,,Robot39,1,verifier,total_lifecycle,0.024380876
64,20000.0,1.0,,Robot39,1,verifier,total_lifecycle,0.041445411
64,20000.0,1.0,,Robot39,1,verifier,total_lifecycle,0.027814459
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,4.6385435500000005
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,8.108100024
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,9.64467235
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,7.086060069
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,6.580150043
64,20000.0,1.0,,Robot39,2,prover,e2e_blockchain,10.034784304999999
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.02706907
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.12221579
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.011988123
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.026464690000000003
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.034241718
64,20000.0,1.0,,Robot39,2,prover,evidence_call,0.019614284000000003
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,4.652609485
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,8.121961043999999
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,9.659558168
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,7.099050938
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,6.59282693
64,20000.0,1.0,,Robot39,2,prover,total_lifecycle,10.049850127
64,20000.0,1.0,,Robot39,2,verifier,reaction_time,0.008740586
64,20000.0,1.0,,Robot39,2,verifier,reaction_time,0.008169151
64,20000.0,1.0,,Robot39,2,verifier,reaction_time,0.016857945
64,20000.0,1.0,,Robot39,2,verifier,reaction_time,0.008774326
64,20000.0,1.0,,Robot39,2,verifier,reaction_time,0.01009187
64,20000.0,1.0,,Robot39,2,verifier,reaction_time,0.002851919
64,20000.0,1.0,,Robot39,2,verifier,signatures_fetch,0.005175875999999999
64,20000.0,1.0,,Robot39,2,verifier,signatures_fetch,0.002914148
64,20000.0,1.0,,Robot39,2,verifier,signatures_fetch,0.004188468
64,20000.0,1.0,,Robot39,2,verifier,signatures_fetch,0.002601517
64,20000.0,1.0,,Robot39,2,verifier,signatures_fetch,0.006997018
64,20000.0,1.0,,Robot39,2,verifier,signatures_fetch,0.0021679200000000003
64,20000.0,1.0,,Robot39,2,verifier,verify_compute,1.956e-06
64,20000.0,1.0,,Robot39,2,verifier,verify_compute,2.1510000000000002e-06
64,20000.0,1.0,,Robot39,2,verifier,verify_compute,1.1410000000000002e-06
64,20000.0,1.0,,Robot39,2,verifier,verify_compute,9.98e-07
64,20000.0,1.0,,Robot39,2,verifier,verify_compute,1.4239999999999998e-06
64,20000.0,1.0,,Robot39,2,verifier,verify_compute,2.1570000000000003e-06
64,20000.0,1.0,,Robot39,2,verifier,result_call,0.015572406
64,20000.0,1.0,,Robot39,2,verifier,result_call,0.013339192000000001
64,20000.0,1.0,,Robot39,2,verifier,result_call,0.011424239999999999
64,20000.0,1.0,,Robot39,2,verifier,result_call,0.013891702
64,20000.0,1.0,,Robot39,2,verifier,result_call,0.026443165
64,20000.0,1.0,,Robot39,2,verifier,result_call,0.018311035
64,20000.0,1.0,,Robot39,2,verifier,total_lifecycle,0.020795753
64,20000.0,1.0,,Robot39,2,verifier,total_lifecycle,0.016301438999999997
64,20000.0,1.0,,Robot39,2,verifier,total_lifecycle,0.0156233
64,20000.0,1.0,,Robot39,2,verifier,total_lifecycle,0.016521823999999997
64,20000.0,1.0,,Robot39,2,verifier,total_lifecycle,0.03348092
64,20000.0,1.0,,Robot39,2,verifier,total_lifecycle,0.020511378
64,20000.0,1.0,,Robot39,3,prover,e2e_blockchain,4.188410063999999
64,20000.0,1.0,,Robot39,3,prover,e2e_blockchain,7.671698948
64,20000.0,1.0,,Robot39,3,prover,e2e_blockchain,5.171178195
64,20000.0,1.0,,Robot39,3,prover,e2e_blockchain,4.630140015
64,20000.0,1.0,,Robot39,3,prover,e2e_blockchain,8.125419926
64,20000.0,1.0,,Robot39,3,prover,evidence_call,0.017233958
64,20000.0,1.0,,Robot39,3,prover,evidence_call,0.021239874
64,20000.0,1.0,,Robot39,3,prover,evidence_call,0.022820925
64,20000.0,1.0,,Robot39,3,prover,evidence_call,0.011645626
64,20000.0,1.0,,Robot39,3,prover,evidence_call,0.141692495
64,20000.0,1.0,,Robot39,3,prover,total_lifecycle,4.206119727
64,20000.0,1.0,,Robot39,3,prover,total_lifecycle,7.689811995
64,20000.0,1.0,,Robot39,3,prover,total_lifecycle,5.187792715
64,20000.0,1.0,,Robot39,3,prover,total_lifecycle,4.643804392
64,20000.0,1.0,,Robot39,3,prover,total_lifecycle,8.137594485
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.011156166
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.005514462
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.023138238000000002
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.016027702
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.0077374489999999995
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.035406557
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.007457381
64,20000.0,1.0,,Robot39,3,verifier,reaction_time,0.012383413
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.00760532
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.003801656
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.003216697
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.008336401
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.007041391
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.008134442
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.0049223800000000005
64,20000.0,1.0,,Robot39,3,verifier,signatures_fetch,0.002789657
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,8.68e-07
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,1.705e-06
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,8.310000000000001e-07
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,9.529999999999999e-07
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,1.9189999999999998e-06
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,8.99e-07
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,1.1640000000000002e-06
64,20000.0,1.0,,Robot39,3,verifier,verify_compute,8.319999999999999e-07
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.019232555000000002
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.018714963
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.021148213
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.030026478000000002
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.02760084
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.026486205999999998
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.026221961000000002
64,20000.0,1.0,,Robot39,3,verifier,result_call,0.021733758000000002
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.026878471
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.022546572
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.024376540999999998
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.03837852
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.034670164999999996
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.034631863000000006
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.031162665
64,20000.0,1.0,,Robot39,3,verifier,total_lifecycle,0.024544094000000002
64,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,11.288317381999999
64,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,10.261183578
64,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,11.752974381
64,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,9.260913603
64,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,10.702912139
64,20000.0,1.0,,Robot4,1,prover,evidence_call,0.008557979
64,20000.0,1.0,,Robot4,1,prover,evidence_call,0.00765452
64,20000.0,1.0,,Robot4,1,prover,evidence_call,0.00859885
64,20000.0,1.0,,Robot4,1,prover,evidence_call,0.01389932
64,20000.0,1.0,,Robot4,1,prover,evidence_call,0.013397575
64,20000.0,1.0,,Robot4,1,prover,total_lifecycle,11.299255478
64,20000.0,1.0,,Robot4,1,prover,total_lifecycle,10.281919277
64,20000.0,1.0,,Robot4,1,prover,total_lifecycle,11.769476914999998
64,20000.0,1.0,,Robot4,1,prover,total_lifecycle,9.283867501000001
64,20000.0,1.0,,Robot4,1,prover,total_lifecycle,10.724284476000001
64,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.01519848
64,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.010671128
64,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.012967372
64,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.015934343
64,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.008906414
64,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.003180184
64,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.050114039
64,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.006436367
64,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.00401021
64,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.017415804
64,20000.0,1.0,,Robot4,1,verifier,verify_compute,7.48e-07
64,20000.0,1.0,,Robot4,1,verifier,verify_compute,8.930000000000001e-07
64,20000.0,1.0,,Robot4,1,verifier,verify_compute,9.48e-07
64,20000.0,1.0,,Robot4,1,verifier,verify_compute,9.44e-07
64,20000.0,1.0,,Robot4,1,verifier,verify_compute,9.13e-07
64,20000.0,1.0,,Robot4,1,verifier,result_call,0.026057979
64,20000.0,1.0,,Robot4,1,verifier,result_call,0.031514657
64,20000.0,1.0,,Robot4,1,verifier,result_call,0.031445315
64,20000.0,1.0,,Robot4,1,verifier,result_call,0.024038626
64,20000.0,1.0,,Robot4,1,verifier,result_call,0.021663724
64,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.029260772
64,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.081666863
64,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.037919172
64,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.028068624
64,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.03910334
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,8.8159051
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,10.300218839
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,7.8284065
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,11.279315280999999
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,6.800689923
64,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,10.240593145
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.035657609
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.010176847000000001
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.01050534
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.017740366
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.026436372
64,20000.0,1.0,,Robot4,2,prover,evidence_call,0.024138527
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,8.832445933999999
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,10.318774077
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,7.846939559
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,11.291111699
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,6.816853649
64,20000.0,1.0,,Robot4,2,prover,total_lifecycle,10.258671737999999
64,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.004734718
64,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.023233823
64,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.010030048000000001
64,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.020946266
64,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.009264087999999998
64,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.003575696
64,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.004168217
64,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.004814228
64,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.009335741
64,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.00475563
64,20000.0,1.0,,Robot4,2,verifier,verify_compute,1.4319999999999998e-06
64,20000.0,1.0,,Robot4,2,verifier,verify_compute,1.091e-06
64,20000.0,1.0,,Robot4,2,verifier,verify_compute,2.2499999999999996e-06
64,20000.0,1.0,,Robot4,2,verifier,verify_compute,9.84e-07
64,20000.0,1.0,,Robot4,2,verifier,verify_compute,4.131e-06
64,20000.0,1.0,,Robot4,2,verifier,result_call,0.019622986999999998
64,20000.0,1.0,,Robot4,2,verifier,result_call,0.023907643
64,20000.0,1.0,,Robot4,2,verifier,result_call,0.02858076
64,20000.0,1.0,,Robot4,2,verifier,result_call,0.036873721000000005
64,20000.0,1.0,,Robot4,2,verifier,result_call,0.037637619000000004
64,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.023230143999999998
64,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.028368809
64,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.033425419
64,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.04622925
64,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.042474975
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,4.329018921
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,9.786945922000001
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,11.251064764
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,8.79644551
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,10.229701373
64,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,7.720396732
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.024709731000000002
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.022941436
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.014840477999999999
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.014295328
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.016990117000000002
64,20000.0,1.0,,Robot4,3,prover,evidence_call,0.031731921
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,4.347376357
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,9.804325207
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,11.271265290999999
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,8.818032753999999
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,10.248993905999999
64,20000.0,1.0,,Robot4,3,prover,total_lifecycle,7.740412385
64,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.009768335999999999
64,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.00595062
64,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.014216556
64,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.009807963000000001
64,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.01046639
64,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.003837596
64,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.006977077000000001
64,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.001826813
64,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.003815483
64,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.008852717
64,20000.0,1.0,,Robot4,3,verifier,verify_compute,7.35e-07
64,20000.0,1.0,,Robot4,3,verifier,verify_compute,6.58e-07
64,20000.0,1.0,,Robot4,3,verifier,verify_compute,8.85e-07
64,20000.0,1.0,,Robot4,3,verifier,verify_compute,1.25e-06
64,20000.0,1.0,,Robot4,3,verifier,verify_compute,1.267e-06
64,20000.0,1.0,,Robot4,3,verifier,result_call,0.0022982230000000003
64,20000.0,1.0,,Robot4,3,verifier,result_call,0.017673004
64,20000.0,1.0,,Robot4,3,verifier,result_call,0.011281421
64,20000.0,1.0,,Robot4,3,verifier,result_call,0.018857617
64,20000.0,1.0,,Robot4,3,verifier,result_call,0.025595641
64,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.0061739920000000005
64,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.02467809
64,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.013138443999999999
64,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.022699728
64,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.034475372
64,20000.0,1.0,,Robot40,1,prover,e2e_blockchain,10.583261117
64,20000.0,1.0,,Robot40,1,prover,e2e_blockchain,8.137624538
64,20000.0,1.0,,Robot40,1,prover,e2e_blockchain,11.569704088
64,20000.0,1.0,,Robot40,1,prover,e2e_blockchain,5.081145083
64,20000.0,1.0,,Robot40,1,prover,evidence_call,0.017449888
64,20000.0,1.0,,Robot40,1,prover,evidence_call,0.017178706999999998
64,20000.0,1.0,,Robot40,1,prover,evidence_call,0.011703057
64,20000.0,1.0,,Robot40,1,prover,evidence_call,0.010164068
64,20000.0,1.0,,Robot40,1,prover,total_lifecycle,10.596997864999999
64,20000.0,1.0,,Robot40,1,prover,total_lifecycle,8.151906082
64,20000.0,1.0,,Robot40,1,prover,total_lifecycle,11.584553460999999
64,20000.0,1.0,,Robot40,1,prover,total_lifecycle,5.100817939
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.003062263
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.00517313
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.006889247
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.00765612
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.005304656
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.01122414
64,20000.0,1.0,,Robot40,1,verifier,reaction_time,0.00420633
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.004403593
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.008247830999999999
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.001813236
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.0027877049999999997
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.005134703
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.007613231
64,20000.0,1.0,,Robot40,1,verifier,signatures_fetch,0.005770025999999999
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,2.247e-06
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,2.232e-06
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,1.3910000000000001e-06
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,1.594e-06
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,1.3259999999999999e-06
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,1.274e-06
64,20000.0,1.0,,Robot40,1,verifier,verify_compute,1.918e-06
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.011041034
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.01445594
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.011607684
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.035183084
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.025090387
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.018973544000000002
64,20000.0,1.0,,Robot40,1,verifier,result_call,0.013724888999999999
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.0154692
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.022750005
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.013463241
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.037995529
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.030261883
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.026604409
64,20000.0,1.0,,Robot40,1,verifier,total_lifecycle,0.019546064000000002
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,4.739512949
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,6.199194686
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,11.640648347
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,9.176435847999999
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,10.639889064
64,20000.0,1.0,,Robot40,2,prover,e2e_blockchain,6.152514125
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.016844076
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.011970948
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.017244575
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.014708075
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.013222089999999999
64,20000.0,1.0,,Robot40,2,prover,evidence_call,0.010798759
