n_robots,mode,variant,ssp_s,iterqu,cpu_limit,participant,participant_group,role,metric,run_count,mean_s,std_s,min_s,max_s,median_s,p25_s,p75_s
32,startup,,,,,Robot18,Robot,prover,evidence_call,5,0.04012071960000001,0.05413985721864476,0.009245279,0.135395957,0.01299026,0.010012837,0.032959265
32,startup,,,,,Robot18,Robot,prover,total_lifecycle,5,4.9606176714,2.300934675046757,2.291107751,8.253202761,4.475201302,3.6742707759999997,6.1093057669999995
32,startup,,,,,Robot19,Robot,prover,e2e_blockchain,5,5.6955824336,2.50560704708651,2.254317267,8.188488314,5.610764585,4.4073913110000005,8.016950691
32,startup,,,,,Robot19,Robot,prover,evidence_call,5,0.0396247862,0.05287054668810047,0.011421802,0.13397961,0.018320997,0.013779322,0.0206222
32,startup,,,,,Robot19,Robot,prover,total_lifecycle,5,5.7270995098,2.50446340134143,2.288473321,8.224427409,5.637257979,4.441439999999999,8.04389884
32,startup,,,,,Robot2,Robot,prover,e2e_blockchain,5,5.0056557886,1.7300710167577278,2.313635206,6.4387357220000005,5.6894301480000005,4.283552231,6.302925636
32,startup,,,,,Robot2,Robot,prover,evidence_call,5,0.022939555,0.02131318658327115,0.007166509,0.057356919,0.010398814,0.009695447,0.030080086000000002
32,startup,,,,,Robot2,Robot,prover,total_lifecycle,5,5.0447157804,1.7295903486921254,2.354761633,6.475400147,5.7239479300000005,4.321412859,6.348056333000001
32,startup,,,,,Robot20,Robot,prover,e2e_blockchain,5,4.9031840872000005,2.2609927214331025,2.4165616610000002,8.191791732,4.227348452999999,3.618346153,6.061872437
32,startup,,,,,Robot20,Robot,prover,evidence_call,5,0.07260218,0.11626864850957014,0.012812054,0.280376935,0.021523242,0.020687244,0.027611425000000002
32,startup,,,,,Robot20,Robot,prover,total_lifecycle,5,4.9333230178,2.2637818120115227,2.442771339,8.232518653,4.251567849,3.657762216,6.081995032
32,startup,,,,,Robot21,Robot,prover,e2e_blockchain,5,5.681241416000001,2.5045583498232293,2.223648699,8.148081354,5.628948181,4.399393086,8.00613576
32,startup,,,,,Robot21,Robot,prover,evidence_call,5,0.0405674918,0.0537359405932154,0.010427174,0.13636017,0.018815373,0.014825339,0.022409403
32,startup,,,,,Robot21,Robot,prover,total_lifecycle,5,5.7119176346,2.503208444675577,2.265235403,8.188707625,5.647262789,4.424921392,8.033460964
32,startup,,,,,Robot22,Robot,prover,e2e_blockchain,5,5.2429576326000005,3.240891040969119,2.1470289069999997,10.075665357,5.596371862,2.3587980980000003,6.036923939
32,startup,,,,,Robot22,Robot,prover,evidence_call,5,0.0285088512,0.036739121308569364,0.008811387,0.094073339,0.012384895,0.011395333,0.015879301999999998
32,startup,,,,,Robot22,Robot,prover,total_lifecycle,5,5.2828450062000005,3.233146973733119,2.234740741,10.115992005,5.630264223,2.377006628,6.056221434
32,startup,,,,,Robot23,Robot,prover,e2e_blockchain,5,4.8736687262,3.3083727702170935,2.212940026,10.11747413,3.589186524,2.392530755,6.056212196000001
32,startup,,,,,Robot23,Robot,prover,evidence_call,5,0.0708044314,0.09744252134509557,0.019896076000000002,0.24441569200000002,0.028380074,0.020046761,0.041283554
32,startup,,,,,Robot23,Robot,prover,total_lifecycle,5,4.9008845674,3.3123806029118836,2.239299795,10.154489657000001,3.612925255,2.419382235,6.078325895
32,startup,,,,,Robot24,Robot,prover,e2e_blockchain,5,6.084474611599999,2.517200109851772,3.598838077,10.133094100000001,6.110121873,4.4204049219999995,6.159914086
32,startup,,,,,Robot24,Robot,prover,evidence_call,5,0.0299462488,0.0399001230952199,0.008778936,0.101147402,0.012225564,0.011113175,0.016466167
32,startup,,,,,Robot24,Robot,prover,total_lifecycle,5,6.1134821448,2.5216607249079677,3.6278831,10.172426662,6.138972109,4.447152976,6.180975877
32,startup,,,,,Robot25,Robot,prover,e2e_blockchain,5,4.8938187016,2.2971625202659234,2.201875604,8.14927258,4.417364502000001,3.6189320240000002,6.081648798
32,startup,,,,,Robot25,Robot,prover,evidence_call,5,0.0396744046,0.054735343039037085,0.008711938999999998,0.137132911,0.016736882,0.012786615,0.023003675999999997
32,startup,,,,,Robot25,Robot,prover,total_lifecycle,5,4.9194743526,2.2958729734467345,2.222242171,8.174399747,4.44120254,3.6585691000000002,6.1009582049999995
32,startup,,,,,Robot26,Robot,prover,e2e_blockchain,5,4.8767725423999995,2.2949617362242742,2.2174454150000003,8.141024683,4.380856087,3.579658085,6.064878442
32,startup,,,,,Robot26,Robot,prover,evidence_call,5,0.0426911794,0.0642391525536054,0.009623746,0.157427557,0.015490005999999999,0.011885843,0.019028745
32,startup,,,,,Robot26,Robot,prover,total_lifecycle,5,4.9063211516,2.298836920094981,2.248625441,8.180939095,4.408790039,3.602143521,6.091107662000001
32,startup,,,,,Robot27,Robot,prover,e2e_blockchain,5,4.857756237,3.316986662847857,2.1575923809999997,10.116755149000001,3.5968070630000004,2.388181403,6.029445189
32,startup,,,,,Robot27,Robot,prover,evidence_call,5,0.06128891439999999,0.10225749915317146,0.009577448,0.244066452,0.016130341000000003,0.015566169000000001,0.021104162
32,startup,,,,,Robot27,Robot,prover,total_lifecycle,5,4.8867412698,3.3196238792599764,2.1819311630000002,10.151111242999999,3.6327335429999996,2.413902935,6.054027465
32,startup,,,,,Robot28,Robot,prover,e2e_blockchain,5,6.0652046402,2.521095941268606,3.580284604,10.116245317,6.091843326,4.383164186,6.154485768
32,startup,,,,,Robot28,Robot,prover,evidence_call,5,0.0320804732,0.03288667818980916,0.00961045,0.089204014,0.017586223,0.013490486000000001,0.030511193
32,startup,,,,,Robot28,Robot,prover,total_lifecycle,5,6.0884192254,2.5212912297705596,3.604125512,10.138199396,6.113821979,4.401601063,6.1843481769999995
32,startup,,,,,Robot29,Robot,prover,e2e_blockchain,5,4.8425785394,3.3221294314183427,2.167101502,10.100092044,3.5783039239999996,2.3289858089999997,6.0384094180000005
32,startup,,,,,Robot29,Robot,prover,evidence_call,5,0.05815310419999999,0.09288292378741299,0.013967802999999999,0.224280928,0.017744002999999998,0.016546578,0.018226209
32,startup,,,,,Robot29,Robot,prover,total_lifecycle,5,4.8722348972,3.326250368038501,2.18986488,10.136741675,3.6145577469999997,2.354368129,6.0656420550000005
32,startup,,,,,Robot3,Robot,prover,e2e_blockchain,5,5.757471891,0.8701727627336164,4.2881170840000005,6.434866874,6.088466601,5.6755979850000005,6.3003109109999995
32,startup,,,,,Robot3,Robot,prover,evidence_call,5,0.017459851000000002,0.00822367678873702,0.010744949,0.028296894000000003,0.011973824000000001,0.011938672,0.024344916
32,startup,,,,,Robot3,Robot,prover,total_lifecycle,5,5.8036783476,0.8788353071619307,4.317182477,6.467792161999999,6.192553931,5.709384396000001,6.3314787720000005
32,startup,,,,,Robot30,Robot,prover,e2e_blockchain,5,5.239731317,3.0275526105905395,2.3283141759999997,10.109181201,4.180457843,3.5757606209999997,6.004942744
32,startup,,,,,Robot30,Robot,prover,evidence_call,5,0.0294669746,0.03524479532274967,0.009703345,0.092339742,0.01596592,0.013146575,0.016179291
32,startup,,,,,Robot30,Robot,prover,total_lifecycle,5,5.2701139818,3.031842891957898,2.3499595789999996,10.149564565,4.2152481040000005,3.611622235,6.024175426
32,startup,,,,,Robot31,Robot,prover,e2e_blockchain,5,5.2519614858,3.045171267440391,2.193530957,10.107738559,4.359282168,3.5843879480000003,6.014867797
32,startup,,,,,Robot31,Robot,prover,evidence_call,5,0.0323432744,0.045698266658105044,0.009772678000000002,0.113920319,0.010924291000000001,0.010092760999999999,0.017006322999999997
32,startup,,,,,Robot31,Robot,prover,total_lifecycle,5,5.2771297906,3.049438003347534,2.214945769,10.142719707,4.380423252,3.613363273,6.034196952
32,startup,,,,,Robot32,Robot,prover,e2e_blockchain,5,4.8337243462,3.3160591266403507,2.169498756,10.094341176,3.569745473,2.3334651170000003,6.001571209
32,startup,,,,,Robot32,Robot,prover,evidence_call,5,0.0307702148,0.04214922159813568,0.008533021,0.106072784,0.013404793,0.011811953,0.014028523
32,startup,,,,,Robot32,Robot,prover,total_lifecycle,5,4.8581859824,3.321954587701459,2.1893299489999998,10.131274901000001,3.593010617,2.356163889,6.021150555999999
32,startup,,,,,Robot4,Robot,prover,e2e_blockchain,5,4.5897864922,2.139283284972967,2.253814746,6.440883284,5.69312236,2.278780377,6.282331694000001
32,startup,,,,,Robot4,Robot,prover,evidence_call,5,0.0393199374,0.04004781379196303,0.012064288,0.110182372,0.025624109,0.021531959,0.027196959
32,startup,,,,,Robot4,Robot,prover,total_lifecycle,5,4.6379848634,2.123439575200849,2.3170062509999996,6.47491657,5.73161276,2.346626192,6.3197625440000005
32,startup,,,,,Robot5,Robot,prover,e2e_blockchain,5,5.005852791600001,1.735468646373961,2.309238394,6.439916406,5.701033153,4.2709832180000005,6.308092787
32,startup,,,,,Robot5,Robot,prover,evidence_call,5,0.0191598556,0.01422657247713244,0.009256941,0.043661158,0.01355012,0.010230845,0.019100214
32,startup,,,,,Robot5,Robot,prover,total_lifecycle,5,5.0389164752,1.7322365132481614,2.346929705,6.470525092,5.7241637700000005,4.308806676000001,6.3441571329999995
32,startup,,,,,Robot6,Robot,prover,e2e_blockchain,5,4.1930556404,2.0403186403201587,2.294431156,6.418445639,3.696696725,2.2987475049999997,6.256957177
32,startup,,,,,Robot6,Robot,prover,evidence_call,5,0.05488149360000001,0.038511935193379025,0.017859293999999998,0.11589159600000001,0.047410097,0.028629054,0.064617427
32,startup,,,,,Robot6,Robot,prover,total_lifecycle,5,4.2300083612,2.040534290495393,2.3326002939999997,6.455718193,3.7338967,2.333891558,6.293935061
32,startup,,,,,Robot7,Robot,prover,e2e_blockchain,5,4.158527628,1.3273501168050028,2.4494801670000004,6.123777296,4.270573045,3.671066943,4.277740689
32,startup,,,,,Robot7,Robot,prover,evidence_call,5,0.0332354706,0.022513255193989945,0.009594080999999999,0.063807586,0.038613876,0.012432825,0.041728985
32,startup,,,,,Robot7,Robot,prover,total_lifecycle,5,4.190196584600001,1.329200317961921,2.478516642,6.159750999,4.296696885,3.7076974249999997,4.308320972000001
32,startup,,,,,Robot8,Robot,prover,e2e_blockchain,5,3.7990877085999997,1.4889235247284633,2.252534791,5.687580773,4.275101128,2.306545451,4.4736764
32,startup,,,,,Robot8,Robot,prover,evidence_call,5,0.0444441936,0.050426766116003184,0.018537037000000003,0.13447985499999998,0.023702418000000003,0.019403555,0.026098102999999997
32,startup,,,,,Robot8,Robot,prover,total_lifecycle,5,3.8405593872,1.4805830258714732,2.3265455740000003,5.715225824,4.31761186,2.330047933,4.513365745
32,startup,,,,,Robot9,Robot,prover,e2e_blockchain,5,3.8000535134000004,1.486752646491901,2.280365413,5.68787369,4.269613616,2.286432104,4.4759827439999995
32,startup,,,,,Robot9,Robot,prover,evidence_call,5,0.0461465004,0.051038786378590606,0.015111946,0.135386389,0.020668837,0.017367593,0.042197737
32,startup,,,,,Robot9,Robot,prover,total_lifecycle,5,3.8346280852,1.4856804260265202,2.3078110379999996,5.715906052999999,4.307584052,2.327162007,4.5146772760000005
32,startup,,,,,SECaaS,SECaaS,oracle,db_lookup,5,0.00133040101875,0.00025794929986610807,0.00111305290625,0.0017629815,0.00129940403125,0.0011550573125,0.00132150934375
32,startup,,,,,SECaaS,SECaaS,oracle,prover_addr_fetch,5,0.0162708913125,0.006178458524955011,0.0118399451875,0.026866147,0.01432716675,0.01214615865625,0.01617503896875
32,startup,,,,,SECaaS,SECaaS,oracle,reaction_time,5,1.7704681805,0.7853673219214095,0.9127935675000001,2.92517170825,1.4645428799375,1.38463988153125,2.16519286528125
32,startup,,,,,SECaaS,SECaaS,oracle,ref_signature_call,3,0.04862831647098039,0.01772935180111676,0.033436047499999996,0.06810831135294117,0.04434059056,0.03888831902999999,0.05622445095647058
32,startup,,,,,SECaaS,SECaaS,oracle,total_lifecycle,3,0.09371154943411764,0.03650014121898814,0.062259156499999996,0.13373425888235294,0.08514123292,0.07370019471,0.10943774590117647
32,startup,,,,,SECaaS,SECaaS,verifier,reaction_time,5,1.5581185199932739,0.750192996556448,0.4310603927142857,2.3206255962,1.4645428799375,1.4091708658333333,2.16519286528125
32,startup,,,,,SECaaS,SECaaS,verifier,result_call,5,0.059278261846011905,0.03224388221922675,0.0366981820625,0.11521044146666666,0.05185696684375,0.038277808,0.054347910857142856
32,startup,,,,,SECaaS,SECaaS,verifier,signatures_fetch,5,0.01618201185732143,0.008218203371981644,0.010143729843750001,0.0301702922,0.014584837142857143,0.0102404166,0.0157707835
32,startup,,,,,SECaaS,SECaaS,verifier,total_lifecycle,5,0.12996035767619046,0.07046048701793904,0.0796523555625,0.25160281246666666,0.11553542143750001,0.0827504172,0.12026078171428571
32,startup,,,,,SECaaS,SECaaS,verifier,verify_compute,5,1.5190083333333331e-06,6.111513228778084e-07,1.0947999999999999e-06,2.571866666666667e-06,1.31259375e-06,1.11578125e-06,1.4999999999999998e-06
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,prover,e2e_blockchain,5,9.193358991566667,0.3010089136644662,8.885788734,9.499928907333333,9.200598416833333,8.895477668500002,9.485001231166667
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,prover,evidence_call,5,0.01857094163333333,0.00493208969420043,0.012889643999999999,0.023476119166666667,0.019051271999999998,0.014208312,0.023229361
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,prover,total_lifecycle,5,9.228993610666667,0.3084957623927374,8.917475962,9.553347454666666,9.235793651666667,8.920686926,9.517664059
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,reaction_time,5,0.012061969350555556,0.004559000481267563,0.0074832996,0.01857118911111111,0.011762237,0.008214716166666665,0.014278404875000001
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,result_call,5,0.023990316371111108,0.0034060359422240756,0.020990208599999997,0.029031347,0.022284792222222224,0.02169816083333333,0.025947073199999997
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,signatures_fetch,5,0.00594040911,0.002264964471024883,0.0041489972,0.009674681833333334,0.00498061225,0.004458450599999999,0.006439303666666667
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,total_lifecycle,5,0.029996117452777776,0.0031723203826116435,0.0255178866,0.034072597875,0.0301670984,0.02878365422222222,0.031439350166666664
64,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,verify_compute,5,4.0413222222222224e-07,7.77392216339147e-08,3.3611111111111115e-07,5.3125e-07,3.704e-07,3.604e-07,4.2250000000000003e-07
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,prover,e2e_blockchain,5,8.31685861415,1.0171559601377067,7.13470078975,9.8089562555,8.4525036955,7.6485889170000005,8.539543412999999
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,prover,evidence_call,5,0.020895267266666667,0.006002829518291071,0.013086273,0.0292652035,0.0201441135,0.0184886435,0.023492102833333334
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,prover,total_lifecycle,5,8.364261957983334,1.0157732698966464,7.173443669749999,9.858951930166667,8.4999465115,7.7202080481666675,8.568759630333334
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,reaction_time,5,0.01374725787142857,0.0032110241835617364,0.0095269645,0.016965226857142857,0.013843701,0.011684558125,0.016715838875
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,result_call,5,0.023609488057142858,0.0030341874497942303,0.018520404,0.02619747175,0.024641965285714284,0.02332294175,0.0253646575
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,signatures_fetch,5,0.005151490321428571,0.0009441607452753141,0.0044662255000000005,0.006729490124999999,0.004769871875,0.00448983225,0.005302031857142857
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,total_lifecycle,5,0.028833414190476192,0.003568880719546191,0.023107709166666667,0.03214358175,0.030005423285714285,0.02786458975,0.031045767000000002
64,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,verify_compute,5,4.1061309523809524e-07,3.323284278494937e-08,3.5575e-07,4.36125e-07,4.22e-07,4.0433333333333334e-07,4.3485714285714284e-07
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,prover,e2e_blockchain,5,8.864455535266666,0.9583303926616286,7.7722854754999995,10.1095168475,8.8618970505,8.111325679333333,9.4672526235
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,prover,evidence_call,5,0.01978011695,0.003332825775090808,0.016219842333333335,0.024794605166666667,0.018428388166666667,0.01818326125,0.02127448783333333
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,prover,total_lifecycle,5,8.9059189306,0.950329988008795,7.827124003333334,10.1425907985,8.900719984666667,8.15590708,9.503252786500001
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,reaction_time,5,0.012575883591666667,0.0035008629129048494,0.00769284325,0.0163806365,0.01226709,0.011073224375,0.015465623833333336
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,result_call,5,0.024805515233333332,0.004047303784706208,0.017927774,0.028693059000000003,0.0258971785,0.025517710666666665,0.025991854
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,signatures_fetch,5,0.005276266758333333,0.0014582032789428171,0.00413262725,0.0069318845,0.004350695625,0.00415750025,0.006808626166666666
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,total_lifecycle,5,0.03013518921666667,0.004977044628164672,0.022132046750000002,0.035559487833333334,0.03030162225,0.030185318250000003,0.032497471
64,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,verify_compute,5,4.1125833333333333e-07,3.557096779678618e-08,3.53375e-07,4.51e-07,4.1675e-07,4.1433333333333335e-07,4.208333333333333e-07
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,prover,e2e_blockchain,5,9.353990438966665,1.1881607010448025,8.1778637465,11.29082819,9.1638183085,8.672888837499999,9.464553112333334
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,prover,evidence_call,5,0.0234759685,0.0058515991619509196,0.019726637499999998,0.033787951000000004,0.02096172933333333,0.0204383115,0.022465213166666664
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,prover,total_lifecycle,5,9.399109526833334,1.1897714222015348,8.210372967833333,11.339310396,9.2085758645,8.737117364666666,9.500171041166666
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,reaction_time,5,0.012889256046507935,0.003756313959892777,0.00967275725,0.019054688833333333,0.012433140799999999,0.010099143571428573,0.013186549777777778
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,result_call,5,0.027723994604920633,0.006950458111685202,0.020270578285714286,0.03750718475,0.027557589599999998,0.02219239588888889,0.0310922245
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,signatures_fetch,5,0.00629057825984127,0.0018730938908762555,0.003979459571428571,0.008260282166666667,0.0071325052,0.00462985725,0.007450787111111111
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,total_lifecycle,5,0.0340756012384127,0.007240110008223974,0.024306258714285715,0.0422085725,0.0347528732,0.029698564444444447,0.039411737333333335
64,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,verify_compute,5,3.388755555555555e-07,2.5145053756058282e-08,3.161111111111111e-07,3.7859999999999996e-07,3.28e-07,3.236666666666666e-07,3.48e-07
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,prover,e2e_blockchain,5,8.67115954202,0.8813146460695171,7.181471372000001,9.467836551333333,8.878082037166667,8.699682423599999,9.128725326
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,prover,evidence_call,5,0.016053870126666668,0.003105208124459353,0.0110117695,0.019449997333333333,0.016309774833333332,0.016209841166666666,0.0172879678
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,prover,total_lifecycle,5,8.712608988893333,0.879528368585673,7.225371084000001,9.508876594333332,8.911594272,8.749147267800002,9.168055726333334
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,reaction_time,5,0.012012899464761905,0.001563984685817794,0.009649463999999998,0.013636688333333334,0.012532005333333334,0.0113269648,0.012919374857142858
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,result_call,5,0.027108692955238094,0.004128469840557457,0.02299118414285714,0.03314469,0.0264272108,0.023886307833333332,0.029094072
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,signatures_fetch,5,0.004853813512380952,0.0009295958404396018,0.004083368666666667,0.006443872,0.004513357666666666,0.0043861818,0.004842287428571429
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,total_lifecycle,5,0.03202269370761905,0.004876771101451229,0.02790124657142857,0.03964555016666667,0.030884839799999998,0.028016964000000002,0.033664868
64,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,verify_compute,5,3.372619047619048e-07,4.811883555948655e-08,2.871666666666666e-07,4.026666666666666e-07,3.4914285714285714e-07,2.9233333333333334e-07,3.55e-07
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,prover,e2e_blockchain,5,9.309509383533333,1.1026116880249612,7.8132670675,10.629302958333334,9.153267092333333,8.842348516666666,10.109361282833333
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,prover,evidence_call,5,0.02000831623333333,0.00673956236312597,0.014003315,0.03139471733333333,0.017689875833333334,0.01675773683333333,0.020195936166666668
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,prover,total_lifecycle,5,9.351015014866666,1.0997412671643685,7.853950173833333,10.665688275333332,9.188162589166668,8.8983223475,10.1489516885
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,reaction_time,5,0.015286386938095236,0.0029660925790490024,0.012063142833333334,0.019654876666666665,0.014419181857142856,0.013577793833333332,0.0167169395
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,result_call,5,0.028980618973809526,0.005513493003614781,0.025388623285714285,0.0386774565,0.027263076833333334,0.025764917499999998,0.02780902075
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,signatures_fetch,5,0.005397775547619048,0.0011432461339820192,0.004271796666666667,0.006977942571428571,0.0055765345,0.004296756,0.005865848
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,total_lifecycle,5,0.03443949355238095,0.005806635274443817,0.030137814333333332,0.044598093166666665,0.03241878042857143,0.03159269783333333,0.033450082
64,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,verify_compute,5,3.828738095238095e-07,4.672016764338342e-08,3.432857142857143e-07,4.625e-07,3.7575e-07,3.556666666666667e-07,3.771666666666667e-07
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,prover,e2e_blockchain,5,8.645034176466666,0.5405826630728431,7.805127878166666,9.1722326525,8.786878037500001,8.455856696333333,9.005075617833334
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,prover,evidence_call,5,0.0232197746,0.005629297731123635,0.014007435333333334,0.029406459666666666,0.02427525,0.02367624583333333,0.024733482166666668
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,prover,total_lifecycle,5,8.691958827766666,0.5462484184628543,7.848242853166667,9.219115066333332,8.836749165333332,8.487944934333333,9.067742119666667
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,reaction_time,5,0.011781832452380953,0.0027727151552045413,0.009381952833333334,0.01588807257142857,0.010382805,0.009877928428571428,0.013378403428571427
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,result_call,5,0.026033737540952385,0.0032586438297554374,0.022353106142857144,0.030061753333333333,0.025626375000000003,0.02356019542857143,0.028567257800000002
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,signatures_fetch,5,0.0056744236761904765,0.0013978661645848993,0.003711958857142857,0.007557902666666667,0.005523602714285715,0.005360255142857143,0.0062183989999999995
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,total_lifecycle,5,0.031776430386666665,0.004490040226516909,0.027328204428571427,0.03770304833333333,0.031242672,0.02776863157142857,0.0348395956
64,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,verify_compute,5,3.7905333333333337e-07,7.971792919931917e-08,3.28e-07,5.198571428571429e-07,3.506666666666667e-07,3.3614285714285717e-07,3.6060000000000004e-07
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,prover,e2e_blockchain,5,9.030857165496666,0.5036379583252507,8.435864154166667,9.5759163554,8.81737804175,8.7862445965,9.538882679666667
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,prover,evidence_call,5,0.022086385003333334,0.004358928817469331,0.01577394,0.0272208946,0.022562525333333333,0.02027881975,0.024595745333333335
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,prover,total_lifecycle,5,9.071372814996668,0.4990502262193331,8.479521161166666,9.611043948399999,8.86313484425,8.829158073,9.574006048166666
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,reaction_time,5,0.01032122054,0.004013815903004606,0.0068789335,0.016788995833333334,0.0088055545,0.0076526232,0.011479995666666666
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,result_call,5,0.023903025124444442,0.005158110991542928,0.018360801555555556,0.0312999955,0.0229441474,0.020318828,0.026591353166666665
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,signatures_fetch,5,0.004131789350000001,0.0016008757969248977,0.0025668112500000003,0.006172156666666668,0.0033029490000000003,0.0031065336666666666,0.005510496166666667
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,total_lifecycle,5,0.028095076415555552,0.006683572980869425,0.021515917444444446,0.03754530883333334,0.0263136588,0.022950181,0.032150316
64,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,verify_compute,5,4.284333333333333e-07,4.4089019797072676e-08,3.6833333333333334e-07,4.75e-07,4.1949999999999996e-07,4.1083333333333335e-07,4.685e-07
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,prover,e2e_blockchain,5,8.777533940546666,0.688098084199205,8.1086835174,9.868085426833334,8.482669499833333,8.429279133833333,8.998952124833332
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,prover,evidence_call,5,0.02415909344,0.005250374459946302,0.017180412200000002,0.031004851166666667,0.023011532,0.022293081833333336,0.02730559
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,prover,total_lifecycle,5,8.82270451018,0.6843800544792545,8.1571972554,9.902262930833333,8.516541058,8.481009018,9.056512288666667
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,reaction_time,5,0.016541236839365082,0.0040871228648824325,0.0121075134,0.021689876400000002,0.01467753142857143,0.014241727857142858,0.01998953511111111
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,result_call,5,0.024701284732063494,0.004556146505746886,0.01757083885714286,0.0291963152,0.025049312,0.023694614714285713,0.027995342888888892
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,signatures_fetch,5,0.005754740115555556,0.0024019264920562464,0.004163462857142857,0.009990771200000002,0.0050470736,0.004451580777777778,0.005120812142857143
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,total_lifecycle,5,0.03050807392,0.00515900130895084,0.022739464428571426,0.0351068638,0.032494565,0.027912675571428573,0.0342868008
64,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,verify_compute,5,3.603530158730159e-07,2.3930599182291336e-08,3.362222222222222e-07,3.888e-07,3.5214285714285715e-07,3.42e-07,3.8260000000000005e-07
64,continuous,standard,20.0,1.0,0.4,Robot18,Robot,prover,e2e_blockchain,5,9.160014241736667,1.5935124633977837,7.455817143250001,11.7981787485,8.8337455986,8.82593204,8.886397678333333
64,continuous,standard,20.0,1.0,0.4,Robot18,Robot,prover,evidence_call,5,0.016244204296666665,0.0031891053434752793,0.011819450333333334,0.020637063499999997,0.01588331225,0.015546581999999998,0.017334613399999997
