t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
351.90,0.1778,37.0404,59.9793,-0.8468,0.8468,59.9318,61.8252,58.1332,13.3635,59.9796,1.0636,1.0651,-1.9182,-4.6691,0.1374,0.0689,0.3704,0.1118
352.00,0.1778,37.0582,59.9794,-0.8468,0.8468,59.9319,61.8253,58.1333,13.3635,59.9797,1.0636,1.0651,-1.9182,-4.6691,0.1371,0.0687,0.3704,0.1115
352.10,0.1778,37.0760,59.9795,-0.8468,0.8468,59.9320,61.8254,58.1334,13.3635,59.9798,1.0637,1.0651,-1.9182,-4.6691,0.1369,0.0686,0.3704,0.1112
352.20,0.1778,37.0938,59.9797,-0.8468,0.8468,59.9322,61.8255,58.1335,13.3635,59.9799,1.0637,1.0651,-1.9182,-4.6690,0.1366,0.0684,0.3704,0.1109
352.30,0.1778,37.1115,59.9798,-0.8467,0.8467,59.9323,61.8256,58.1337,13.3635,59.9800,1.0637,1.0651,-1.9182,-4.6690,0.1363,0.0683,0.3704,0.1106
352.40,0.1778,37.1293,59.9799,-0.8467,0.8467,59.9324,61.8258,58.1338,13.3635,59.9801,1.0637,1.0651,-1.9182,-4.6690,0.1364,0.0688,0.3704,0.1105
352.50,0.1778,37.1471,59.9800,-0.8467,0.8467,59.9325,61.8259,58.1339,13.3635,59.9802,1.0637,1.0651,-1.9182,-4.6690,0.1358,0.0686,0.3704,0.1103
352.60,0.1778,37.1649,59.9801,-0.8467,0.8467,59.9326,61.8260,58.1340,13.3635,59.9804,1.0637,1.0651,-1.9182,-4.6690,0.1355,0.0680,0.3704,0.1099
352.70,0.1778,37.1826,59.9802,-0.8467,0.8467,59.9328,61.8261,58.1341,13.3635,59.9805,1.0637,1.0651,-1.9182,-4.6690,0.1353,0.0674,0.3704,0.1095
352.80,0.1778,37.2004,59.9804,-0.8467,0.8467,59.9329,61.8262,58.1342,13.3635,59.9806,1.0638,1.0651,-1.9182,-4.6690,0.1350,0.0669,0.3704,0.1092
352.90,0.1778,37.2182,59.9805,-0.8467,0.8467,59.9330,61.8263,58.1344,13.3635,59.9807,1.0638,1.0651,-1.9182,-4.6690,0.1348,0.0665,0.3704,0.1089
353.00,0.1778,37.2360,59.9806,-0.8467,0.8467,59.9331,61.8265,58.1345,13.3635,59.9808,1.0638,1.0652,-1.9182,-4.6689,0.1346,0.0661,0.3704,0.1087
353.10,0.1778,37.2538,59.9807,-0.8467,0.8467,59.9332,61.8266,58.1346,13.3635,59.9809,1.0638,1.0652,-1.9182,-4.6689,0.1343,0.0658,0.3704,0.1084
353.20,0.1778,37.2715,59.9808,-0.8466,0.8466,59.9333,61.8267,58.1347,13.3635,59.9810,1.0638,1.0652,-1.9182,-4.6689,0.1341,0.0655,0.3704,0.1081
353.30,0.1778,37.2893,59.9809,-0.8466,0.8466,59.9334,61.8268,58.1348,13.3635,59.9812,1.0638,1.0652,-1.9182,-4.6689,0.1338,0.0653,0.3704,0.1078
353.40,0.1778,37.3071,59.9810,-0.8466,0.8466,59.9335,61.8269,58.1349,13.3635,59.9813,1.0639,1.0652,-1.9182,-4.6689,0.1336,0.0650,0.3704,0.1076
353.50,0.1778,37.3249,59.9811,-0.8466,0.8466,59.9337,61.8270,58.1350,13.3635,59.9814,1.0639,1.0652,-1.9182,-4.6689,0.1333,0.0648,0.3704,0.1073
353.60,0.1778,37.3426,59.9812,-0.8466,0.8466,59.9338,61.8271,58.1351,13.3635,59.9815,1.0639,1.0652,-1.9182,-4.6689,0.1330,0.0646,0.3704,0.1070
353.70,0.1778,37.3604,59.9814,-0.8466,0.8466,59.9339,61.8272,58.1352,13.3635,59.9816,1.0639,1.0652,-1.9182,-4.6689,0.1328,0.0644,0.3704,0.1067
353.80,0.1778,37.3782,59.9815,-0.8466,0.8466,59.9340,61.8273,58.1353,13.3635,59.9817,1.0639,1.0652,-1.9182,-4.6688,0.1325,0.0642,0.3704,0.1064
353.90,0.1778,37.3960,59.9816,-0.8466,0.8466,59.9341,61.8275,58.1355,13.3635,59.9818,1.0639,1.0652,-1.9182,-4.6688,0.1323,0.0640,0.3704,0.1062
354.00,0.1778,37.4138,59.9817,-0.8466,0.8466,59.9342,61.8276,58.1356,13.3635,59.9819,1.0639,1.0652,-1.9182,-4.6688,0.1323,0.0645,0.3704,0.1061
354.10,0.1778,37.4315,59.9818,-0.8465,0.8465,59.9343,61.8277,58.1357,13.3635,59.9820,1.0640,1.0652,-1.9182,-4.6688,0.1324,0.0647,0.3704,0.1059
354.20,0.1778,37.4493,59.9819,-0.8465,0.8465,59.9344,61.8278,58.1358,13.3635,59.9821,1.0640,1.0652,-1.9182,-4.6688,0.1317,0.0642,0.3704,0.1055
354.30,0.1778,37.4671,59.9820,-0.8465,0.8465,59.9345,61.8279,58.1359,13.3635,59.9822,1.0640,1.0652,-1.9182,-4.6688,0.1313,0.0634,0.3704,0.1051
354.40,0.1778,37.4849,59.9821,-0.8465,0.8465,59.9346,61.8280,58.1360,13.3635,59.9823,1.0640,1.0653,-1.9182,-4.6688,0.1309,0.0627,0.3704,0.1048
354.50,0.1778,37.5026,59.9822,-0.8465,0.8465,59.9347,61.8281,58.1361,13.3635,59.9824,1.0640,1.0653,-1.9182,-4.6688,0.1306,0.0622,0.3704,0.1045
354.60,0.1778,37.5204,59.9823,-0.8465,0.8465,59.9348,61.8282,58.1362,13.3635,59.9825,1.0640,1.0653,-1.9182,-4.6688,0.1304,0.0617,0.3704,0.1043
354.70,0.1778,37.5382,59.9824,-0.8465,0.8465,59.9349,61.8283,58.1363,13.3635,59.9826,1.0640,1.0653,-1.9182,-4.6687,0.1301,0.0613,0.3704,0.1040
354.80,0.1778,37.5560,59.9825,-0.8465,0.8465,59.9350,61.8284,58.1364,13.3635,59.9827,1.0641,1.0653,-1.9182,-4.6687,0.1299,0.0610,0.3704,0.1038
354.90,0.1778,37.5738,59.9826,-0.8465,0.8465,59.9351,61.8285,58.1365,13.3635,59.9828,1.0641,1.0653,-1.9182,-4.6687,0.1297,0.0608,0.3704,0.1035
355.00,0.1778,37.5915,59.9827,-0.8464,0.8464,59.9352,61.8286,58.1366,13.3635,59.9829,1.0641,1.0653,-1.9182,-4.6687,0.1294,0.0606,0.3704,0.1032
355.10,0.1778,37.6093,59.9828,-0.8464,0.8464,59.9353,61.8287,58.1367,13.3635,59.9830,1.0641,1.0653,-1.9182,-4.6687,0.1292,0.0604,0.3704,0.1029
355.20,0.1778,37.6271,59.9829,-0.8464,0.8464,59.9354,61.8288,58.1368,13.3635,59.9831,1.0641,1.0653,-1.9182,-4.6687,0.1289,0.0603,0.3704,0.1026
355.30,0.1778,37.6449,59.9830,-0.8464,0.8464,59.9355,61.8289,58.1369,13.3635,59.9832,1.0641,1.0653,-1.9182,-4.6687,0.1287,0.0602,0.3704,0.1023
355.40,0.1778,37.6626,59.9831,-0.8464,0.8464,59.9356,61.8290,58.1370,13.3635,59.9833,1.0641,1.0653,-1.9182,-4.6687,0.1285,0.0600,0.3704,0.1021
355.50,0.1778,37.6804,59.9832,-0.8464,0.8464,59.9357,61.8291,58.1371,13.3635,59.9834,1.0641,1.0653,-1.9182,-4.6687,0.1282,0.0599,0.3704,0.1018
355.60,0.1778,37.6982,59.9833,-0.8464,0.8464,59.9358,61.8292,58.1372,13.3635,59.9835,1.0642,1.0653,-1.9182,-4.6687,0.1280,0.0597,0.3704,0.1015
355.70,0.1778,37.7160,59.9834,-0.8464,0.8464,59.9359,61.8293,58.1373,13.3635,59.9836,1.0642,1.0653,-1.9182,-4.6686,0.1280,0.0602,0.3704,0.1014
355.80,0.1778,37.7338,59.9835,-0.8464,0.8464,59.9360,61.8294,58.1374,13.3635,59.9837,1.0642,1.0653,-1.9182,-4.6686,0.1275,0.0600,0.3704,0.1012
355.90,0.1778,37.7515,59.9836,-0.8464,0.8464,59.9361,61.8295,58.1375,13.3635,59.9838,1.0642,1.0653,-1.9182,-4.6686,0.1272,0.0595,0.3704,0.1008
356.00,0.1778,37.7693,59.9837,-0.8464,0.8464,59.9362,61.8296,58.1376,13.3635,59.9839,1.0642,1.0654,-1.9182,-4.6686,0.1270,0.0589,0.3704,0.1005
356.10,0.1778,37.7871,59.9838,-0.8463,0.8463,59.9363,61.8297,58.1377,13.3635,59.9840,1.0642,1.0654,-1.9182,-4.6686,0.1267,0.0585,0.3704,0.1002
356.20,0.1778,37.8049,59.9839,-0.8463,0.8463,59.9364,61.8298,58.1378,13.3635,59.9841,1.0642,1.0654,-1.9182,-4.6686,0.1265,0.0580,0.3704,0.0999
356.30,0.1778,37.8226,59.9840,-0.8463,0.8463,59.9365,61.8299,58.1379,13.3635,59.9842,1.0642,1.0654,-1.9182,-4.6686,0.1263,0.0577,0.3704,0.0996
356.40,0.1778,37.8404,59.9841,-0.8463,0.8463,59.9366,61.8300,58.1380,13.3635,59.9843,1.0643,1.0654,-1.9182,-4.6686,0.1261,0.0573,0.3704,0.0994
356.50,0.1778,37.8582,59.9842,-0.8463,0.8463,59.9367,61.8301,58.1381,13.3635,59.9844,1.0643,1.0654,-1.9182,-4.6686,0.1259,0.0570,0.3704,0.0991
356.60,0.1778,37.8760,59.9843,-0.8463,0.8463,59.9368,61.8302,58.1382,13.3635,59.9845,1.0643,1.0654,-1.9182,-4.6686,0.1256,0.0568,0.3704,0.0988
356.70,0.1778,37.8938,59.9843,-0.8463,0.8463,59.9369,61.8303,58.1382,13.3635,59.9845,1.0643,1.0654,-1.9182,-4.6686,0.1254,0.0566,0.3704,0.0986
356.80,0.1778,37.9115,59.9844,-0.8463,0.8463,59.9370,61.8304,58.1383,13.3635,59.9846,1.0643,1.0654,-1.9182,-4.6685,0.1251,0.0564,0.3704,0.0983
356.90,0.1778,37.9293,59.9845,-0.8463,0.8463,59.9370,61.8304,58.1384,13.3635,59.9847,1.0643,1.0654,-1.9182,-4.6685,0.1249,0.0562,0.3704,0.0981
357.00,0.1778,37.9471,59.9846,-0.8463,0.8463,59.9371,61.8305,58.1385,13.3635,59.9848,1.0643,1.0654,-1.9182,-4.6685,0.1246,0.0560,0.3704,0.0978
357.10,0.1778,37.9649,59.9847,-0.8463,0.8463,59.9372,61.8306,58.1386,13.3635,59.9849,1.0643,1.0654,-1.9182,-4.6685,0.1244,0.0558,0.3704,0.0975
357.20,0.1778,37.9826,59.9848,-0.8462,0.8462,59.9373,61.8307,58.1387,13.3635,59.9850,1.0644,1.0654,-1.9182,-4.6685,0.1241,0.0556,0.3704,0.0973
357.30,0.1778,38.0004,59.9849,-0.8462,0.8462,59.9374,61.8308,58.1388,13.3635,59.9851,1.0644,1.0654,-1.9182,-4.6685,0.1239,0.0555,0.3704,0.0970
357.40,0.1778,38.0182,59.9850,-0.8462,0.8462,59.9375,61.8309,58.1389,13.3635,59.9852,1.0644,1.0654,-1.9182,-4.6685,0.1240,0.0560,0.3704,0.0970
357.50,0.1778,38.0360,59.9851,-0.8462,0.8462,59.9376,61.8310,58.1390,13.3635,59.9852,1.0644,1.0654,-1.9182,-4.6685,0.1236,0.0557,0.3704,0.0968
357.60,0.1778,38.0538,59.9851,-0.8462,0.8462,59.9377,61.8311,58.1390,13.3635,59.9853,1.0644,1.0654,-1.9182,-4.6685,0.1233,0.0551,0.3704,0.0964
357.70,0.1778,38.0715,59.9852,-0.8462,0.8462,59.9377,61.8312,58.1391,13.3635,59.9854,1.0644,1.0654,-1.9182,-4.6685,0.1229,0.0546,0.3704,0.0961
357.80,0.1778,38.0893,59.9853,-0.8462,0.8462,59.9378,61.8312,58.1392,13.3635,59.9855,1.0644,1.0654,-1.9182,-4.6685,0.1227,0.0541,0.3704,0.0958
357.90,0.1778,38.1071,59.9854,-0.8462,0.8462,59.9379,61.8313,58.1393,13.3635,59.9856,1.0644,1.0654,-1.9182,-4.6684,0.1224,0.0537,0.3704,0.0955
358.00,0.1778,38.1249,59.9855,-0.8462,0.8462,59.9380,61.8314,58.1394,13.3635,59.9857,1.0644,1.0655,-1.9182,-4.6684,0.1222,0.0534,0.3704,0.0952
358.10,0.1778,38.1426,59.9856,-0.8462,0.8462,59.9381,61.8315,58.1395,13.3635,59.9858,1.0644,1.0655,-1.9182,-4.6684,0.1219,0.0531,0.3704,0.0950
358.20,0.1778,38.1604,59.9857,-0.8462,0.8462,59.9382,61.8316,58.1396,13.3635,59.9858,1.0645,1.0655,-1.9182,-4.6684,0.1217,0.0528,0.3704,0.0947
358.30,0.1778,38.1782,59.9857,-0.8462,0.8462,59.9383,61.8317,58.1396,13.3635,59.9859,1.0645,1.0655,-1.9182,-4.6684,0.1215,0.0526,0.3704,0.0945
358.40,0.1778,38.1960,59.9858,-0.8462,0.8462,59.9383,61.8318,58.1397,13.3635,59.9860,1.0645,1.0655,-1.9182,-4.6684,0.1212,0.0524,0.3704,0.0942
358.50,0.1778,38.2138,59.9859,-0.8461,0.8461,59.9384,61.8318,58.1398,13.3635,59.9861,1.0645,1.0655,-1.9182,-4.6684,0.1210,0.0523,0.3704,0.0939
358.60,0.1778,38.2315,59.9860,-0.8461,0.8461,59.9385,61.8319,58.1399,13.3635,59.9862,1.0645,1.0655,-1.9182,-4.6684,0.1208,0.0521,0.3704,0.0937
358.70,0.1778,38.2493,59.9861,-0.8461,0.8461,59.9386,61.8320,58.1400,13.3635,59.9862,1.0645,1.0655,-1.9182,-4.6684,0.1205,0.0519,0.3704,0.0934
358.80,0.1778,38.2671,59.9862,-0.8461,0.8461,59.9387,61.8321,58.1401,13.3635,59.9863,1.0645,1.0655,-1.9182,-4.6684,0.1203,0.0518,0.3704,0.0931
358.90,0.1778,38.2849,59.9862,-0.8461,0.8461,59.9387,61.8322,58.1401,13.3635,59.9864,1.0645,1.0655,-1.9182,-4.6684,0.1201,0.0516,0.3704,0.0929
359.00,0.1778,38.3026,59.9863,-0.8461,0.8461,59.9388,61.8322,58.1402,13.3635,59.9865,1.0645,1.0655,-1.9182,-4.6684,0.1198,0.0514,0.3704,0.0926
359.10,0.1778,38.3204,59.9864,-0.8461,0.8461,59.9389,61.8323,58.1403,13.3635,59.9866,1.0645,1.0655,-1.9182,-4.6684,0.1199,0.0519,0.3704,0.0926
359.20,0.1778,38.3382,59.9865,-0.8461,0.8461,59.9390,61.8324,58.1404,13.3635,59.9866,1.0646,1.0655,-1.9182,-4.6683,0.1194,0.0517,0.3704,0.0924
359.30,0.1778,38.3560,59.9866,-0.8461,0.8461,59.9391,61.8325,58.1405,13.3635,59.9867,1.0646,1.0655,-1.9182,-4.6683,0.1191,0.0512,0.3704,0.0920
359.40,0.1778,38.3738,59.9866,-0.8461,0.8461,59.9391,61.8326,58.1405,13.3635,59.9868,1.0646,1.0655,-1.9182,-4.6683,0.1189,0.0506,0.3704,0.0917
359.50,0.1778,38.3915,59.9867,-0.8461,0.8461,59.9392,61.8326,58.1406,13.3635,59.9869,1.0646,1.0655,-1.9182,-4.6683,0.1187,0.0502,0.3704,0.0914
359.60,0.1778,38.4093,59.9868,-0.8461,0.8461,59.9393,61.8327,58.1407,13.3635,59.9869,1.0646,1.0655,-1.9182,-4.6683,0.1185,0.0497,0.3704,0.0911
359.70,0.1778,38.4271,59.9869,-0.8461,0.8461,59.9394,61.8328,58.1408,13.3635,59.9870,1.0646,1.0655,-1.9182,-4.6683,0.1183,0.0494,0.3704,0.0909
359.80,0.1778,38.4449,59.9869,-0.8461,0.8461,59.9395,61.8329,58.1408,13.3635,59.9871,1.0646,1.0655,-1.9182,-4.6683,0.1181,0.0490,0.3704,0.0906
359.90,0.1778,38.4626,59.9870,-0.8460,0.8460,59.9395,61.8329,58.1409,13.3635,59.9872,1.0646,1.0655,-1.9182,-4.6683,0.1178,0.0488,0.3704,0.0904
360.00,0.1778,38.4804,59.9871,-0.8460,0.8460,59.9396,61.8330,58.1410,13.3635,59.9872,1.0646,1.0655,-1.9182,-4.6683,0.1176,0.0485,0.3704,0.0902
360.10,0.1778,38.4982,59.9872,-0.8460,0.8460,59.9397,61.8331,58.1411,13.3635,59.9873,1.0646,1.0655,-1.9182,-4.6683,0.1174,0.0483,0.3704,0.0899
360.20,0.1778,38.5160,59.9872,-0.8460,0.8460,59.9398,61.8332,58.1411,13.3635,59.9874,1.0647,1.0655,-1.9182,-4.6683,0.1172,0.0482,0.3704,0.0896
360.30,0.1778,38.5338,59.9873,-0.8460,0.8460,59.9398,61.8333,58.1412,13.3635,59.9875,1.0647,1.0655,-1.9182,-4.6683,0.1169,0.0480,0.3704,0.0894
360.40,0.1778,38.5515,59.9874,-0.8460,0.8460,59.9399,61.8333,58.1413,13.3635,59.9875,1.0647,1.0656,-1.9182,-4.6683,0.1167,0.0478,0.3704,0.0891
360.50,0.1778,38.5693,59.9875,-0.8460,0.8460,59.9400,61.8334,58.1414,13.3635,59.9876,1.0647,1.0656,-1.9182,-4.6683,0.1165,0.0477,0.3704,0.0889
360.60,0.1778,38.5871,59.9875,-0.8460,0.8460,59.9400,61.8335,58.1414,13.3635,59.9877,1.0647,1.0656,-1.9182,-4.6683,0.1162,0.0475,0.3704,0.0886
360.70,0.1778,38.6049,59.9876,-0.8460,0.8460,59.9401,61.8335,58.1415,13.3635,59.9878,1.0647,1.0656,-1.9182,-4.6682,0.1163,0.0474,0.3704,0.0886
360.80,0.1778,38.6226,59.9877,-0.8460,0.8460,59.9402,61.8336,58.1416,13.3635,59.9878,1.0647,1.0656,-1.9182,-4.6682,0.1164,0.0478,0.3704,0.0886
360.90,0.1778,38.6404,59.9877,-0.8460,0.8460,59.9403,61.8337,58.1417,13.3635,59.9879,1.0647,1.0656,-1.9182,-4.6682,0.1158,0.0476,0.3704,0.0883
361.00,0.1778,38.6582,59.9878,-0.8460,0.8460,59.9403,61.8338,58.1417,13.3635,59.9880,1.0647,1.0656,-1.9182,-4.6682,0.1154,0.0471,0.3704,0.0879
361.10,0.1778,38.6760,59.9879,-0.8460,0.8460,59.9404,61.8338,58.1418,13.3635,59.9880,1.0647,1.0656,-1.9182,-4.6682,0.1151,0.0466,0.3704,0.0875
361.20,0.1778,38.6938,59.9880,-0.8460,0.8460,59.9405,61.8339,58.1419,13.3635,59.9881,1.0647,1.0656,-1.9182,-4.6682,0.1148,0.0462,0.3704,0.0872
361.30,0.1778,38.7115,59.9880,-0.8460,0.8460,59.9405,61.8340,58.1419,13.3635,59.9882,1.0647,1.0656,-1.9182,-4.6682,0.1146,0.0458,0.3704,0.0870
361.40,0.1778,38.7293,59.9881,-0.8460,0.8460,59.9406,61.8340,58.1420,13.3635,59.9882,1.0648,1.0656,-1.9182,-4.6682,0.1143,0.0455,0.3704,0.0867
361.50,0.1778,38.7471,59.9882,-0.8459,0.8459,59.9407,61.8341,58.1421,13.3635,59.9883,1.0648,1.0656,-1.9182,-4.6682,0.1141,0.0453,0.3704,0.0865
361.60,0.1778,38.7649,59.9882,-0.8459,0.8459,59.9408,61.8342,58.1421,13.3635,59.9884,1.0648,1.0656,-1.9182,-4.6682,0.1139,0.0450,0.3704,0.0862
361.70,0.1778,38.7826,59.9883,-0.8459,0.8459,59.9408,61.8343,58.1422,13.3635,59.9885,1.0648,1.0656,-1.9182,-4.6682,0.1137,0.0448,0.3704,0.0860
361.80,0.1778,38.8004,59.9884,-0.8459,0.8459,59.9409,61.8343,58.1423,13.3635,59.9885,1.0648,1.0656,-1.9182,-4.6682,0.1135,0.0446,0.3704,0.0857
361.90,0.1778,38.8182,59.9884,-0.8459,0.8459,59.9410,61.8344,58.1424,13.3635,59.9886,1.0648,1.0656,-1.9182,-4.6682,0.1133,0.0445,0.3704,0.0855
362.00,0.1778,38.8360,59.9885,-0.8459,0.8459,59.9410,61.8345,58.1424,13.3635,59.9887,1.0648,1.0656,-1.9182,-4.6682,0.1130,0.0443,0.3704,0.0852
362.10,0.1778,38.8538,59.9886,-0.8459,0.8459,59.9411,61.8345,58.1425,13.3635,59.9887,1.0648,1.0656,-1.9182,-4.6682,0.1128,0.0441,0.3704,0.0850
362.20,0.1778,38.8715,59.9886,-0.8459,0.8459,59.9412,61.8346,58.1426,13.3635,59.9888,1.0648,1.0656,-1.9182,-4.6682,0.1126,0.0440,0.3704,0.0847
362.30,0.1778,38.8893,59.9887,-0.8459,0.8459,59.9412,61.8347,58.1426,13.3635,59.9889,1.0648,1.0656,-1.9182,-4.6682,0.1124,0.0438,0.3704,0.0845
362.40,0.1778,38.9071,59.9888,-0.8459,0.8459,59.9413,61.8347,58.1427,13.3635,59.9889,1.0648,1.0656,-1.9182,-4.6681,0.1125,0.0443,0.3704,0.0845
362.50,0.1778,38.9249,59.9888,-0.8459,0.8459,59.9414,61.8348,58.1428,13.3635,59.9890,1.0648,1.0656,-1.9182,-4.6681,0.1126,0.0445,0.3704,0.0844
362.60,0.1778,38.9426,59.9889,-0.8459,0.8459,59.9414,61.8349,58.1428,13.3635,59.9890,1.0648,1.0656,-1.9182,-4.6681,0.1120,0.0441,0.3704,0.0842
362.70,0.1778,38.9604,59.9890,-0.8459,0.8459,59.9415,61.8349,58.1429,13.3635,59.9891,1.0649,1.0656,-1.9182,-4.6681,0.1116,0.0433,0.3704,0.0838
362.80,0.1778,38.9782,59.9890,-0.8459,0.8459,59.9416,61.8350,58.1430,13.3635,59.9892,1.0649,1.0656,-1.9182,-4.6681,0.1113,0.0427,0.3704,0.0834
362.90,0.1778,38.9960,59.9891,-0.8459,0.8459,59.9416,61.8351,58.1430,13.3635,59.9892,1.0649,1.0656,-1.9182,-4.6681,0.1110,0.0421,0.3704,0.0832
363.00,0.1778,39.0138,59.9892,-0.8459,0.8459,59.9417,61.8351,58.1431,13.3635,59.9893,1.0649,1.0656,-1.9182,-4.6681,0.1108,0.0417,0.3704,0.0829
363.10,0.1778,39.0315,59.9892,-0.8459,0.8459,59.9417,61.8352,58.1431,13.3635,59.9894,1.0649,1.0656,-1.9182,-4.6681,0.1106,0.0413,0.3704,0.0827
363.20,0.1778,39.0493,59.9893,-0.8459,0.8459,59.9418,61.8352,58.1432,13.3635,59.9894,1.0649,1.0656,-1.9182,-4.6681,0.1104,0.0410,0.3704,0.0824
363.30,0.1778,39.0671,59.9894,-0.8459,0.8459,59.9419,61.8353,58.1433,13.3635,59.9895,1.0649,1.0656,-1.9182,-4.6681,0.1102,0.0408,0.3704,0.0822
363.40,0.1778,39.0849,59.9894,-0.8458,0.8458,59.9419,61.8354,58.1433,13.3635,59.9895,1.0649,1.0656,-1.9182,-4.6681,0.1100,0.0406,0.3704,0.0820
363.50,0.1778,39.1026,59.9895,-0.8458,0.8458,59.9420,61.8354,58.1434,13.3635,59.9896,1.0649,1.0656,-1.9182,-4.6681,0.1098,0.0405,0.3704,0.0817
363.60,0.1778,39.1204,59.9895,-0.8458,0.8458,59.9421,61.8355,58.1434,13.3635,59.9897,1.0649,1.0656,-1.9182,-4.6681,0.1096,0.0404,0.3704,0.0815
363.70,0.1778,39.1382,59.9896,-0.8458,0.8458,59.9421,61.8356,58.1435,13.3635,59.9897,1.0649,1.0657,-1.9182,-4.6681,0.1094,0.0403,0.3704,0.0812
363.80,0.1778,39.1560,59.9897,-0.8458,0.8458,59.9422,61.8356,58.1436,13.3635,59.9898,1.0649,1.0657,-1.9182,-4.6681,0.1092,0.0402,0.3704,0.0810
363.90,0.1778,39.1738,59.9897,-0.8458,0.8458,59.9422,61.8357,58.1436,13.3635,59.9898,1.0649,1.0657,-1.9182,-4.6681,0.1090,0.0401,0.3704,0.0807
364.00,0.1778,39.1915,59.9898,-0.8458,0.8458,59.9423,61.8357,58.1437,13.3635,59.9899,1.0649,1.0657,-1.9182,-4.6681,0.1088,0.0400,0.3704,0.0807
364.10,0.1778,39.2093,59.9898,-0.8458,0.8458,59.9424,61.8358,58.1438,13.3635,59.9900,1.0649,1.0657,-1.9182,-4.6681,0.1089,0.0406,0.3704,0.0807
364.20,0.1778,39.2271,59.9899,-0.8458,0.8458,59.9424,61.8359,58.1438,13.3635,59.9900,1.0650,1.0657,-1.9182,-4.6681,0.1084,0.0405,0.3704,0.0804
364.30,0.1778,39.2449,59.9900,-0.8458,0.8458,59.9425,61.8359,58.1439,13.3635,59.9901,1.0650,1.0657,-1.9182,-4.6681,0.1082,0.0400,0.3704,0.0801
364.40,0.1778,39.2626,59.9900,-0.8458,0.8458,59.9425,61.8360,58.1439,13.3635,59.9901,1.0650,1.0657,-1.9182,-4.6680,0.1080,0.0395,0.3704,0.0797
364.50,0.1778,39.2804,59.9901,-0.8458,0.8458,59.9426,61.8360,58.1440,13.3635,59.9902,1.0650,1.0657,-1.9182,-4.6680,0.1078,0.0391,0.3704,0.0794
364.60,0.1778,39.2982,59.9901,-0.8458,0.8458,59.9426,61.8361,58.1440,13.3635,59.9903,1.0650,1.0657,-1.9182,-4.6680,0.1076,0.0387,0.3704,0.0791
364.70,0.1778,39.3160,59.9902,-0.8458,0.8458,59.9427,61.8362,58.1441,13.3635,59.9903,1.0650,1.0657,-1.9182,-4.6680,0.1074,0.0384,0.3704,0.0789
364.80,0.1778,39.3338,59.9902,-0.8458,0.8458,59.9428,61.8362,58.1442,13.3635,59.9904,1.0650,1.0657,-1.9182,-4.6680,0.1072,0.0381,0.3704,0.0786
364.90,0.1778,39.3515,59.9903,-0.8458,0.8458,59.9428,61.8363,58.1442,13.3635,59.9904,1.0650,1.0657,-1.9182,-4.6680,0.1070,0.0378,0.3704,0.0784
365.00,0.1778,39.3693,59.9904,-0.8458,0.8458,59.9429,61.8363,58.1443,13.3635,59.9905,1.0650,1.0657,-1.9182,-4.6680,0.1068,0.0376,0.3704,0.0782
365.10,0.1778,39.3871,59.9904,-0.8458,0.8458,59.9429,61.8364,58.1443,13.3635,59.9905,1.0650,1.0657,-1.9182,-4.6680,0.1066,0.0374,0.3704,0.0780
365.20,0.1778,39.4049,59.9905,-0.8458,0.8458,59.9430,61.8364,58.1444,13.3635,59.9906,1.0650,1.0657,-1.9182,-4.6680,0.1063,0.0372,0.3704,0.0778
365.30,0.1778,39.4226,59.9905,-0.8458,0.8458,59.9430,61.8365,58.1444,13.3635,59.9906,1.0650,1.0657,-1.9182,-4.6680,0.1061,0.0371,0.3704,0.0776
365.40,0.1778,39.4404,59.9906,-0.8458,0.8458,59.9431,61.8365,58.1445,13.3635,59.9907,1.0650,1.0657,-1.9182,-4.6680,0.1059,0.0369,0.3704,0.0774
365.50,0.1778,39.4582,59.9906,-0.8458,0.8458,59.9432,61.8366,58.1446,13.3635,59.9908,1.0650,1.0657,-1.9182,-4.6680,0.1057,0.0367,0.3704,0.0771
365.60,0.1778,39.4760,59.9907,-0.8458,0.8458,59.9432,61.8367,58.1446,13.3635,59.9908,1.0650,1.0657,-1.9182,-4.6680,0.1055,0.0366,0.3704,0.0769
365.70,0.1778,39.4937,59.9907,-0.8457,0.8457,59.9433,61.8367,58.1447,13.3635,59.9909,1.0650,1.0657,-1.9182,-4.6680,0.1056,0.0372,0.3704,0.0769
365.80,0.1778,39.5115,59.9908,-0.8457,0.8457,59.9433,61.8368,58.1447,13.3635,59.9909,1.0651,1.0657,-1.9182,-4.6680,0.1057,0.0374,0.3704,0.0769
365.90,0.1778,39.5293,59.9909,-0.8457,0.8457,59.9434,61.8368,58.1448,13.3635,59.9910,1.0651,1.0657,-1.9182,-4.6680,0.1052,0.0370,0.3704,0.0766
366.00,0.1778,39.5471,59.9909,-0.8457,0.8457,59.9434,61.8369,58.1448,13.3635,59.9910,1.0651,1.0657,-1.9182,-4.6680,0.1048,0.0363,0.3704,0.0763
366.10,0.1778,39.5649,59.9910,-0.8457,0.8457,59.9435,61.8369,58.1449,13.3635,59.9911,1.0651,1.0657,-1.9182,-4.6680,0.1044,0.0357,0.3704,0.0759
