t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
217.60,0.1930,28.9299,17.2117,0.5961,0.5961,17.2116,19.3401,15.3402,14.8262,19.3403,2.5872,2.5879,-1.3908,-1.3997,0.1811,0.1985,2.6467,0.1680
217.70,0.1934,28.9492,17.2129,0.5963,0.5963,17.2128,19.3415,15.3416,14.8265,19.3418,2.5874,2.5882,-1.3909,-1.3995,0.1617,0.1778,2.8242,0.1490
217.80,0.1938,28.9686,17.2140,0.5964,0.5964,17.2139,19.3429,15.3430,14.8268,19.3431,2.5876,2.5884,-1.3910,-1.3993,0.1438,0.1572,3.0014,0.1322
217.90,0.1941,28.9879,17.2150,0.5966,0.5966,17.2150,19.3442,15.3443,14.8272,19.3444,2.5878,2.5886,-1.3910,-1.3991,0.1275,0.1375,-3.1036,0.1178
218.00,0.1945,29.0074,17.2160,0.5967,0.5967,17.2159,19.3454,15.3455,14.8275,19.3456,2.5880,2.5888,-1.3909,-1.3990,0.1136,0.1198,-2.9258,0.1063
218.10,0.1948,29.0268,17.2169,0.5968,0.5968,17.2169,19.3465,15.3467,14.8278,19.3467,2.5881,2.5889,-1.3908,-1.3989,0.1025,0.1047,-2.7477,0.0978
218.20,0.1951,29.0463,17.2178,0.5969,0.5969,17.2177,19.3476,15.3477,14.8281,19.3478,2.5882,2.5890,-1.3906,-1.3988,0.0947,0.0934,-2.5706,0.0929
218.30,0.1953,29.0658,17.2186,0.5971,0.5971,17.2186,19.3486,15.3487,14.8283,19.3488,2.5883,2.5891,-1.3904,-1.3987,0.0907,0.0864,-2.3924,0.0916
218.40,0.1956,29.0854,17.2194,0.5972,0.5972,17.2193,19.3495,15.3497,14.8285,19.3497,2.5884,2.5892,-1.3901,-1.3986,0.0914,0.0849,-2.2148,0.0946
218.50,0.1959,29.1050,17.2200,0.5973,0.5973,17.2200,19.3504,15.3505,14.8287,19.3506,2.5884,2.5892,-1.3898,-1.3985,0.0972,0.0894,-2.0373,0.1023
218.60,0.1962,29.1246,17.2207,0.5975,0.5975,17.2206,19.3512,15.3513,14.8288,19.3514,2.5885,2.5893,-1.3895,-1.3984,0.1106,0.1006,-1.8601,0.1151
218.70,0.1964,29.1442,17.2212,0.5976,0.5976,17.2212,19.3520,15.3520,14.8288,19.3521,2.5886,2.5894,-1.3892,-1.3983,0.1275,0.1177,-1.6827,0.1331
218.80,0.1967,29.1639,17.2218,0.5978,0.5978,17.2217,19.3527,15.3527,14.8288,19.3528,2.5887,2.5895,-1.3888,-1.3983,0.1484,0.1381,-1.5049,0.1550
218.90,0.1970,29.1835,17.2222,0.5979,0.5979,17.2222,19.3533,15.3533,14.8288,19.3535,2.5888,2.5896,-1.3885,-1.3981,0.1755,0.1653,-1.3267,0.1813
219.00,0.1972,29.2032,17.2226,0.5981,0.5981,17.2226,19.3539,15.3539,14.8286,19.3541,2.5889,2.5897,-1.3882,-1.3980,0.2085,0.2000,-1.1495,0.2129
219.10,0.1975,29.2230,17.2230,0.5982,0.5982,17.2229,19.3544,15.3544,14.8284,19.3546,2.5890,2.5898,-1.3879,-1.3979,0.2471,0.2388,-0.9718,0.2503
219.20,0.1977,29.2427,17.2232,0.5984,0.5984,17.2232,19.3548,15.3549,14.8282,19.3550,2.5891,2.5899,-1.3877,-1.3978,0.2901,0.2821,-0.7943,0.2923
219.30,0.1980,29.2625,17.2234,0.5985,0.5985,17.2234,19.3552,15.3551,14.8279,19.3554,2.5893,2.5899,-1.3875,-1.3977,0.3370,0.3303,-0.6167,0.3386
219.40,0.1984,29.2823,17.2240,0.5988,0.5988,17.2239,19.3564,15.3552,14.8276,19.3567,2.5897,2.5900,-1.3873,-1.3972,0.3666,0.3799,-0.4397,0.3622
219.50,0.1992,29.3022,17.2252,0.5993,0.5993,17.2252,19.3582,15.3567,14.8273,19.3586,2.5904,2.5906,-1.3872,-1.3965,0.4001,0.3978,-0.2623,0.3987
219.60,0.1991,29.3221,17.2263,0.5996,0.5996,17.2262,19.3589,15.3584,14.8284,19.3594,2.5907,2.5913,-1.3873,-1.3961,0.5523,0.4143,-0.0846,0.5526
219.70,0.1954,29.3419,17.2286,0.5996,0.5996,17.2286,19.3586,15.3585,14.8382,19.3591,2.5905,2.5913,-1.3871,-1.3964,0.7234,0.4538,0.0934,0.7208
219.80,0.1885,29.3611,17.2333,0.6005,0.6005,17.2333,19.3585,15.3589,14.8569,19.3591,2.5904,2.5915,-1.3836,-1.3964,0.7852,0.4168,0.2709,0.7762
219.90,0.1815,29.3796,17.2382,0.6023,0.6023,17.2382,19.3586,15.3590,14.8761,19.3592,2.5905,2.5916,-1.3765,-1.3963,0.7241,0.3405,0.4484,0.7089
220.00,0.1779,29.3975,17.2412,0.6040,0.6040,17.2411,19.3588,15.3600,14.8866,19.3593,2.5906,2.5919,-1.3705,-1.3962,0.5894,0.2945,0.6261,0.5763
220.10,0.1776,29.4153,17.2428,0.6047,0.6047,17.2427,19.3590,15.3638,14.8887,19.3595,2.5907,2.5930,-1.3688,-1.3961,0.5020,0.2843,0.8042,0.4913
220.20,0.1783,29.4331,17.2441,0.6051,0.6051,17.2440,19.3597,15.3677,14.8886,19.3604,2.5911,2.5942,-1.3691,-1.3957,0.4474,0.2913,0.9817,0.4385
220.30,0.1799,29.4510,17.2472,0.6063,0.6063,17.2471,19.3645,15.3708,14.8884,19.3650,2.5932,2.5951,-1.3694,-1.3936,0.4072,0.2993,1.1593,0.3987
220.40,0.1814,29.4691,17.2502,0.6074,0.6074,17.2502,19.3694,15.3736,14.8884,19.3695,2.5953,2.5960,-1.3697,-1.3918,0.3740,0.3097,1.3369,0.3682
220.50,0.1828,29.4873,17.2531,0.6084,0.6084,17.2530,19.3738,15.3764,14.8883,19.3737,2.5969,2.5969,-1.3700,-1.3902,0.3447,0.3237,1.5144,0.3421
220.60,0.1841,29.5056,17.2557,0.6092,0.6092,17.2557,19.3777,15.3792,14.8883,19.3777,2.5983,2.5979,-1.3704,-1.3889,0.3174,0.3360,1.6921,0.3183
220.70,0.1853,29.5241,17.2582,0.6099,0.6099,17.2581,19.3811,15.3820,14.8884,19.3812,2.5993,2.5989,-1.3707,-1.3878,0.2918,0.3423,1.8697,0.2963
220.80,0.1863,29.5427,17.2605,0.6106,0.6106,17.2604,19.3842,15.3849,14.8886,19.3844,2.6002,2.5999,-1.3710,-1.3868,0.2681,0.3442,2.0469,0.2756
220.90,0.1873,29.5614,17.2627,0.6111,0.6111,17.2626,19.3871,15.3876,14.8888,19.3873,2.6010,2.6009,-1.3713,-1.3860,0.2473,0.3407,2.2245,0.2569
221.00,0.1881,29.5801,17.2647,0.6116,0.6116,17.2646,19.3897,15.3901,14.8890,19.3899,2.6016,2.6017,-1.3715,-1.3853,0.2299,0.3318,2.4005,0.2404
221.10,0.1889,29.5990,17.2666,0.6121,0.6121,17.2665,19.3921,15.3925,14.8893,19.3924,2.6022,2.6025,-1.3717,-1.3847,0.2157,0.3177,2.5781,0.2262
221.20,0.1897,29.6179,17.2684,0.6125,0.6125,17.2683,19.3944,15.3947,14.8896,19.3947,2.6027,2.6033,-1.3718,-1.3842,0.2045,0.2994,2.7559,0.2142
221.30,0.1903,29.6369,17.2700,0.6128,0.6128,17.2700,19.3966,15.3968,14.8899,19.3968,2.6031,2.6039,-1.3719,-1.3838,0.1961,0.2780,2.9336,0.2043
221.40,0.1909,29.6560,17.2716,0.6132,0.6132,17.2715,19.3985,15.3988,14.8902,19.3988,2.6035,2.6044,-1.3719,-1.3834,0.1903,0.2549,0.2686,0.1965
221.50,0.1915,29.6751,17.2731,0.6135,0.6135,17.2730,19.4004,15.4006,14.8906,19.4007,2.6039,2.6049,-1.3719,-1.3830,0.1866,0.2313,-2.9941,0.1907
221.60,0.1920,29.6943,17.2745,0.6138,0.6138,17.2744,19.4021,15.4024,14.8909,19.4024,2.6042,2.6053,-1.3718,-1.3827,0.1848,0.2089,-2.8164,0.1868
221.70,0.1925,29.7135,17.2758,0.6140,0.6140,17.2757,19.4038,15.4040,14.8912,19.4041,2.6045,2.6056,-1.3716,-1.3824,0.1847,0.1889,-2.6384,0.1847
221.80,0.1930,29.7328,17.2770,0.6143,0.6143,17.2769,19.4053,15.4055,14.8915,19.4056,2.6048,2.6059,-1.3714,-1.3821,0.1862,0.1726,-2.4615,0.1845
221.90,0.1934,29.7521,17.2781,0.6145,0.6145,17.2780,19.4068,15.4070,14.8917,19.4070,2.6051,2.6061,-1.3712,-1.3818,0.1897,0.1610,-2.2836,0.1861
222.00,0.1939,29.7715,17.2792,0.6148,0.6148,17.2791,19.4082,15.4082,14.8919,19.4083,2.6053,2.6064,-1.3709,-1.3816,0.1948,0.1545,-2.1056,0.1900
222.10,0.1943,29.7909,17.2801,0.6151,0.6151,17.2801,19.4095,15.4094,14.8920,19.4095,2.6056,2.6065,-1.3706,-1.3813,0.2014,0.1533,-1.9279,0.1964
222.20,0.1947,29.8103,17.2810,0.6153,0.6153,17.2809,19.4106,15.4105,14.8921,19.4107,2.6058,2.6067,-1.3702,-1.3811,0.2099,0.1587,-1.7503,0.2051
222.30,0.1951,29.8298,17.2818,0.6155,0.6155,17.2817,19.4117,15.4116,14.8921,19.4118,2.6061,2.6069,-1.3699,-1.3809,0.2214,0.1711,-1.5728,0.2166
222.40,0.1955,29.8493,17.2825,0.6158,0.6158,17.2825,19.4127,15.4126,14.8920,19.4128,2.6063,2.6071,-1.3696,-1.3806,0.2363,0.1919,-1.3950,0.2316
222.50,0.1959,29.8689,17.2832,0.6160,0.6160,17.2831,19.4135,15.4135,14.8919,19.4137,2.6065,2.6073,-1.3693,-1.3804,0.2548,0.2169,-1.2172,0.2506
222.60,0.1962,29.8885,17.2837,0.6162,0.6162,17.2837,19.4143,15.4143,14.8917,19.4145,2.6067,2.6074,-1.3690,-1.3802,0.2761,0.2464,-1.0405,0.2729
222.70,0.1966,29.9081,17.2842,0.6165,0.6165,17.2842,19.4151,15.4151,14.8915,19.4153,2.6069,2.6076,-1.3687,-1.3800,0.3005,0.2801,-0.8626,0.2984
222.80,0.1969,29.9278,17.2847,0.6167,0.6167,17.2846,19.4157,15.4158,14.8913,19.4159,2.6071,2.6078,-1.3685,-1.3798,0.3277,0.3171,-0.6850,0.3270
222.90,0.1973,29.9475,17.2851,0.6169,0.6169,17.2850,19.4163,15.4164,14.8910,19.4165,2.6074,2.6080,-1.3683,-1.3796,0.3581,0.3570,-0.5073,0.3588
223.00,0.1976,29.9673,17.2854,0.6171,0.6171,17.2853,19.4168,15.4169,14.8907,19.4171,2.6076,2.6082,-1.3682,-1.3794,0.3915,0.3992,-0.3301,0.3935
223.10,0.1979,29.9870,17.2856,0.6172,0.6172,17.2856,19.4173,15.4174,14.8903,19.4175,2.6078,2.6084,-1.3681,-1.3792,0.4279,0.4430,-0.1527,0.4310
223.20,0.1977,30.0068,17.2861,0.6174,0.6174,17.2861,19.4177,15.4178,14.8912,19.4179,2.6079,2.6086,-1.3681,-1.3790,0.4667,0.4877,0.0249,0.4706
223.30,0.1947,30.0265,17.2894,0.6182,0.6182,17.2893,19.4191,15.4188,14.9004,19.4193,2.6087,2.6092,-1.3669,-1.3782,0.4932,0.5149,0.2028,0.4938
223.40,0.1893,30.0457,17.2948,0.6201,0.6201,17.2948,19.4214,15.4199,14.9169,19.4211,2.6099,2.6098,-1.3619,-1.3773,0.4377,0.4861,0.3802,0.4441
223.50,0.1861,30.0644,17.2980,0.6216,0.6216,17.2980,19.4219,15.4218,14.9267,19.4217,2.6101,2.6108,-1.3572,-1.3770,0.3759,0.4331,0.5579,0.3877
223.60,0.1865,30.0831,17.3003,0.6226,0.6226,17.3002,19.4245,15.4244,14.9281,19.4242,2.6111,2.6119,-1.3564,-1.3761,0.3569,0.3984,0.7356,0.3618
223.70,0.1876,30.1018,17.3023,0.6234,0.6234,17.3022,19.4273,15.4271,14.9279,19.4269,2.6121,2.6130,-1.3566,-1.3750,0.3498,0.3778,0.9133,0.3536
223.80,0.1886,30.1206,17.3042,0.6240,0.6240,17.3041,19.4299,15.4296,14.9277,19.4296,2.6130,2.6140,-1.3569,-1.3741,0.3439,0.3580,1.0913,0.3474
223.90,0.1895,30.1395,17.3059,0.6246,0.6246,17.3059,19.4322,15.4318,14.9276,19.4321,2.6139,2.6148,-1.3572,-1.3732,0.3373,0.3381,1.2684,0.3407
224.00,0.1903,30.1585,17.3075,0.6250,0.6250,17.3075,19.4343,15.4340,14.9276,19.4343,2.6146,2.6155,-1.3576,-1.3724,0.3297,0.3191,1.4462,0.3328
224.10,0.1910,30.1775,17.3090,0.6255,0.6255,17.3090,19.4362,15.4361,14.9275,19.4363,2.6152,2.6162,-1.3579,-1.3717,0.3203,0.3010,1.6237,0.3233
224.20,0.1917,30.1967,17.3104,0.6258,0.6258,17.3104,19.4380,15.4380,14.9276,19.4382,2.6158,2.6168,-1.3582,-1.3711,0.3091,0.2833,1.8014,0.3117
224.30,0.1923,30.2159,17.3117,0.6261,0.6261,17.3117,19.4397,15.4397,14.9277,19.4399,2.6163,2.6173,-1.3586,-1.3706,0.2957,0.2659,1.9790,0.2978
224.40,0.1928,30.2351,17.3130,0.6264,0.6264,17.3129,19.4412,15.4413,14.9279,19.4415,2.6168,2.6177,-1.3588,-1.3701,0.2800,0.2485,2.1565,0.2813
224.50,0.1932,30.2544,17.3142,0.6266,0.6266,17.3141,19.4427,15.4428,14.9281,19.4429,2.6172,2.6181,-1.3591,-1.3697,0.2622,0.2312,2.3341,0.2627
224.60,0.1937,30.2737,17.3153,0.6269,0.6269,17.3152,19.4441,15.4442,14.9284,19.4443,2.6176,2.6184,-1.3593,-1.3693,0.2427,0.2142,2.5117,0.2424
224.70,0.1940,30.2931,17.3163,0.6270,0.6270,17.3163,19.4454,15.4455,14.9287,19.4456,2.6179,2.6187,-1.3594,-1.3690,0.2221,0.1978,2.6893,0.2211
224.80,0.1944,30.3126,17.3173,0.6272,0.6272,17.3173,19.4466,15.4468,14.9290,19.4469,2.6182,2.6189,-1.3595,-1.3687,0.2011,0.1822,2.8670,0.1994
224.90,0.1947,30.3320,17.3183,0.6274,0.6274,17.3182,19.4478,15.4479,14.9294,19.4480,2.6184,2.6191,-1.3596,-1.3685,0.1805,0.1676,3.0447,0.1783
225.00,0.1949,30.3515,17.3192,0.6275,0.6275,17.3191,19.4489,15.4490,14.9297,19.4491,2.6186,2.6193,-1.3596,-1.3683,0.1611,0.1545,-3.0610,0.1587
225.10,0.1952,30.3710,17.3200,0.6276,0.6276,17.3200,19.4499,15.4500,14.9300,19.4502,2.6187,2.6195,-1.3595,-1.3682,0.1441,0.1433,-2.8837,0.1416
225.20,0.1955,30.3905,17.3209,0.6278,0.6278,17.3208,19.4509,15.4510,14.9303,19.4512,2.6189,2.6196,-1.3594,-1.3680,0.1302,0.1347,-2.7058,0.1279
225.30,0.1957,30.4101,17.3216,0.6279,0.6279,17.3216,19.4518,15.4519,14.9306,19.4521,2.6190,2.6197,-1.3592,-1.3679,0.1222,0.1292,-2.5291,0.1184
225.40,0.1959,30.4297,17.3223,0.6281,0.6281,17.3223,19.4528,15.4528,14.9309,19.4529,2.6191,2.6198,-1.3589,-1.3678,0.1180,0.1274,-2.3520,0.1139
225.50,0.1962,30.4493,17.3230,0.6282,0.6282,17.3229,19.4536,15.4536,14.9311,19.4537,2.6192,2.6199,-1.3586,-1.3677,0.1184,0.1289,-2.1742,0.1165
225.60,0.1964,30.4689,17.3236,0.6283,0.6283,17.3235,19.4543,15.4543,14.9312,19.4545,2.6193,2.6200,-1.3583,-1.3676,0.1253,0.1361,-1.9962,0.1245
225.70,0.1966,30.4886,17.3241,0.6285,0.6285,17.3241,19.4550,15.4550,14.9313,19.4552,2.6194,2.6201,-1.3580,-1.3675,0.1388,0.1509,-1.8188,0.1388
225.80,0.1969,30.5082,17.3246,0.6287,0.6287,17.3246,19.4557,15.4556,14.9313,19.4558,2.6195,2.6202,-1.3577,-1.3674,0.1589,0.1700,-1.6410,0.1597
225.90,0.1971,30.5279,17.3251,0.6288,0.6288,17.3250,19.4562,15.4563,14.9313,19.4564,2.6196,2.6203,-1.3574,-1.3673,0.1852,0.1943,-1.4637,0.1868
226.00,0.1973,30.5476,17.3254,0.6290,0.6290,17.3254,19.4568,15.4568,14.9312,19.4570,2.6197,2.6205,-1.3570,-1.3672,0.2174,0.2246,-1.2857,0.2197
226.10,0.1976,30.5674,17.3258,0.6291,0.6291,17.3257,19.4572,15.4573,14.9311,19.4575,2.6198,2.6206,-1.3567,-1.3671,0.2550,0.2607,-1.1083,0.2580
226.20,0.1978,30.5872,17.3260,0.6293,0.6293,17.3260,19.4577,15.4577,14.9309,19.4579,2.6199,2.6207,-1.3565,-1.3670,0.2981,0.3025,-0.9311,0.3015
226.30,0.1980,30.6070,17.3262,0.6294,0.6294,17.3261,19.4579,15.4580,14.9306,19.4581,2.6200,2.6208,-1.3562,-1.3669,0.3463,0.3497,-0.7538,0.3501
226.40,0.1981,30.6268,17.3260,0.6294,0.6294,17.3260,19.4578,15.4579,14.9304,19.4580,2.6199,2.6207,-1.3560,-1.3670,0.3982,0.4007,-0.5779,0.4023
226.50,0.1982,30.6466,17.3259,0.6294,0.6294,17.3258,19.4577,15.4578,14.9300,19.4579,2.6199,2.6207,-1.3559,-1.3670,0.4513,0.4531,-0.4002,0.4555
226.60,0.1983,30.6664,17.3258,0.6294,0.6294,17.3257,19.4577,15.4578,14.9297,19.4579,2.6198,2.6207,-1.3558,-1.3671,0.5029,0.5039,-0.2227,0.5070
226.70,0.1981,30.6862,17.3261,0.6295,0.6295,17.3261,19.4577,15.4586,14.9304,19.4579,2.6198,2.6212,-1.3558,-1.3671,0.5522,0.5425,-0.0451,0.5561
226.80,0.1951,30.7059,17.3290,0.6300,0.6300,17.3289,19.4584,15.4595,14.9393,19.4586,2.6203,2.6217,-1.3553,-1.3666,0.5880,0.5727,0.1328,0.5884
226.90,0.1892,30.7251,17.3337,0.6314,0.6314,17.3337,19.4595,15.4599,14.9560,19.4595,2.6210,2.6219,-1.3515,-1.3660,0.5259,0.5183,0.3101,0.5468
227.00,0.1854,30.7438,17.3365,0.6325,0.6325,17.3364,19.4596,15.4601,14.9665,19.4598,2.6211,2.6220,-1.3473,-1.3659,0.4454,0.4278,0.4878,0.4599
227.10,0.1851,30.7623,17.3375,0.6330,0.6330,17.3374,19.4608,15.4606,14.9681,19.4603,2.6216,2.6223,-1.3464,-1.3656,0.3843,0.3723,0.6655,0.4013
227.20,0.1862,30.7809,17.3396,0.6338,0.6338,17.3395,19.4637,15.4634,14.9679,19.4633,2.6228,2.6233,-1.3466,-1.3644,0.3537,0.3445,0.8431,0.3690
227.30,0.1873,30.7996,17.3416,0.6344,0.6344,17.3416,19.4665,15.4661,14.9677,19.4662,2.6237,2.6243,-1.3469,-1.3633,0.3309,0.3271,1.0209,0.3433
227.40,0.1883,30.8183,17.3436,0.6350,0.6350,17.3435,19.4690,15.4688,14.9676,19.4689,2.6246,2.6251,-1.3472,-1.3624,0.3099,0.3109,1.1984,0.3199
227.50,0.1892,30.8372,17.3454,0.6355,0.6355,17.3453,19.4713,15.4713,14.9675,19.4714,2.6253,2.6259,-1.3475,-1.3616,0.2908,0.2963,1.3762,0.2980
227.60,0.1900,30.8562,17.3470,0.6359,0.6359,17.3470,19.4735,15.4735,14.9675,19.4736,2.6259,2.6266,-1.3479,-1.3609,0.2732,0.2823,1.5536,0.2772
227.70,0.1908,30.8752,17.3486,0.6363,0.6363,17.3485,19.4755,15.4756,14.9675,19.4757,2.6265,2.6272,-1.3482,-1.3604,0.2562,0.2677,1.7313,0.2568
227.80,0.1914,30.8943,17.3500,0.6366,0.6366,17.3500,19.4774,15.4775,14.9676,19.4776,2.6270,2.6277,-1.3486,-1.3599,0.2393,0.2519,1.9078,0.2367
227.90,0.1920,30.9135,17.3514,0.6368,0.6368,17.3513,19.4791,15.4793,14.9678,19.4794,2.6274,2.6281,-1.3489,-1.3595,0.2218,0.2343,2.0860,0.2164
228.00,0.1926,30.9327,17.3527,0.6370,0.6370,17.3526,19.4807,15.4809,14.9680,19.4810,2.6277,2.6285,-1.3491,-1.3591,0.2039,0.2152,2.2626,0.1963
228.10,0.1930,30.9520,17.3539,0.6372,0.6372,17.3538,19.4823,15.4824,14.9682,19.4825,2.6280,2.6288,-1.3493,-1.3588,0.1852,0.1945,2.4416,0.1761
228.20,0.1935,30.9713,17.3550,0.6373,0.6373,17.3550,19.4837,15.4839,14.9685,19.4840,2.6283,2.6291,-1.3495,-1.3586,0.1664,0.1732,2.6193,0.1566
228.30,0.1938,30.9907,17.3561,0.6375,0.6375,17.3561,19.4851,15.4852,14.9688,19.4853,2.6285,2.6293,-1.3496,-1.3584,0.1478,0.1518,2.7975,0.1381
228.40,0.1942,31.0101,17.3572,0.6376,0.6376,17.3571,19.4863,15.4865,14.9692,19.4866,2.6287,2.6295,-1.3497,-1.3582,0.1301,0.1311,2.9751,0.1211
228.50,0.1945,31.0296,17.3581,0.6377,0.6377,17.3581,19.4875,15.4877,14.9695,19.4878,2.6288,2.6297,-1.3497,-1.3581,0.1137,0.1121,1.7398,0.1061
228.60,0.1948,31.0490,17.3591,0.6378,0.6378,17.3590,19.4887,15.4888,14.9699,19.4889,2.6290,2.6298,-1.3496,-1.3579,0.1002,0.0953,-2.9532,0.0934
228.70,0.1951,31.0685,17.3599,0.6379,0.6379,17.3599,19.4898,15.4898,14.9702,19.4899,2.6291,2.6299,-1.3495,-1.3579,0.0888,0.0813,-2.7756,0.0831
228.80,0.1953,31.0880,17.3608,0.6380,0.6380,17.3607,19.4908,15.4908,14.9705,19.4909,2.6292,2.6299,-1.3494,-1.3578,0.0801,0.0709,-2.5978,0.0760
228.90,0.1956,31.1076,17.3615,0.6381,0.6381,17.3615,19.4918,15.4917,14.9707,19.4919,2.6292,2.6300,-1.3492,-1.3577,0.0749,0.0650,-2.4198,0.0743
229.00,0.1959,31.1272,17.3622,0.6382,0.6382,17.3622,19.4926,15.4926,14.9709,19.4928,2.6293,2.6301,-1.3489,-1.3576,0.0744,0.0646,-2.2423,0.0763
229.10,0.1961,31.1468,17.3629,0.6383,0.6383,17.3628,19.4934,15.4934,14.9711,19.4936,2.6294,2.6301,-1.3486,-1.3576,0.0795,0.0726,-2.0647,0.0834
229.20,0.1964,31.1664,17.3635,0.6385,0.6385,17.3634,19.4942,15.4942,14.9712,19.4944,2.6294,2.6302,-1.3483,-1.3575,0.0907,0.0859,-1.8874,0.0962
229.30,0.1966,31.1860,17.3640,0.6386,0.6386,17.3640,19.4949,15.4949,14.9713,19.4951,2.6295,2.6302,-1.3479,-1.3574,0.1080,0.1053,-1.7098,0.1145
229.40,0.1968,31.2057,17.3645,0.6387,0.6387,17.3645,19.4955,15.4956,14.9713,19.4957,2.6296,2.6303,-1.3476,-1.3574,0.1312,0.1306,-1.5324,0.1383
229.50,0.1971,31.2254,17.3649,0.6389,0.6389,17.3649,19.4961,15.4961,14.9712,19.4963,2.6296,2.6304,-1.3473,-1.3573,0.1600,0.1616,-1.3548,0.1673
229.60,0.1973,31.2451,17.3653,0.6390,0.6390,17.3653,19.4966,15.4967,14.9711,19.4968,2.6297,2.6305,-1.3470,-1.3572,0.1943,0.1979,-1.1772,0.2015
229.70,0.1976,31.2649,17.3656,0.6392,0.6392,17.3656,19.4971,15.4972,14.9709,19.4973,2.6298,2.6306,-1.3467,-1.3571,0.2338,0.2392,-0.9994,0.2406
229.80,0.1978,31.2846,17.3659,0.6393,0.6393,17.3658,19.4975,15.4976,14.9707,19.4978,2.6299,2.6307,-1.3464,-1.3570,0.2781,0.2850,-0.8218,0.2844
229.90,0.1980,31.3044,17.3660,0.6394,0.6394,17.3660,19.4978,15.4978,14.9704,19.4980,2.6300,2.6308,-1.3462,-1.3569,0.3271,0.3352,-0.6444,0.3329
230.00,0.1981,31.3242,17.3659,0.6394,0.6394,17.3658,19.4977,15.4977,14.9701,19.4979,2.6300,2.6307,-1.3461,-1.3569,0.3804,0.3891,-0.4667,0.3855
230.10,0.1982,31.3441,17.3657,0.6394,0.6394,17.3657,19.4976,15.4976,14.9698,19.4978,2.6299,2.6307,-1.3459,-1.3570,0.4340,0.4430,-0.2890,0.4386
230.20,0.1980,31.3639,17.3659,0.6394,0.6394,17.3658,19.4976,15.4977,14.9704,19.4978,2.6299,2.6307,-1.3460,-1.3570,0.4855,0.4945,-0.1114,0.4897
230.30,0.1951,31.3835,17.3688,0.6398,0.6398,17.3687,19.4988,15.4985,14.9790,19.4987,2.6306,2.6311,-1.3461,-1.3565,0.4906,0.5296,0.0661,0.5273
230.40,0.1887,31.4027,17.3739,0.6409,0.6409,17.3739,19.4995,15.4994,14.9970,19.4998,2.6309,2.6317,-1.3431,-1.3559,0.4497,0.4827,0.2434,0.4769
230.50,0.1821,31.4212,17.3787,0.6425,0.6425,17.3786,19.4997,15.4996,15.0153,19.5001,2.6310,2.6318,-1.3370,-1.3557,0.3748,0.3978,0.4212,0.3869
230.60,0.1793,31.4393,17.3816,0.6440,0.6440,17.3816,19.5010,15.5002,15.0240,19.5014,2.6315,2.6320,-1.3323,-1.3553,0.3101,0.3338,0.5990,0.3185
230.70,0.1804,31.4573,17.3847,0.6450,0.6450,17.3846,19.5047,15.5040,15.0249,19.5052,2.6326,2.6332,-1.3317,-1.3541,0.2899,0.3091,0.7767,0.2994
230.80,0.1819,31.4754,17.3877,0.6459,0.6459,17.3876,19.5086,15.5082,15.0247,19.5091,2.6338,2.6345,-1.3319,-1.3529,0.2868,0.2974,0.9542,0.2913
230.90,0.1833,31.4937,17.3904,0.6466,0.6466,17.3904,19.5123,15.5122,15.0246,19.5127,2.6349,2.6357,-1.3322,-1.3518,0.2851,0.2899,1.1320,0.2844
231.00,0.1846,31.5121,17.3930,0.6473,0.6473,17.3930,19.5157,15.5157,15.0245,19.5161,2.6358,2.6368,-1.3326,-1.3508,0.2824,0.2827,1.3095,0.2775
231.10,0.1858,31.5306,17.3954,0.6479,0.6479,17.3953,19.5189,15.5190,15.0245,19.5192,2.6368,2.6377,-1.3329,-1.3499,0.2785,0.2746,1.4871,0.2703
231.20,0.1869,31.5492,17.3976,0.6484,0.6484,17.3975,19.5218,15.5219,15.0245,19.5221,2.6376,2.6385,-1.3333,-1.3491,0.2731,0.2655,1.6645,0.2626
231.30,0.1879,31.5680,17.3996,0.6489,0.6489,17.3996,19.5245,15.5247,15.0246,19.5248,2.6383,2.6393,-1.3336,-1.3484,0.2659,0.2555,1.8422,0.2541
231.40,0.1887,31.5868,17.4015,0.6493,0.6493,17.4015,19.5270,15.5272,15.0247,19.5273,2.6390,2.6399,-1.3339,-1.3478,0.2569,0.2446,2.0186,0.2448
231.50,0.1895,31.6057,17.4033,0.6497,0.6497,17.4033,19.5293,15.5295,15.0249,19.5296,2.6396,2.6405,-1.3342,-1.3472,0.2460,0.2329,2.1960,0.2345
231.60,0.1902,31.6247,17.4050,0.6500,0.6500,17.4049,19.5314,15.5316,15.0251,19.5318,2.6401,2.6410,-1.3344,-1.3467,0.2336,0.2205,2.3736,0.2233
231.70,0.1908,31.6438,17.4066,0.6503,0.6503,17.4065,19.5335,15.5337,15.0254,19.5338,2.6406,2.6414,-1.3346,-1.3463,0.2199,0.2078,2.5513,0.2115
231.80,0.1914,31.6629,17.4080,0.6506,0.6506,17.4080,19.5353,15.5355,15.0257,19.5356,2.6410,2.6418,-1.3347,-1.3459,0.2055,0.1951,2.7291,0.1993
